comment,cleaned_comment,label
"Permafrost and glaciers were melting and retreating from the early 1800’s before the rise of CO2. Check the newspaper history of those times. 
Floods, droughts, heatwaves, higher temperatures, forest fires, were greater in the late 1800’s and early 1900’s up to the 40’s. All before CO2 reached 300. 
Most USA state temperature records are still from the early 1900’s to the 1930’s. 
The media and those climate scientists who are politically attached don’t mention this inconvenient data. 
Paintings done in the late 1600’s and into the 1700’s of alpine valleys with glaciers hitting the valley floors are evidence of the little ice age. 
Prior to this there was a Roman and medieval warm periods were temperates were much warmer than we currently have. Grapes and wine produced in England to rival French wines is a detailed record of this. It was a time flourishing for mankind who lived through those periods. 
What is the ideal mean or average temperature for the earth? No one can say, but we have clear evidence in the past that the climate has been variable, and it will continue to be variable despite what we try to do.",permafrost glacier melting retreating early rise co check newspaper history time flood drought heatwaves higher temperature forest fire greater late early co reached usa state temperature record still early medium climate scientist politically attached dont mention inconvenient data painting done late alpine valley glacier hitting valley floor evidence little ice age prior roman medieval warm period temperates much warmer currently grape wine produced england rival french wine detailed record time flourishing mankind lived period ideal mean average temperature earth one say clear evidence past climate variable continue variable despite try,1.0
"For various reasons, community is the only option. Everyone lives close to work. Easily accomplished, and eliminates 85% of vehicle emissions. Companies pay no taxes if they supply good housing to workers. A benefit to company retention, attitudes, morale, dedication, and quality of product. This is the future. Easy to implement.",various reason community option everyone life close work easily accomplished eliminates vehicle emission company pay tax supply good housing worker benefit company retention attitude morale dedication quality product future easy implement,1.0
"A completely hopeless venture - I live in a country that is in fourth place in terms of forest area in the European Union - approximately 53% of the country's territory is forests. And what is the benefit to us as citizens of the country? 1935 we had strong agriculture and then forests were about 27%. And they also tell us that we need to live even greener, etc. industry has strict rules, because you see - they create CO2 and know what problems there are - our government signed some kind of nightmares that by 2030 we undertake to partially switch to cars with electric engines - forget it - we just had to sign something and did it - today is 2023. and it doesn't look like electric car charging points will be created in my country. Besides, if I were to switch from my Audi internal combustion engine to a very expensive electric car - then how would I charge it while living in an apartment on the fourth floor? :D
In addition, seeing the statistics - below 30% of the forest area are those countries that mass produce food products and derive income from it by exporting them to countries like mine where farmers are forced to fight for every area intended for agriculture - because they see the need to leave the forests, because some kind of global warming etc. - please Greece, Italy, Spain, the Netherlands, Romania, Poland, France and the other countries that do not have at least 40% of forest areas - reduce your agricultural activity, or share the profit with those countries that take care to have forests in Europe. Probably, if farmers in France are told that part of the profits must be returned to countries that take care of ecology by sacrificing their agricultural industry - I think that violent clashes would break out again in French cities.
That's why I say that I don't care at all, like the majority of people in my country, because we already live according to ecology as much as it is possible for a normal person.",completely hopeless venture live country fourth place term forest area european union approximately country territory forest benefit u citizen country strong agriculture forest also tell u need live even greener etc industry strict rule see create co know problem government signed kind nightmare undertake partially switch car electric engine forget sign something today doesnt look like electric car charging point created country besides switch audi internal combustion engine expensive electric car would charge living apartment fourth floor addition seeing statistic forest area country mass produce food product derive income exporting country like mine farmer forced fight every area intended agriculture see need leave forest kind global warming etc please greece italy spain netherlands romania poland france country least forest area reduce agricultural activity share profit country take care forest europe probably farmer france told part profit must returned country take care ecology sacrificing agricultural industry think violent clash would break french city thats say dont care like majority people country already live according ecology much possible normal person,1.0
"I was most disgusted by the farmer in Switzerland, he brought water for cows on a helicopter, are those cows even worth that? I can get him 20 cows in a thousand dollars, please pay me 1000 dollars ill work for him like a slave and earn him more money, I am a  computer engineer  and can't earn a thousand dollars in 6 months, his cows water is more expensive than the total expenses of my household, I have to purchase every thing in dollars, fuel, electronics, clothes packed food anything that's made in a factory is similar to dollars, but I earn in rupees, I earn only 200 dollars a month in India, you western countries are looting the whole world. This is all a Charade.",disgusted farmer switzerland brought water cow helicopter cow even worth get cow thousand dollar please pay dollar ill work like slave earn money computer engineer cant earn thousand dollar month cow water expensive total expense household purchase every thing dollar fuel electronics clothes packed food anything thats made factory similar dollar earn rupee earn dollar month india western country looting whole world charade,1.0
"These videos were enlighten our mind,how the climate change happening today,hoping Filipinos may kababayan watching  arun mahibal an nato kung unsay ugma sa atong mga anak,nagka anam2 na ug init ang panahon ,how cac we help dealing like this situation,unta government would force in every society  need tree planting.",video enlighten mindhow climate change happening todayhoping filipino may kababayan watching arun mahibal nato kung unsay ugma sa atong mga anaknagka anam na ug init ang panahon cac help dealing like situationunta government would force every society need tree planting,1.0
"Watch this doc for the third time now.. I get frustrated every time I see the part abt the closing of nuclear power plants.   Closing down power plants for climate change, then open coal plants (which means mining coal is suddenly cool i guess...on top that coal need transport from carbon puking transport.. like wtf??). These coal plants do not make any near the same amount of energy, so we lack even more energy..      We are closing the solution, way before something else is even close to substitute it.  That is something which gonna destroy a lot of nature (building and installing windmills for instance) further letting out carbon, and fuel what we gonna pretend.      

We close down the solution because someone doesn't like the word nuclear, and because of waste, we would be able to find ways and solutions to store safely...and do not be a hypocrite and talk about morals around the nuclear waste, when we can store Co2 from the oil and gas industry, but nuclear waste is NO NO!   Just another joke, to say Norway (where I live) is ''so responsible'' and takes climate seriously. Do know that Norway needs more green energy, so they can KEEP searching for oil and gas - to support the screaming need for energy. The energy that lacks because of what I've already said. Btw. The windmills/new green energy they have started to install on mountains are just destroying HUUGE areas of untouched nature. 
Norway s going green to electrify the oil platforms (which sounds good) by 2030.. not stop searching for it.  Actually, they speed up the building of renewable energy sources to get out as much oil and gas as possible.  Building new platforms, for the newest record big fields... 

  The pattern is kinda obvious and clear, right.. At least - it should be for everyone telling themselves they care!   It's some cynical BS! 

Nuclear plants would be far better than making it all worse for the climate, and having a lack of energy, which again devastates people with a totally unnecessary energy crisis - which again makes people not care abt the climate at all, because everyone has enough with just paying the bills, and getting food on the tables. 

Know.. I totally agree, and support planting trees, and individuals doing what they can. Small or big. Changing the mindset is first step, but it doesn't help much to plant them when govs make it worse, rainforests is chopped down 50 times faster than trees are planted.   Like the man is saying..  1million planted by 2030 which will need decades to grow to adulthood.  By then... if we don't do anything, the amount of forrest LOST is..  non-comparable!  

So in several ways in the comment, my points are: Caring about the climate. Really caring. People can't be blind to the issues, the negatives. Just focusing on the few wins is not gonna solve things. It all goes way to fast. We are already far behind schedule..   Especially when climate change i just one crisis threatening us - on top of all the other ones.

Like I said... This really really frustrates me.. !!!",watch doc third time get frustrated every time see part abt closing nuclear power plant closing power plant climate change open coal plant mean mining coal suddenly cool guesson top coal need transport carbon puking transport like wtf coal plant make near amount energy lack even energy closing solution way something else even close substitute something gon na destroy lot nature building installing windmill instance letting carbon fuel gon na pretend close solution someone doesnt like word nuclear waste would able find way solution store safelyand hypocrite talk moral around nuclear waste store co oil gas industry nuclear waste another joke say norway live responsible take climate seriously know norway need green energy keep searching oil gas support screaming need energy energy lack ive already said btw windmillsnew green energy started install mountain destroying huuge area untouched nature norway going green electrify oil platform sound good stop searching actually speed building renewable energy source get much oil gas possible building new platform newest record big field pattern kinda obvious clear right least everyone telling care cynical b nuclear plant would far better making worse climate lack energy devastates people totally unnecessary energy crisis make people care abt climate everyone enough paying bill getting food table know totally agree support planting tree individual small big changing mindset first step doesnt help much plant govs make worse rainforest chopped time faster tree planted like man saying million planted need decade grow adulthood dont anything amount forrest lost noncomparable several way comment point caring climate really caring people cant blind issue negative focusing win gon na solve thing go way fast already far behind schedule especially climate change one crisis threatening u top one like said really really frustrates,1.0
"People changing lifestyles will do nothing to slow or even bend the exponential deterioration of our situation… 
Governments, banks and corporations will continue to do nothing that would in any way decrease or just threaten to decrease profits or economic growth…
Scientists only research, report and advise. Most often when they break out of the institutional restraints on speaking truth, they lose status or receive massive subsidies from the petrochemical/petroleum industries to shut up and go away. Many are persuaded to begin lying publicly about the climate crisis.
We’ve increased wind and solar massively over the past few years and…?
Emissions of CO2, methane and nitrous oxide are up!
Large numbers of electric vehicles have been sold and…?
Gasoline consumption continues to rise, oil exploration and pipeline construction receive large increases in subsidies and huge new tracts of land to destroy in the arctic…
Face the truth…
Speak the truth…
It’s the governments, the UN, the corporate elites, the economists and the mass media that control and manipulate the people and the environment and they have a vested interest in increasing the use of fossil fuels, increasing levels of consumption of all goods, natural resources and energy and pushing for ever greater GDP growth…
It’s over rover…
It’s war, pestilence and disease for us…
It’s mass extinction for insects, mammals and fish… and us…",people changing lifestyle nothing slow even bend exponential deterioration situation government bank corporation continue nothing would way decrease threaten decrease profit economic growth scientist research report advise often break institutional restraint speaking truth lose status receive massive subsidy petrochemicalpetroleum industry shut go away many persuaded begin lying publicly climate crisis weve increased wind solar massively past year emission co methane nitrous oxide large number electric vehicle sold gasoline consumption continues rise oil exploration pipeline construction receive large increase subsidy huge new tract land destroy arctic face truth speak truth government un corporate elite economist mass medium control manipulate people environment vested interest increasing use fossil fuel increasing level consumption good natural resource energy pushing ever greater gdp growth rover war pestilence disease u mass extinction insect mammal fish u,1.0
I think climate change is disturbing all our world 🌎 we can think about like that we grow plants ☘️,think climate change disturbing world think like grow plant,1.0
"It would be great if our elected officials would do something about this inexorable mega-crisis. Perhaps that's too much to ask for. After years and years and years of chatter, no one does anything at all. Imperfect action is always better than perfect inaction.",would great elected official would something inexorable megacrisis perhaps thats much ask year year year chatter one anything imperfect action always better perfect inaction,1.0
"an eye opener documentary on serious danger rising at great pace. most of the peoples of the world are unaware of this rising danger, who need to change their life style to beat climate change. this type of documentaries are helping in awareness of normal peoples. great work",eye opener documentary serious danger rising great pace people world unaware rising danger need change life style beat climate change type documentary helping awareness normal people great work,1.0
We urgently need to double our emissions to stop us being buried under a mile of ice when another ice age happens.Even now there are areas like Patagonia wear glaciers are advancing.Climate has always cycled long before man existed Antarctica was ice free as it will be again one day and later on covered in ice again.We are a very small cog in a very large machine and short sighted to want to bury this vital gas for life underground when nature already buries gigatons each year by natural causes.,urgently need double emission stop u buried mile ice another ice age happenseven area like patagonia wear glacier advancingclimate always cycled long man existed antarctica ice free one day later covered ice againwe small cog large machine short sighted want bury vital gas life underground nature already buries gigatons year natural cause,1.0
In general I applaud DW for good journalism. However citing Greenpeace for how much oil leaks into the ground is pretty terrible. Greenpeace often cites themselves as sources.,general applaud dw good journalism however citing greenpeace much oil leak ground pretty terrible greenpeace often cite source,1.0
Consumerism can't be stopped in this system. It's like oxygen. It will grow until breaks.,consumerism cant stopped system like oxygen grow break,1.0
What does “A verting catastrophe” mean? Is this a bad German translation to English?,verting catastrophe mean bad german translation english,0.0
"big businesses  who line the pockets of lobbiests, give them a good back hander first, then work way down..",big business line pocket lobbiests give good back hander first work way,1.0
"All the knowledge is not beyond, humans is trying to plan good, but its still the world is run by oil,",knowledge beyond human trying plan good still world run oil,1.0
"The planet is heating from the inside out because of the 400 yr Grand Solar Minimum's  reduction in the planet's magfield which allows more solar/galactic cosmic rays to pass through the earth and the muons interact with and heat the magma, thus the increase in volcanic and earthquake activity. The continental plates are pushing into the Archaean cratons which are the stable remnants of Earth's early continental lithosphere that are twice as deep as the rest of the planet's mantle. The Archaean cratons are the mass of the planet 4.5+ billion years ago when the Earth was only 1/5 the size of it is now. The pushing of the continental plates into the cratons creates the spontaneous fires breaking out at the same time in the northern forests (Canada) due to methane release and earthquakes (and oil/gas drilling. The northern forests always burn off prior to the ice age proper...and now we know that lower solar output of the larger epi-cycles 400 yrs and 100,000 yrs creates mini and mega ice ages. The inner earth is in upheaval and the magnetic poles are moving faster by the day. Global warming if there is such a thing arises from UNDER THE CRUST of the planet...not from car emissions and cow farts. We come out of the Grand Solar Minimum around 2043-50 likely with a solar mini nova.",planet heating inside yr grand solar minimum reduction planet magfield allows solargalactic cosmic ray pas earth muon interact heat magma thus increase volcanic earthquake activity continental plate pushing archaean craton stable remnant earth early continental lithosphere twice deep rest planet mantle archaean craton mass planet billion year ago earth size pushing continental plate craton creates spontaneous fire breaking time northern forest canada due methane release earthquake oilgas drilling northern forest always burn prior ice age properand know lower solar output larger epicycle yr yr creates mini mega ice age inner earth upheaval magnetic pole moving faster day global warming thing arises crust planetnot car emission cow fart come grand solar minimum around likely solar mini nova,1.0
"Every year we said in our family that winters are not what it used to be, I remember beautiful winters full of snow. This year, it was cold for like a month or two, then we switched to shorts again. This year is the first year in my life I actually had to buy AC and run it 24/7, you can't open the window because the hot air make my flat unbearable. I don't take heat very well but this year is extreme even for me. I live in central Europe and it was about 40 degrees Celsius as a ""normal"" temperature. We are faster coming to an uninhabitable planet at this rate, even if we go green no matter the cost now, the effects of global warming will be catastrophic.",every year said family winter used remember beautiful winter full snow year cold like month two switched short year first year life actually buy ac run cant open window hot air make flat unbearable dont take heat well year extreme even live central europe degree celsius normal temperature faster coming uninhabitable planet rate even go green matter cost effect global warming catastrophic,1.0
Plant massive amounts of trees .. that will be good for the planet.. otherwise climate goal is another investment area for the Davous crowd .. all the predictions are proven as not true - to date - please do not add more lies,plant massive amount tree good planet otherwise climate goal another investment area davous crowd prediction proven true date please add lie,1.0
your documentry should be in hindi too...to aware more btw love your documentries🎉,documentry hindi tooto aware btw love documentries,1.0
"Large quantities of trapped carbon is what led the planet into the current ice age we are in now.
Yea, we are in an ice age still. Compared to the planets history it’s a lot colder than it usually was.
It’s better if the planet is warm than cold. It’s much easier to survive under heat than cold. Releasing carbon back into circulation is a good thing, not a bad thing.",large quantity trapped carbon led planet current ice age yea ice age still compared planet history lot colder usually better planet warm cold much easier survive heat cold releasing carbon back circulation good thing bad thing,1.0
"Meet the moment and cut unprocessed gas emissions by actually using the biproduct of liquid oil drilling. This gas is horrendous damage for five years. Let us set up hundreds of thousands of small scale electric generation near the leaking oil wells. , 15 % of climate change is caused by raw gas leaking into the atmosphere. Burning the gas reduces harm by 95%. Let us capture and process the gas as an energy source of local electric generation near the leaking oil wells. If we support individuals to enter into a franchise type agreement to process and burn these gas leaks, we could do the work to reduce this cause of climate change.

My geologist grandfather tried so hard to get his employer, big oil, to capture the gas leaking from the oil wells to protect future pollution problems. I was told he was adamant when he said ""We will never take care of the pollution problem until we cap or pipe and use the gas leaking from these oil wells."" He cared so much, he was the one saying where to drill and he did hit dry wells that had endless gas. Gee He had a heart attack while shaving, thanksgiving day 1941. His ghost haunts me. Help.",meet moment cut unprocessed gas emission actually using biproduct liquid oil drilling gas horrendous damage five year let u set hundred thousand small scale electric generation near leaking oil well climate change caused raw gas leaking atmosphere burning gas reduces harm let u capture process gas energy source local electric generation near leaking oil well support individual enter franchise type agreement process burn gas leak could work reduce cause climate change geologist grandfather tried hard get employer big oil capture gas leaking oil well protect future pollution problem told adamant said never take care pollution problem cap pipe use gas leaking oil well cared much one saying drill hit dry well endless gas gee heart attack shaving thanksgiving day ghost haunt help,1.0
Thank You for coverage our region ...Indonesia. There were some coastal cities like Jakarta ...Purwokerto and Demak now has sank  by sea water. Climate Change and global warning now showing the facts.,thank coverage region indonesia coastal city like jakarta purwokerto demak sank sea water climate change global warning showing fact,1.0
This was a truly awesome video to watch.,truly awesome video watch,1.0
"Awesome documentary! Unfortunately, I don't have faith in humanity. We tend to destroy everything we touched.",awesome documentary unfortunately dont faith humanity tend destroy everything touched,1.0
"Ww will know in about 30 years if climate change is really an emergency.  Meanwhile, when it is minus 35 outside, climate warming does not look like any sort of emergency.",ww know year climate change really emergency meanwhile minus outside climate warming look like sort emergency,1.0
"Excellent documentary to awake every government in the world to act immediately each side. It would be great if this studies includes great Himalayan range of Asia and south american Andes where glaciers are retreating in faster pace and the country like Nepal,Bhutan, Tibet had no role of emitting green house gases. Western world and heavy industrialized nations have to play vital role to help climate change affected nations economically as well as fix this problem by investing big chunk of wealth they have accumulated destroying world's environment. Besides, they have to apologize for this mess especially US govt who pulled out of climate change treaty couple of times.",excellent documentary awake every government world act immediately side would great study includes great himalayan range asia south american andes glacier retreating faster pace country like nepalbhutan tibet role emitting green house gas western world heavy industrialized nation play vital role help climate change affected nation economically well fix problem investing big chunk wealth accumulated destroying world environment besides apologize mess especially u govt pulled climate change treaty couple time,1.0
Good luck trying to stop china from fosil fuel emissions,good luck trying stop china fosil fuel emission,1.0
"Thanks to Blah blah blah blah~~~~
Really??? Global community such as?",thanks blah blah blah blah really global community,1.0
"Over a century ago they knew what carbon was doing to the environment. They just figured why bother doing anything about it..we won't be around when the worst case scenario actually happens. The oil companies knew in 1970 what they were doing to the climate but doing what was right would interfere with their profits. So not just profits over people but profits over every living thing on the planet. Can't eat money or oil but because of these things our planet, the animals, the plants and it's people are going to suffer because of unbridled greed!",century ago knew carbon environment figured bother anything itwe wont around worst case scenario actually happens oil company knew climate right would interfere profit profit people profit every living thing planet cant eat money oil thing planet animal plant people going suffer unbridled greed,0.0
Going vegan is the first and simplest step to solving the climate crists. be vegan like me and the animals will thank you.,going vegan first simplest step solving climate crists vegan like animal thank,1.0
"Thanks for reporting
Issue
Misinformation

Timestamp selected
0:00

Additional details
There is no scientific evidence that CO2 has increased by 60% over and above any historical previous CO2 levels.  CO2 is 0.04% of the planet's atmosphere. This would make it impossible to claim that 30 years ago the technologility we have today was used in the same tests as 30 Years ago.  All the CO2 data from 30 years ago was found to be false, Therefore unless you are using the same equipment to do the same tests, not only will you have false data, but equally false new data.",thanks reporting issue misinformation timestamp selected additional detail scientific evidence co increased historical previous co level co planet atmosphere would make impossible claim year ago technologility today used test year ago co data year ago found false therefore unless using equipment test false data equally false new data,1.0
Thanks a lot for making this documentary. It is very pertinent for all of us to work towards avoiding climate change and documentaries like this would definitely help common people like me to engage actively.,thanks lot making documentary pertinent u work towards avoiding climate change documentary like would definitely help common people like engage actively,1.0
Then perhaps eight billion people on earth are too many after all. It's time we stopped breeding like rabbits and stopped using the planet like we own it. We don't. we're supposed to care for it and there are too many of us to do that.,perhaps eight billion people earth many time stopped breeding like rabbit stopped using planet like dont supposed care many u,1.0
"It is a great documentary, thanks for the good work of the team, more and more people should join in this battle of saving our home planet",great documentary thanks good work team people join battle saving home planet,1.0
"It's beyond depressing to see how many people continue denying climate change when Southern Europe is literally baking in record-breaking temperatures. Though, it's unsurprising that most of them are boomers. Not even science can convince them otherwise. I hate this state of the world.",beyond depressing see many people continue denying climate change southern europe literally baking recordbreaking temperature though unsurprising boomer even science convince otherwise hate state world,0.0
"Is just absolutely devastating. We knew that this was gonna happen and our governments did nothing. They won’t care. They will be dead soon, so they don’t care. It’s awesome future generations, but I’m gonna suffer the most",absolutely devastating knew gon na happen government nothing wont care dead soon dont care awesome future generation im gon na suffer,1.0
"What I wonder about is if the glacial ice was not melting as fast, would the planet have eventually experienced a mass warming due to volcanic and other natural events, like fires from lightning strikes and shifts in the jet stream.  I do believe we have sped up the process, but my question is would this have happened eventually with out our adding to it.",wonder glacial ice melting fast would planet eventually experienced mass warming due volcanic natural event like fire lightning strike shift jet stream believe sped process question would happened eventually adding,1.0
"So many comments and 
So more likes.
But if you could all plant one tree somewhere in your neighborhood your planet would appreciate it.

Ive planted 2 so far",many comment like could plant one tree somewhere neighborhood planet would appreciate ive planted far,1.0
Imagine 8 billion people farting at least twice a day. Someone should invent a device to capture and clean the toxins. Three different sizes and a heavy duty incase your having a bad day.,imagine billion people farting least twice day someone invent device capture clean toxin three different size heavy duty incase bad day,0.0
"Billionaires are spending their life savings on outer space and undersea voyages, which is not a good sign. The powers that be have already given up on fixing the boat and instead are looking to adapt to life on the sinking ship.",billionaire spending life saving outer space undersea voyage good sign power already given fixing boat instead looking adapt life sinking ship,1.0
"Nothing about meat?
Why do you ignore this, the absolute greatest threat. Meat! Meat! 
It is the biggest problem",nothing meat ignore absolute greatest threat meat meat biggest problem,1.0
great documentary BUT ridiculous amount of ads   way way too many,great documentary ridiculous amount ad way way many,1.0
"An absolutely brilliant documentary. Thank you very much for all of the work that went into presenting these facts in a way that was interesting, and understandable for a lay person. It really does seem like the world is becoming familiar to the movies, we’ve all seen, about the coming environmental apocalypse. And it’s happening so quickly. The empirical evidence you presented, from a host of international experts, is unequivocal. Subscribed.",absolutely brilliant documentary thank much work went presenting fact way interesting understandable lay person really seem like world becoming familiar movie weve seen coming environmental apocalypse happening quickly empirical evidence presented host international expert unequivocal subscribed,1.0
"Looks like we've averted it for 40 years now. Climate change won't go away. It's to effective in scaring the kiddos, capturing their attention and making them think they have to vote democrat or their gonna die. Got me with this garbage in the 90s. Same ole song and dance.",look like weve averted year climate change wont go away effective scaring kiddos capturing attention making think vote democrat gon na die got garbage ole song dance,1.0
Can you interview more scientists that hold different views to the one held by the United Nations. Iain Plimer or the Connolly Scientific Research Group to name 2 of many. Like Covid there seems to be a lot of propaganda and fear mongering around this subject. People seem to blindly believe everything they are told without looking at all the facts.,interview scientist hold different view one held united nation iain plimer connolly scientific research group name many like covid seems lot propaganda fear mongering around subject people seem blindly believe everything told without looking fact,1.0
"Climate change has nothing to do with auto exhaust or emissions. There has been a substantial increase in seismic and volcanic activity over the last hundred years. This has increased the temperature of the land, sea, and air. The weather is most likely changing back to what it was 2,000 years ago. When the Romans were in Britain (40BC-380AD) they grew citrus fruit in the north. Look up ""Roman Warm Period"" and ""Medieval Warm Period"" online. It appears that there is a major change every 1,000 years and that is where we are today. Periodic change in the heat, light, and radiation created by the sun affects the earth both above and below and is the cause of the global warming we are experiencing.",climate change nothing auto exhaust emission substantial increase seismic volcanic activity last hundred year increased temperature land sea air weather likely changing back year ago roman britain bcad grew citrus fruit north look roman warm period medieval warm period online appears major change every year today periodic change heat light radiation created sun affect earth cause global warming experiencing,1.0
"We need to demand countries with highest per capita cumulative carbon footprint to pay for every additional marginal carbon added. Countries like Canada, USA, Australia need to pay for their historical misdeeds.",need demand country highest per caput cumulative carbon footprint pay every additional marginal carbon added country like canada usa australia need pay historical misdeed,1.0
"The question is not saving the planet.  The planet will be fine.  It's saving the mammals.  Mammals can only survive in certain climate conditions.  We are a mammal.  Wake up, people.  We overproduce, overeat, and overconsume for our basic needs.  Unfortunately, I believe it will get worse before it gets better.  I like what the fellow is doing with the land and the large animals.  It's basic; follow the earth's pattern that it has developed.",question saving planet planet fine saving mammal mammal survive certain climate condition mammal wake people overproduce overeat overconsume basic need unfortunately believe get worse get better like fellow land large animal basic follow earth pattern developed,1.0
*Nuclear winter would be great. *,nuclear winter would great,1.0
"And about the Russians, all of their issues will just be worst (and most likely pulling us down with them, we should not forget aobut china's contribution to this), their leadership couldn't care about their issues, specially now in war times... so they will do the exact opposite to what needs to be done. Specially with all the sanctions that will continue to affect their country.",russian issue worst likely pulling u forget aobut china contribution leadership couldnt care issue specially war time exact opposite need done specially sanction continue affect country,1.0
"NO SUCH THING AS CLIMATE CHANGE,,  ALL A MYTH,,THE EARTH STILL HEALING FROM NOAHS GREAT FLOOD,,, REPENT GOD WILL HEAL THE LANDS,, HE IN TOTAL CONTROL,, BELIEVE IT NOW,  BEFORE ITS TO LATE,,,",thing climate change myththe earth still healing noah great flood repent god heal land total control believe late,1.0
"I think it's time to realize that we're simply screwed. The time to act was decades ago. Even if all of the humans on the Earth went ""poof!"" right now, the climate would continue to worsen for centuries until things stabilize. We can do everything possible at once, and we're still going to pay the price for everything that's happened up until this point. Climate change is like one of those diseases where by the time symptoms appear, it's too late.",think time realize simply screwed time act decade ago even human earth went poof right climate would continue worsen century thing stabilize everything possible still going pay price everything thats happened point climate change like one disease time symptom appear late,1.0
"The ""greenhouse effect"" has never been measured or observed and likely doesn't exist. All of this is a scam to line the pockets of politicians and to take your freedom and standard of living away.",greenhouse effect never measured observed likely doesnt exist scam line pocket politician take freedom standard living away,1.0
"we haven't been very good at managing the environment for ourselves, hmmm. I wonderr what the average family size is around lake chad, for example.",havent good managing environment hmmm wonderr average family size around lake chad example,1.0
"Thanks to the media, the world is finally coming aware of climate warming. For years, and years, scientists and some advocates have been warning us, but governments were deaf and media networks didn’t take it seriously.   It will be great that the whole world network unite and create mass education, constant, at all levels and re-educate us on how each individual can help.  This is a task that every single citizen of the world needs to own.  Same way that Tweeter, FB, Tiiktok  and many others feed the masses with useless campaigns, they should do it I. Favor of our planet.  The cris is very eral, we can’t close our eyes anymore.",thanks medium world finally coming aware climate warming year year scientist advocate warning u government deaf medium network didnt take seriously great whole world network unite create mass education constant level reeducate u individual help task every single citizen world need way tweeter fb tiiktok many others feed mass useless campaign favor planet cris eral cant close eye anymore,1.0
7:30 close the megabiz religions..Vatican and the like... traditional?conspiracy Faith(s .. not an option..,close megabiz religionsvatican like traditionalconspiracy faith option,1.0
"another way is also this:
i will *not* eat insects or their ""protein"". 
i do not like soy.
but, i can some days substitute meat for mushrooms, like shiitake, enoki, maitake, matsutake, shimeji and all the edible non-toxic seasonal varieties of Europe's fungi kingdom. why not make mushroom farming more popular? it seems to be sustainable - substrate from growing mushrooms is a great fertilizer btw. and more mushroom farming = cheaper prices in the market = consumer incentivezed to buy. mushrooms are delicious!
insects are *inedible*",another way also eat insect protein like soy day substitute meat mushroom like shiitake enoki maitake matsutake shimeji edible nontoxic seasonal variety europe fungi kingdom make mushroom farming popular seems sustainable substrate growing mushroom great fertilizer btw mushroom farming cheaper price market consumer incentivezed buy mushroom delicious insect inedible,1.0
"an average cow will have almost 400kg of consumable meat.
that's over 6 years of meat per person at a consumption rate of 1,2 kg of meat per week. or, at the same rate of consumption, that one cow could feed 333 people for a week. 
right?
we just have to:
a) stop wasting food;
b) stop wasting edible parts no one wants (i'm sure they are not wasted tho, and go to make mac's ""pink slime"", go into pet food, etc., because it costs money so, nothing is wasted by producer. mostly wasted by end consumer.)
c) as i understand, pigs weight less than cows, then there are at least two religions that do not eat pork (sorry about cows but i saw that in certain parts of India people do eat beef), and pigs produce more uhm...waste? which is a bit worse? because cow manure you can use as fertilizer, and as fuel (yeah...), and there are probably other uses of which i haven't heard, but dung beetles surely also love cow p00ps.

so i do believe the problem  could be partially solved by the kind of meat?",average cow almost kg consumable meat thats year meat per person consumption rate kg meat per week rate consumption one cow could feed people week right stop wasting food b stop wasting edible part one want im sure wasted tho go make mac pink slime go pet food etc cost money nothing wasted producer mostly wasted end consumer c understand pig weight less cow least two religion eat pork sorry cow saw certain part india people eat beef pig produce uhmwaste bit worse cow manure use fertilizer fuel yeah probably us havent heard dung beetle surely also love cow pps believe problem could partially solved kind meat,1.0
All of the people worried/terrified about the planet being destroyed can help the planet by eliminating their own bodily produced CO2 ( like the evil cows) along with their CO2 footprint from just being in society. Canada and some other countries even have assisted suicide.  People like Bill Gates believe a few billion people off the planet would probably help save the planet. Some may want to even eat them instead of zee bugz.,people worriedterrified planet destroyed help planet eliminating bodily produced co like evil cow along co footprint society canada country even assisted suicide people like bill gate believe billion people planet would probably help save planet may want even eat instead zee bugz,1.0
"Science in bed with government/political desires is bad science.  The man-made ""flu bug"" hysteria and harmful protocols imposed were an eye-opener of incompetence and evil.",science bed governmentpolitical desire bad science manmade flu bug hysteria harmful protocol imposed eyeopener incompetence evil,0.0
Global warming is inevitable. The earth is going to burn like the sun in a couple of millennium. Why worry.,global warming inevitable earth going burn like sun couple millennium worry,1.0
Norway just approved US$18.5 billion of new oil and gas projects. Oops. Oil and gas made Norway wealthy and they know it. They may punish people living in tiny Norway for using fuels but love selling them to the rest of the world.,norway approved u billion new oil gas project oops oil gas made norway wealthy know may punish people living tiny norway using fuel love selling rest world,1.0
it’s so sad to see how russian goverment invest in terrible war  and anexing ukranian territories instead of thinkig about help to save its nature and help people like Nikita. It’s so sad to see how poor are russian cities and peole out of Moskow and they are alone with this climat priblems while gowerment trying to keep power and distroing other country. Such a schame. Proud of Nikita and other activists 👍,sad see russian goverment invest terrible war anexing ukranian territory instead thinkig help save nature help people like nikita sad see poor russian city peole moskow alone climat priblems gowerment trying keep power distroing country schame proud nikita activist,1.0
