comment,cleaned_comment
"Big Money (our governments).. Fossil Fuel, Tech, Military will kill the people on earth in the next 30 years. I might see it in my lifetime.",big money government fossil fuel tech military kill people earth next year might see lifetime
Africa is already beyond saving,africa already beyond saving
Still no tax on airplane fuel ?,still tax airplane fuel
People in Africa need to stop have 15 children at a time. They can't sustain such a birth rate.,people africa need stop child time cant sustain birth rate
"We need to demand countries with highest per capita cumulative carbon footprint to pay for every additional marginal carbon added. Countries like Canada, USA, Australia need to pay for their historical misdeeds.",need demand country highest per caput cumulative carbon footprint pay every additional marginal carbon added country like canada usa australia need pay historical misdeed
"Only solution is going nuclear,,people who know the technology should share it with others,,otherwise they will feel the brunt too,,,",solution going nuclearpeople know technology share othersotherwise feel brunt
Rich countries are responsible for this,rich country responsible
"The question is not saving the planet.  The planet will be fine.  It's saving the mammals.  Mammals can only survive in certain climate conditions.  We are a mammal.  Wake up, people.  We overproduce, overeat, and overconsume for our basic needs.  Unfortunately, I believe it will get worse before it gets better.  I like what the fellow is doing with the land and the large animals.  It's basic; follow the earth's pattern that it has developed.",question saving planet planet fine saving mammal mammal survive certain climate condition mammal wake people overproduce overeat overconsume basic need unfortunately believe get worse get better like fellow land large animal basic follow earth pattern developed
Sooner or later nature will wash away all the impurities brought up by you... Bringing humanity into its knees see you on the other side,sooner later nature wash away impurity brought bringing humanity knee see side
"I became very rich, and will only get more.",became rich get
"When insurance company leaves florida, you know it's real unless news network is lying telling pple what they wanna hear 😮. I just believe we are to slow to change so expect doom and gloom",insurance company leaf florida know real unless news network lying telling pple wan na hear believe slow change expect doom gloom
"Before anybody else comments, there's a big difference between weather and climate. Also, for the time being, we are all here on this planet together. There's no Private Island outside of planet Earth itself that the rich or anyone else can Escape . It is all our fault and all our problem to solve pragmatically.",anybody else comment there big difference weather climate also time planet together there private island outside planet earth rich anyone else escape fault problem solve pragmatically
*Nuclear winter would be great. *,nuclear winter would great
Hope-ium,hopeium
Did Greta make this propaganda piece?,greta make propaganda piece
"And about the Russians, all of their issues will just be worst (and most likely pulling us down with them, we should not forget aobut china's contribution to this), their leadership couldn't care about their issues, specially now in war times... so they will do the exact opposite to what needs to be done. Specially with all the sanctions that will continue to affect their country.",russian issue worst likely pulling u forget aobut china contribution leadership couldnt care issue specially war time exact opposite need done specially sanction continue affect country
The masses are being played as suckers by the rich and power-hungry. Their lives will not change other than getting richer by mandating the changes as the rest eat zee bugs.,mass played sucker rich powerhungry life change getting richer mandating change rest eat zee bug
"I think we severely underestimate the effect of climate change in the coming years. It's is soo complex to properly calculate all the variables, and all the changes of the winds and air temperature and their immediate effect on the glaciers. I would estimate that the glacier would disappear already by the 2040's and not 2070's... :(",think severely underestimate effect climate change coming year soo complex properly calculate variable change wind air temperature immediate effect glacier would estimate glacier would disappear already
Science says men can get pregnant so science is not science.  People can't even define a woman anymore in the lunacy.,science say men get pregnant science science people cant even define woman anymore lunacy
"i think this is just the changing earth.. if u look back millions of years ago. the usa was under water.  Also, there were hotter days back before the use of  fossil fuels.  how will climate activist explain these",think changing earth u look back million year ago usa water also hotter day back use fossil fuel climate activist explain
Lets talk about solar flare and the effects on earth.,let talk solar flare effect earth
Editing error? The stadium graphic illustrating the 3.7GT (12%) abatement at 13m 45s suddenly jumps to a 50% starting point the next time we see it at 43m 30s... there's a big chunk of the action missing there! Can you please put it back??,editing error stadium graphic illustrating gt abatement suddenly jump starting point next time see there big chunk action missing please put back
Embarrassing documentary. This is climate change brainwashing/propaganda on steroids.,embarrassing documentary climate change brainwashingpropaganda steroid
"We could certainly improve a lot of things but carbon neutral is fictitious nonsense.

Countries that have been crap for centuries, blame climate change for their countries being crap.",could certainly improve lot thing carbon neutral fictitious nonsense country crap century blame climate change country crap
"Climate change is real! but why do so many people say it's already solved?!
Is it part of the conspiracy?",climate change real many people say already solved part conspiracy
"CLIMATE CHANGE IS THE 😈 DEVILS PLAN,,",climate change devil plan
"NO SUCH THING AS CLIMATE CHANGE,,  ALL A MYTH,,THE EARTH STILL HEALING FROM NOAHS GREAT FLOOD,,, REPENT GOD WILL HEAL THE LANDS,, HE IN TOTAL CONTROL,, BELIEVE IT NOW,  BEFORE ITS TO LATE,,,",thing climate change myththe earth still healing noah great flood repent god heal land total control believe late
"I think it's time to realize that we're simply screwed. The time to act was decades ago. Even if all of the humans on the Earth went ""poof!"" right now, the climate would continue to worsen for centuries until things stabilize. We can do everything possible at once, and we're still going to pay the price for everything that's happened up until this point. Climate change is like one of those diseases where by the time symptoms appear, it's too late.",think time realize simply screwed time act decade ago even human earth went poof right climate would continue worsen century thing stabilize everything possible still going pay price everything thats happened point climate change like one disease time symptom appear late
"The International Renewable Energy Agency (IRENA) was officially founded on January 26, 2009 in Bonn, Germany.  UN planning meetings which took place in the years prior, plus a U.S. House bill to establish IRENA introduced in March of 2008 by Democrat Ed Markey, who is the Senate author of the Green New Deal, suggest that the United Nations and the United States were the major driving forces behind the founding of this agency.  At the time of its founding, 75 countries signed the IRENA statute, while Canada and Russia were the only G8 countries that initially declined.  It was determined in June of 2009 that Abu Dhabi, UAE would be the headquarters of the international organization and a few years later in April of 2011 IRENA held their first assembly.",international renewable energy agency irena officially founded january bonn germany un planning meeting took place year prior plus u house bill establish irena introduced march democrat ed markey senate author green new deal suggest united nation united state major driving force behind founding agency time founding country signed irena statute canada russia g country initially declined determined june abu dhabi uae would headquarters international organization year later april irena held first assembly
The world climate changes depending on the axel of the world. Remember the dinosaurs ? Ice age ? It changes. It doesn't meant is human base and you cannot STOPPED it. The climate change government are taking about is about to steal resorces with immunity.,world climate change depending axel world remember dinosaur ice age change doesnt meant human base stopped climate change government taking steal resorces immunity
"Humanity has sown this mess for decades now, soon, we will reap what we have sown.",humanity sown mess decade soon reap sown
What is the to do right now is have some c02 catching devices set up and fossil fuel production plants so we can catch it from their smoke stacks until we can transfer to greener production methods it might be expensive in the short term but think about all the existing and planned new flail burning plants in China and Africa as well as all other such plants all over the world imagine how many millions of tons of c02 that could be captured yes it's expensive but think of the huge profits made by oil and gas producing sectors surely those industries plus government's can plough some of their billions in profit each year into carbon capture I know wishful thinking,right c catching device set fossil fuel production plant catch smoke stack transfer greener production method might expensive short term think existing planned new flail burning plant china africa well plant world imagine many million ton c could captured yes expensive think huge profit made oil gas producing sector surely industry plus government plough billion profit year carbon capture know wishful thinking
"The ""greenhouse effect"" has never been measured or observed and likely doesn't exist. All of this is a scam to line the pockets of politicians and to take your freedom and standard of living away.",greenhouse effect never measured observed likely doesnt exist scam line pocket politician take freedom standard living away
"When I was a Kid,my hometown had always been snowing in winter in South-Mid main land, but now it's hardly to seen the white beauty.we need take action to protect the earth ASAP, such eat and travel with low CO2 action, reduce traveling by car.",kidmy hometown always snowing winter southmid main land hardly seen white beautywe need take action protect earth asap eat travel low co action reduce traveling car
"we haven't been very good at managing the environment for ourselves, hmmm. I wonderr what the average family size is around lake chad, for example.",havent good managing environment hmmm wonderr average family size around lake chad example
When the climate cult train goes after/wants to reduce/shut down/eliminate food choices/ the food supply and kill millions of farm animals but not for food I jump off the crazy train. You eat zee bugz. You are insane and will never be satisfied.,climate cult train go afterwants reduceshut downeliminate food choice food supply kill million farm animal food jump crazy train eat zee bugz insane never satisfied
Oh shut up,oh shut
Gasoline ⛽️ for life,gasoline life
UN IS USLESS ORGANIZATION !,un usless organization
"Change happens. Thinking we can control it is futile. We are adapters, always have been always will be.",change happens thinking control futile adapter always always
"Tackling the digressing climate by leveraging the most desirable commodity that all humans are after. MONEY. There isn’t a single person that would not appreciate getting more money, no matter where and under what conditions they live. We need to introduce a monetary currency that all people as well as all enterprises would want. It will be governed by strict governance of reduction in Fossil fuel usage.  This system needs to be affirmed by the cooperating governments and managed by an internationally accredited institution. It is doable. Where there is a will, there is a way. Stay tuned for more details about the Geo-economic transformation concept.",tackling digressing climate leveraging desirable commodity human money isnt single person would appreciate getting money matter condition live need introduce monetary currency people well enterprise would want governed strict governance reduction fossil fuel usage system need affirmed cooperating government managed internationally accredited institution doable way stay tuned detail geoeconomic transformation concept
Humanity is not going to make it.,humanity going make
"Thanks to the media, the world is finally coming aware of climate warming. For years, and years, scientists and some advocates have been warning us, but governments were deaf and media networks didn’t take it seriously.   It will be great that the whole world network unite and create mass education, constant, at all levels and re-educate us on how each individual can help.  This is a task that every single citizen of the world needs to own.  Same way that Tweeter, FB, Tiiktok  and many others feed the masses with useless campaigns, they should do it I. Favor of our planet.  The cris is very eral, we can’t close our eyes anymore.",thanks medium world finally coming aware climate warming year year scientist advocate warning u government deaf medium network didnt take seriously great whole world network unite create mass education constant level reeducate u individual help task every single citizen world need way tweeter fb tiiktok many others feed mass useless campaign favor planet cris eral cant close eye anymore
Stop human population.....it's the only cause of global warming and natural disaster. 😡,stop human populationits cause global warming natural disaster
Germany is big on no carbon and needs others to follow so it will not turn into a weak country by itself. They may even enjoy paying US$0.50 per kW which is 3 to 4 times as much as average US rates.,germany big carbon need others follow turn weak country may even enjoy paying u per kw time much average u rate
7:30 close the megabiz religions..Vatican and the like... traditional?conspiracy Faith(s .. not an option..,close megabiz religionsvatican like traditionalconspiracy faith option
"another way is also this:
i will *not* eat insects or their ""protein"". 
i do not like soy.
but, i can some days substitute meat for mushrooms, like shiitake, enoki, maitake, matsutake, shimeji and all the edible non-toxic seasonal varieties of Europe's fungi kingdom. why not make mushroom farming more popular? it seems to be sustainable - substrate from growing mushrooms is a great fertilizer btw. and more mushroom farming = cheaper prices in the market = consumer incentivezed to buy. mushrooms are delicious!
insects are *inedible*",another way also eat insect protein like soy day substitute meat mushroom like shiitake enoki maitake matsutake shimeji edible nontoxic seasonal variety europe fungi kingdom make mushroom farming popular seems sustainable substrate growing mushroom great fertilizer btw mushroom farming cheaper price market consumer incentivezed buy mushroom delicious insect inedible
Why aren't carbonated beverages on the kill list?  They release tons of useless CO2.,arent carbonated beverage kill list release ton useless co
"an average cow will have almost 400kg of consumable meat.
that's over 6 years of meat per person at a consumption rate of 1,2 kg of meat per week. or, at the same rate of consumption, that one cow could feed 333 people for a week. 
right?
we just have to:
a) stop wasting food;
b) stop wasting edible parts no one wants (i'm sure they are not wasted tho, and go to make mac's ""pink slime"", go into pet food, etc., because it costs money so, nothing is wasted by producer. mostly wasted by end consumer.)
c) as i understand, pigs weight less than cows, then there are at least two religions that do not eat pork (sorry about cows but i saw that in certain parts of India people do eat beef), and pigs produce more uhm...waste? which is a bit worse? because cow manure you can use as fertilizer, and as fuel (yeah...), and there are probably other uses of which i haven't heard, but dung beetles surely also love cow p00ps.

so i do believe the problem  could be partially solved by the kind of meat?",average cow almost kg consumable meat thats year meat per person consumption rate kg meat per week rate consumption one cow could feed people week right stop wasting food b stop wasting edible part one want im sure wasted tho go make mac pink slime go pet food etc cost money nothing wasted producer mostly wasted end consumer c understand pig weight less cow least two religion eat pork sorry cow saw certain part india people eat beef pig produce uhmwaste bit worse cow manure use fertilizer fuel yeah probably us havent heard dung beetle surely also love cow pps believe problem could partially solved kind meat
"Obama ( multiple mansions) USA climate czar John Kerry, and Bill gates along with millions of others all have homes on the beach. Obama is actually on 2 islands on the beach. Leonardo DeCrappio uses a helicopter to go from his superyacht to the restaurants in Italy when he wants to eat.  

Don't change my life until they change theirs. Either they are stupid or we are stupid.",obama multiple mansion usa climate czar john kerry bill gate along million others home beach obama actually island beach leonardo decrappio us helicopter go superyacht restaurant italy want eat dont change life change either stupid stupid
"Two books* one novel.. 
The heat will kill you first
and Denial*. ❤
Bibles considering",two book one novel heat kill first denial bible considering
Nonsense and more nonsense.,nonsense nonsense
All of the people worried/terrified about the planet being destroyed can help the planet by eliminating their own bodily produced CO2 ( like the evil cows) along with their CO2 footprint from just being in society. Canada and some other countries even have assisted suicide.  People like Bill Gates believe a few billion people off the planet would probably help save the planet. Some may want to even eat them instead of zee bugz.,people worriedterrified planet destroyed help planet eliminating bodily produced co like evil cow along co footprint society canada country even assisted suicide people like bill gate believe billion people planet would probably help save planet may want even eat instead zee bugz
If we go back to the stone age will that make the climate cult happy? They will want more to be done.,go back stone age make climate cult happy want done
"When you want business to make super money , don’t share technology to others 😅😅😅😅
Having this mindset will never let other nations to use the new technology to develop equally as the west and help develop new technologies that may reduce climate change 
Because the west has lot of money they can buy oil from Russia , or Middle East , they can also get their products manufactured in china and blame china for emissions, they also extract the world minerals and suck the earth by offering large amounts of money to the poor nations , don’t embrace the business people they will only destroy the earth 
One day there won’t be a environment that’s suitable for humanity 😢",want business make super money dont share technology others mindset never let nation use new technology develop equally west help develop new technology may reduce climate change west lot money buy oil russia middle east also get product manufactured china blame china emission also extract world mineral suck earth offering large amount money poor nation dont embrace business people destroy earth one day wont environment thats suitable humanity
"The WEF rulers are laying out plans for you (the masses) to save the planet. Eventually, no personal cars, live and work in the 15-minute ghettos/cities, air travel will be restricted,  resort cruise ship trips restricted or eliminated, allocated a few pounds of meat in a year,  restricted purchase of clothes in a year,  and the list grows, You will own nothing and be happy.",wef ruler laying plan mass save planet eventually personal car live work minute ghettoscities air travel restricted resort cruise ship trip restricted eliminated allocated pound meat year restricted purchase clothes year list grows nothing happy
"Science in bed with government/political desires is bad science.  The man-made ""flu bug"" hysteria and harmful protocols imposed were an eye-opener of incompetence and evil.",science bed governmentpolitical desire bad science manmade flu bug hysteria harmful protocol imposed eyeopener incompetence evil
Climate hoax,climate hoax
Where is the climate expert Geta Thunberg in the show?,climate expert geta thunberg show
Another amazing documentary by DW regarding climate change.Keep it up 👍.,another amazing documentary dw regarding climate changekeep
"0.04% from 0.03%? absolutely insufferable, & definitively ONLY a result of human activity? hogwash",absolutely insufferable definitively result human activity hogwash
"We, the people, cannot do much about the climate change. It depends mostly on astronomy cycling. Indeed Venus and Mars are getting warmer too and I doubt that are related to humans activity.",people much climate change depends mostly astronomy cycling indeed venus mar getting warmer doubt related human activity
Global warming is inevitable. The earth is going to burn like the sun in a couple of millennium. Why worry.,global warming inevitable earth going burn like sun couple millennium worry
Norway just approved US$18.5 billion of new oil and gas projects. Oops. Oil and gas made Norway wealthy and they know it. They may punish people living in tiny Norway for using fuels but love selling them to the rest of the world.,norway approved u billion new oil gas project oops oil gas made norway wealthy know may punish people living tiny norway using fuel love selling rest world
"The climate on Earth has been changing for 3 billion years, to think mankind is controling it is arrogant and crazy.",climate earth changing billion year think mankind controling arrogant crazy
A US Senator asked a Biden climate expert how much the temperature will change by spending the $50 trillion they want to spend. He couldn't answer it so are we really dealing with settled science?,u senator asked biden climate expert much temperature change spending trillion want spend couldnt answer really dealing settled science
it’s so sad to see how russian goverment invest in terrible war  and anexing ukranian territories instead of thinkig about help to save its nature and help people like Nikita. It’s so sad to see how poor are russian cities and peole out of Moskow and they are alone with this climat priblems while gowerment trying to keep power and distroing other country. Such a schame. Proud of Nikita and other activists 👍,sad see russian goverment invest terrible war anexing ukranian territory instead thinkig help save nature help people like nikita sad see poor russian city peole moskow alone climat priblems gowerment trying keep power distroing country schame proud nikita activist
I bet the 8 million people in NYC are grateful for climate change since NYC used to be under a mile of ice.,bet million people nyc grateful climate change since nyc used mile ice
"Unfortunately, the track record of climate experts over my 60 years living of doom and gloom projections has been wrong.  I'm still waiting for the ice age promised in the 1970s. Even the actor and self-proclaimed ocean expert Ted Danson was wrong about the dead oceans and whale extinction that didn't happen as projected.",unfortunately track record climate expert year living doom gloom projection wrong im still waiting ice age promised even actor selfproclaimed ocean expert ted danson wrong dead ocean whale extinction didnt happen projected
"Bullshit,first warnings was more than 50 years ago,now its way far too late,sorry but we are doomed,there is no return possible,i'm not pessimism,just realistic.",bullshitfirst warning year agonow way far latesorry doomedthere return possibleim pessimismjust realistic
China is building 2 new coal power plants a week so they can sell all of the green stuff to us.,china building new coal power plant week sell green stuff u
Textile facade on a parking garage? They don't heat or cool these type of parking places anyway. And what happens to textile facades during the winter? This means more heating is necessary as the sun is not getting through. We use more energy heating during winter than cooling during the summers in Europe. Do they propose to take the facades down during winter?,textile facade parking garage dont heat cool type parking place anyway happens textile facade winter mean heating necessary sun getting use energy heating winter cooling summer europe propose take facade winter
"The ice age is still melting, the less ice left the faster it heats. We also need to focus on air quality and land restoration. We may have accelerated the global warming but it was accelerating itself anyhow. The best we can do now is to consume less, restore more land, change current mono crop farming techniques for permaculture farming across the planet. The problem is that there is little in the way of income in these fields of work. People are naturally competitive so it is not easy to expect people to become competitive in what they can do to fix what they have damaged because the entire reason they damaged it was to profit in the 1st place. People like the idea of doing something to repair the world but we tend to wait till after the problem has caused disaster and then we act, usually too late. Why do we have to wait till the event? Are we not intelligent enough to try to average out the curve of cycles such as these? Even if we were i highly doubt we could achieve what is needed to be done to make a big difference. However we should be trying harder. Personalty i don't have much faith in the people to do what is needed to make such an effort. I discuss similar scenarios in public and 95% of people are just not interested. We also need to consider the power of nationalism. All countries need to make this effort in unison so other countries do not take advantage of those that slow their economies to help the situation. Seriously! Is this ever going to become a reality? Not likely with current geopolitics and the way people behave. To minimise my impact i am happy to earn between €5k and €10k a year. Do you really think someone earning €500k a year is going to reduce their income to my level to contribute towards minimising their impact? FFS
  Apparently they are happy to breath in silver iodide every day, a form of particle pollution in order to help make rain nowadays.",ice age still melting less ice left faster heat also need focus air quality land restoration may accelerated global warming accelerating anyhow best consume less restore land change current mono crop farming technique permaculture farming across planet problem little way income field work people naturally competitive easy expect people become competitive fix damaged entire reason damaged profit st place people like idea something repair world tend wait till problem caused disaster act usually late wait till event intelligent enough try average curve cycle even highly doubt could achieve needed done make big difference however trying harder personalty dont much faith people needed make effort discus similar scenario public people interested also need consider power nationalism country need make effort unison country take advantage slow economy help situation seriously ever going become reality likely current geopolitics way people behave minimise impact happy earn k k year really think someone earning k year going reduce income level contribute towards minimising impact ffs apparently happy breath silver iodide every day form particle pollution order help make rain nowadays
You’re all hypocrites. Just keep contributing to the so called catastrophe with your carbon emissions and blame it on anyone but yourself,youre hypocrite keep contributing called catastrophe carbon emission blame anyone
"Always excellent!  Thank you for your work, putting together documentaries like this one and your news broadcasts in general.",always excellent thank work putting together documentary like one news broadcast general
I can't wait!,cant wait
"We have learnt nothing from COVID, most people are once again stuck in traffic jams commuting to their offices, trains are jam packed… we had the chance to work remotely. We’re a bunch of ant workers and sheep led by psychopaths - all glued to our screens. Let it all die, f everything and everyone 😢",learnt nothing covid people stuck traffic jam commuting office train jam packed chance work remotely bunch ant worker sheep led psychopath glued screen let die f everything everyone
"Well, as we can see at 7:00, if 2020 meant only ""a slight  decline"" in global greenhouse emissions, even though the whole world pretty much stopped during that time due the pandemic, I honestly don't see how we're supposed to avert this crisis, with the whole world pretty much returning to its ""infinite economic growth"" philosophy, and with the population expected to reach 10 billion by 2050. That's over 2.5 billion more people on a planet whose resources are less and less every year. This is mental. It's like speeding up a car to its maximum when the tank is almost empty, even though we should do the exact opposite. The worst part is that we do it consciously. It's not like we don't know what we're doing and what must be done. We are aware of all that, but no one is willing to make sacrifices. Without dramatic changes to our lifestyle, especially the Western lifestyle, and a severe decline in population, we are doomed. Go tell people they need to change their lifestyle. Go tell a country like USA, where over 30 % of its population is overweight, they need to change their eating habits. Go tell trillion dollar corporations they need to stop growing and making their millions at the expense of the planet. Sure, they'll listen and they'll change.",well see meant slight decline global greenhouse emission even though whole world pretty much stopped time due pandemic honestly dont see supposed avert crisis whole world pretty much returning infinite economic growth philosophy population expected reach billion thats billion people planet whose resource less less every year mental like speeding car maximum tank almost empty even though exact opposite worst part consciously like dont know must done aware one willing make sacrifice without dramatic change lifestyle especially western lifestyle severe decline population doomed go tell people need change lifestyle go tell country like usa population overweight need change eating habit go tell trillion dollar corporation need stop growing making million expense planet sure theyll listen theyll change
Enemies of the planet... that's why we're Leaving....NYC.....🙏🙏🙏🙏🙏🙏🙏🙏🏔️,enemy planet thats leavingnyc
Thanks so much for posting.,thanks much posting
@20:40 DW says the flooding was caused by climate change. That's completely an opinion not a scientific fact. Floods happen with or without climate change. This DW documentary is so outlandishly full of fear mongering with scenes of natural disasters that aren't proven to be caused by climate change. FYI. Natural disaster related deaths have declined 90% or more since 1900! And there's no evidence that natural disasters are more frequent or more intense. DW is actually anti-scientific and just relies on emotional driven imagery.,dw say flooding caused climate change thats completely opinion scientific fact flood happen without climate change dw documentary outlandishly full fear mongering scene natural disaster arent proven caused climate change fyi natural disaster related death declined since there evidence natural disaster frequent intense dw actually antiscientific relies emotional driven imagery
"How many trees have Ecosia already planted, I am skeptical of commercial promises",many tree ecosia already planted skeptical commercial promise
Why dont stop the Ukrainian war Mr. Biden ?  This war with so much pollution is causing climate change more than any other... You are all hypocrites in the west who pretend to think about the environment,dont stop ukrainian war mr biden war much pollution causing climate change hypocrite west pretend think environment
"Its not 'human-made' climate change, its 'capitalist-made'.",humanmade climate change capitalistmade
In the US we will have to become terrorists against corporate interests and the billionaires that run them like the Koch bothers and the Wilks. They are using their money to pretend to be grass roots movements to spread misinformation to the electorate that global warming is a hoax.,u become terrorist corporate interest billionaire run like koch bother wilks using money pretend grass root movement spread misinformation electorate global warming hoax
"The COP Conference 1 was 30 years ago, telling us we had to move away from fossil fuels. Name any problem ignored for 30 years that has been solved.... We are done for. Food and water rationing within 10 years, and after that, who knows!",cop conference year ago telling u move away fossil fuel name problem ignored year solved done food water rationing within year know
🔥🔥🔥🌎🔥🔥🔥🔥💀✌️🔥 …too late… change is on his way… unstoppable…,late change way unstoppable
"Klimaveränderung ist keine ""Katastrophe"", das ist normal. Im Pleistozen war der CO2 Anteil in der Atmosphäre wesentlich höher. Auch Schwankungen sind normal, bitte hört auf mit Euren ideologisch gesteuerten Übertreibungen.
""Schlimm"" ist es nur für die Skigebiete, aber die steuern ja mit Schneekanonen reichlich dazu bei. Selbst Schuld, bitte an die eigenen Nase fassen. Und kommt mir nicht so verlogen mit ""Brockdorf"" das AKW hat wenigstens klimaneutral produziert.",klimavernderung ist keine katastrophe da ist normal im pleistozen war der co anteil der atmosphre wesentlich hher auch schwankungen sind normal bitte hrt auf mit euren ideologisch gesteuerten bertreibungen schlimm ist e nur fr die skigebiete aber die steuern ja mit schneekanonen reichlich dazu bei selbst schuld bitte die eigenen nase fassen und kommt mir nicht verlogen mit brockdorf da akw hat wenigstens klimaneutral produziert
This documentary should be watched by everyone n every corner. Government as well as we common people should contribute n saving our planet earth. It's time to save n it's now,documentary watched everyone n every corner government well common people contribute n saving planet earth time save n
I hate the future were creating,hate future creating
1:27 What a joke. All they care is about money. They SHOULD ALREADY sale only Electric vehicles and most of the products be with recycled materials. Oil should be forbidden with few exceptions.,joke care money already sale electric vehicle product recycled material oil forbidden exception
"Amazibg documentary, I just wish more people cared..",amazibg documentary wish people cared
"Some «fun-facts» I learned during my masters I wish everyone knew: 1. if we divide the Earth into Global North (Europe+North America) and Global South (Asia +Africa) Global North stands for 92% of the Co2 emissions worldwide, while Global South suffers most of the consequences. 
2. the richest 1% of the population (8 million people) have WAY higher Co2 emissions than the poorest 50% of the world (4 billion) 
My question is: HOW THE FUCK DO WE ALLOW THIS TO HAPPEN?!",funfacts learned master wish everyone knew divide earth global north europenorth america global south asia africa global north stand co emission worldwide global south suffers consequence richest population million people way higher co emission poorest world billion question fuck allow happen
It s not only enough to watch this video a like and subscribe it but each one of us watching this video should take an initiative as to what next step we will take to reduce our carbon foot print on this beautiful planet ! please do not take this planet for granted !,enough watch video like subscribe one u watching video take initiative next step take reduce carbon foot print beautiful planet please take planet granted
“A Verting Catastrophe” makes no sense.  I’m assuming you meant “Averting Catastrophe.”,verting catastrophe make sense im assuming meant averting catastrophe
"Declining CO2 will not stop warming. We are a carbon life planet! Have a good hard think CO2 makes up 0.004 of a % of our Earth's atmosphere rest is composed of about 78 percent nitrogen, 21 percent oxygen, 0.9 percent argon rest is mostly water vapor. Have a look at the sun. In 1990 we were told that by 2020 the oceans would have risen by 10 feet and that's a mild target provided by climate models of the era.  Cyclones Hurricanes and wild fires have in fact be on the decline for the past 30 years. FACT see the charts and findings by the ICC. It is not the first nor will it be the last time the permafrost's have warmed. Mostly its the wind currents impacting moving warm and cold air across the earth that have been changing there patterns as the earth is slowing down as we come towards another pole shift.",declining co stop warming carbon life planet good hard think co make earth atmosphere rest composed percent nitrogen percent oxygen percent argon rest mostly water vapor look sun told ocean would risen foot thats mild target provided climate model era cyclone hurricane wild fire fact decline past year fact see chart finding icc first last time permafrost warmed mostly wind current impacting moving warm cold air across earth changing pattern earth slowing come towards another pole shift
"@26:00 yes, in the Netherlands the court ordered Shell to cut emissions, and the court also ordered the Dutch government to start taking real measures. But they didn’t! Instead they started a court appeal…which they lost. But still, the fossil fuel industry is subsidised. What does it take to really start moving? An uprising?
@54:00 my two cents: eventually, the problem will be solved automatically. But that’s not a comforting thought, because that would mean a steep drop in human population. If we can obtain that by cutting down emissions and deminishing our footprint at the same time, the drop in population may be gradually and controlled. If not, it will be disastrous.
The inconvenient truth is: we ‘ll need to change our way of living in a big way.",yes netherlands court ordered shell cut emission court also ordered dutch government start taking real measure didnt instead started court appealwhich lost still fossil fuel industry subsidised take really start moving uprising two cent eventually problem solved automatically thats comforting thought would mean steep drop human population obtain cutting emission deminishing footprint time drop population may gradually controlled disastrous inconvenient truth need change way living big way
"The most stupid concepts that are financed by COUNTRIES are in this video… Capturing CO2 with the infrastructure made thanks to all the components that contribute to the global warming! 🎉 WE ARE DOOMED. Deal with it!
And those NGOs using all the miracles of the technology that pollute the world — Yeap, that’s that.",stupid concept financed country video capturing co infrastructure made thanks component contribute global warming doomed deal ngo using miracle technology pollute world yeap thats
"For starters affordable alternatives has to be avaliable. For now there are none to diesel, until then im sick and tired of hearing all this climate nagging...",starter affordable alternative avaliable none diesel im sick tired hearing climate nagging
And they still blame the north and use the south as victims when the most polluters per capita are the poor countries like in south Africa or in Asia. Hipocrisy,still blame north use south victim polluter per caput poor country like south africa asia hipocrisy
Than pack up and move to Mars.,pack move mar
"Humanity today: watching television in the living room with the whole house on fire.

For the record: the current socioeconomic structures simply don't allow any real solutions or fundamental changes to be applied. Truth is: if the urgently necessary measures would be taken on both personal and collective level, the ""economy"" would instantly collapse. We're hopelessly stuck in our old and insane ways, while the nation state as a structure, the monetary system as a tool and trade as a concept should have been completely abolished by now. The bottom line tells us that we lack the mental-emotional maturity to ensure our survival. In the words of American biologist Edward O. Wilson: “The real problem of humanity is the following: We have Paleolithic emotions, medieval institutions and godlike technology. And it is terrifically dangerous, and it is now approaching a point of crisis overall.”",humanity today watching television living room whole house fire record current socioeconomic structure simply dont allow real solution fundamental change applied truth urgently necessary measure would taken personal collective level economy would instantly collapse hopelessly stuck old insane way nation state structure monetary system tool trade concept completely abolished bottom line tell u lack mentalemotional maturity ensure survival word american biologist edward wilson real problem humanity following paleolithic emotion medieval institution godlike technology terrifically dangerous approaching point crisis overall
Go vegan to fight climate change!,go vegan fight climate change
It's a series doings of dangerous Bell 🔔  ringing♨️ 😳 🌅,series doings dangerous bell ringing
"I wish we could take all climate change denying right wingers in the U.S., prevent their eyes from shutting, and play this doc to them.  I would say all CEOs of high emmissions producing corporations as well, but greed is too much to overcome, so why waste the time and effort.  Maybe you can change one or two of their minds, but is that enough?  Change needs to demanded by the people.  Bottom up.  It will never change from the top down.  That's why this doc and many like it are so important.",wish could take climate change denying right winger u prevent eye shutting play doc would say ceo high emmissions producing corporation well greed much overcome waste time effort maybe change one two mind enough change need demanded people bottom never change top thats doc many like important
