cleaned_comment,sentiment_score,sentiment
fascinatingly confusing black hole basically dissolvedecay planet decay going mass particle floating around couple trillion year,-0.5574,negative
neutron decay cosmology gravity cause flow matter maximum event horizon matter becomes neutron electron capture neutron drop kinetic energy event horizon take einsteinrosen bridge highest energy pressure condition event horizon lowest energy density condition deep void somewhere free neutron scattered across energy surface universe soon decay free neutron decay amorphous monatomic hydrogen pe stew dark matter decay free neutron fm amorphous hydrogen volume increase around expansion dark energy volume increase come temperature decrease wonder space still cold neutron decay cosmology inevitable,0.5423,positive
information sucked one black hole say getting spat another black hole behind point singularity could anti universe sort black hole interconnected,-0.6486,negative
dont get particle coming existence one inside event horizon shouldnt black hole grow instead,0.0,neutral
confusing human speculation,-0.2263,negative
black hole literally god,0.2732,positive
last sentence reminded great album give glimpse yer,0.6597,positive
use boy band,0.0,neutral
fake fake fake thing u lost,-0.891,negative
smashing wonderful intensely consumable went fast,0.5719,positive
know relation quantum mechanic general relativity,0.0,neutral
guy rockstar pun intended,0.0,neutral
singularity dimensionless pure time time dimension,0.0,neutral
important obvious happens universe singularity grows grows gravitational pull becomes stronger speed universe expand everything come crashing back big bang happens,0.6908,positive
black hole nothing hole creates matter sent back another dimension free time space dimension matter create space time finite universe end time come matter exists,0.521,positive
black hole could empty space space vaccum,-0.2023,negative
monad black hole monad greek mona singularity turn mono alone refers cosmogony supreme divinity totality thing concept reportedly conceived pythagoreans may refer variously single source acting alone indivisible origin concept later adopted philosopher gottfried wilhelm leibniz referred monad elementary particle geometric counterpart debated discussed contemporaneously group people speculative scenario let consider leibniz monad philosophical work monadology abstract representation zerodimensional space bind quark together using strong nuclear force indivisibility unity monad indivisible entity mirror nature quark deemed elementary indivisible particle theoretical context monad possess unity indivisibility quark unified interaction strong force interconnectedness leibniz monad interconnected reflecting entire universe perspective parallel manner interconnectedness quark strong force could metaphorically represented interplay monad forming web hold particle together inherent property monad possess inherent perception appetitions quark could thought intrinsic property like color charge reflecting inherent quality monad influencing interaction harmony concept monad contributing universal harmony resonates idea strong nuclear force maintains harmony within atomic nucleus counteracting electromagnetic repulsion proton allowing stability matter preestablished harmony monad preestablished harmony aligns idea strong force predesigned ensure stable interaction among quark orchestrating behavior way parallel harmony envisaged leibniz nonmechanical interaction monad interact nonmechanically mirroring nonmechanical interaction quark gluon exchange connection might seen metaphorical reflection intricacy quarkgluon dynamic holism holistic perspective monad could symbolize quark like monad interconnection contribute holistically structure behavior particle strong force interaction,0.9945,positive
brian cox amazing explaining beautiful universe even tho hate word uni meaning fact dont know rare orchid comparing civilization thought provoking einstein quote well put absolutely beautiful id love coffee brian put complicated theory word example imagine thank bc man pure genius,0.9448,positive
coffin,0.0,neutral
dont think history black hole imprinted hawking radiation since radiation come spontaneously generated entangled particle separated event horizon created space exact location particle real matter fell black hole im normal dude know haha,0.6249,positive
would happen could get rid black hole,0.0,neutral
never imagined id hear keanu explain black hole,0.0,neutral
gravity fundamental force fundamental byproduct gravity,0.0,neutral
gravity strong light escape internal particle escape sound like dumb question may,0.5994,positive
best always always,0.6369,positive
black hole important area study physicist provide opportunity understand fundamental law nature specifically clash quantum theory general relativity unification two theory quantum theory gravity seen holy grail physic black hole force u deeper understanding space time making key understanding universe concept black hole go back two physicist independently came idea escape velocity imagined giant star gravitational pull large escape velocity exceeded speed light making invisible black hole characterized event horizon defines boundary external universe interior black hole outside event horizon place time stop predicted einstein theory relativity singularity center black hole long thought mystery understood however recent research show conceptual problem singularity also horizon quantum mechanic vicinity horizon black hole result emission particle temperature shown stephen hawking landmark paper,0.34,positive
minute nothing,0.0,neutral
well presented inspire,0.7003,positive
thing dont really understand fast black hole form cant really know fast evaporate suprised see many big right beguinning universe know say hasnt enough time disapear turn something else instead disapearing wan na editing music brian talk made one best bt video ive seen long time congrats team,0.8225,positive
mean brian couldnt gather information could im busy weekend,0.0,neutral
final theory rethinking scientific legacy mark mccutcheon proper physic sono,0.0,neutral
brian cox black hoe,0.0,neutral
bro need retire time new idea,0.0,neutral
thats pretty good however would like induce small conjecture youre explaining hawking radiation escape black hole entanglement thats quite true particle escape black hole due particle superposition actually decohere theyre ejected black hole entanglement doesnt really anything furthermore highly doubt information gleaned entanglement manner maybe nucleus completely torn apart molecule may survive thats kind besides point,0.9083,positive
cant concentrate brians saying music unnecessary put music black hole please thanks x,0.6369,positive
isnt gravity time gravity apparent difference passage time one location another location due compression space ironically one real moment time singular always indivisible current moment singularity,0.0,neutral
ive saying since seems extremely occam razor obvious electron photon orbit dark matter particle ive shared theory literally many thousand time hundred world top physic university professor lab channel etc based fermilab cern recent finding specifically think electron made electron neutrino entangled orbit dark matter muon neutrino explaining erratic orbit around nucleus superposition uncertainty double slit etc like ive saying since think electron neutrino get entangled muon neutrino creates higgs field think electron get nd muon neutrino call tau particle think photon pair electron entangled orbit together apparent axial helical polarizable wavelike movement depending direction rotation travel explains double slit experiment example speed rotation explains electromagnetic wavelength also think proton neutron actually made electron muon neutrino likely clustered center surrounded number electron neutrino want find secret universe think term energy frequency vibration nikola tesla,0.8074,positive
idea singularity ridiculous imo physicist agree black hole simply super dense sphere mass unlike neutron star whose neutron touching neutron apparent motion black hole another level gravity density quark gluon pressed together remaining apparent motion vibration become dense enough event horizon diameter exceeds sphere diameter going black view think einstein wrong time constant dark matter limiting factor speed light think spacetime bending rather gravitational dark matter density variation,0.25,positive
black hole racist term feel triggered,-0.6124,negative
came noob left prestige master,-0.0516,negative
yeah thats nothing hint enough want result guy quick want universe become one black hole want machine shut hurry want see universe cllapse dont want wait long anymore,0.0232,neutral
love cox hole,0.6369,positive
lecture fascinating sir listen like finest poetry cant stop listening,0.7838,positive
help understand quantum fluctuation set virtual particle separated event horizon one going spawning inside black hole one getting away make black hole decay gained one particle lose anything edit ive since come understand initial fluctuation virtual particle somehow borrows energy needed spawn black hole virtual particle borrowed energy instead annihilating get split two one escape black hole lost energy im still interested accuratecorrect description however im probably understanding articulating quite right,0.743,positive
piece one something everything know balance everything instance time space still apple maker apple external piece puzzle solid string string like computer code name space,0.4767,positive
brian cox recorded conversation stephen wolfram need happen,0.0,neutral
black hole mass connection quantum field dimentional time support constant connection requires infinite time like photograph mass condenced dimentional space unable move ading mass change volume density,0.6369,positive
dream want youll never know whats side ever went would never come dream one god great mystery never know whats black hole,0.8591,positive
could answer benefit daily apple cider vinegar apply center black hole think something profound,0.4588,positive
stop smiling cringe,0.2023,positive
isnt black hole dead star imploded collapsed gravity star great continues pull surrounding matter eventually like little big planet instead turning super massive ball cant see star condenses super dense mass blackness ultra strong magnetic force thing black hole,0.9645,positive
something deeply hidden faith god,0.6643,positive
mean get back girl love life become former self badly treated restore character,0.5106,positive
life understand launched sagittarius form single spec genetic dna carried across vast space beam light remnant dust dna particle found jupiter moon ganymede launched water onto planet earth via asteroid,0.25,positive
bit escape velocity bent mind black hole favourite thing cant get enough thanks,-0.1793,negative
think try solve ufo mystery instead big effort guy might actually tell u unoverse mystery potentially tomorrow cause let honest never discover point lifetime year want know,0.6597,positive
brain cox body also galaxy galaxy form something planet,0.0,neutral
wtf mile let use adult unit mesure,-0.5859,negative
utterly garbage,0.0,neutral
delivering sermon please read consistently pray forgiveness guidance good positive direction help evil pray saved hell whatever may pray friend family take minute soless time pray life slowly get better maybe quickly probably depends kind person arehave dont wait late suffer consequence built bad karma immoral actsunrepented sin maybe together help make world better place changing better changing thing around u better addressingthanking creator universe lord god beginning end prayer would good idea friend pray know much help give try practice daily prayer im trying help get right lord amen worded short prayer say sure word use may best creator universe lord god please forgive friend family immoral act please help guide u positive direction please help u evil please save u hell mercy soul thank everything creator universe lord god amen please say least day least month longer want prostrate dont want spoken prayer please worship lord god idol please put hand together bow head say prayer creator universe lord god please know worship idol thank everything creator universe lord god amen say om namah shivaya om namo bhagavate rudraya loud head time try time try everyday want repeat aloud long want try like hour day say prayer lord jesus christ son god mercy sinner also say prayer day repeat aloud many time would like hail mary full grace lord thee blessed art thou amongst woman blessed fruit thy womb jesus holy mary pray u sinner hour death amen galatian deceived god mocked whatever man sow also reap sow flesh flesh reap corruption sow spirit spirit reap everlasting life thessalonian rejoice always pray without ceasing give thanks circumstance god christ jesus philippian anxious anything every situation prayer petition thanksgiving present request god peace god transcends understanding guard heart mind christ jesus blood water gushed forth heart jesus fount mercy u trust repeat aloud least time many want everyday apologize word know may look cant remember word prayer pray word read,0.9989,positive
physicist speaks mph breakj physic lol bc best regardless,0.7906,positive
really great talk professor brian cox endless fascination black hole meaning could emergent spacetime,0.8221,positive
reconstructing book get information place particle isnt information lost guess got beaten great video many thanks,0.7321,positive
inside wacky world bookshelf recommend learning morse code,0.3612,positive
xwife motherinlaw could unlock mystery universe,0.0,neutral
forgive high school education prof cox saying sort go entropy always increase camp nature never put sandcastle back together eroded,0.5267,positive
video easy understand concise thanks,0.7003,positive
love cox lol,0.7906,positive
amazing video,0.5859,positive
thing time developing linear sense coronology deal fact reaction happening,0.0,neutral
cant stand woke guy,0.0,neutral
lejandria access via connecting particle,0.0,neutral
ye aint real,0.0,neutral
brian time pas blowing away meet jesus christ relise wrong take care friend god bless,0.802,positive
exceptional presentation mr cox though saying time concept spacetime flawed meaning something underlying missing spacetime something spacetime guided built upon hint theoretic flipping space time inat event horizon singularity believe flipping swapping place also occur condition directly related black hole reassuring affirmation see stated mr cox second question assertion peer black hole think assertion flawed circumstance correct condition gravity binary black hole close proximity high likelihood gravity singularity would cancel gravity event horizon basically disrupting event horizon think lagrangian point disruption singularity merge fundamental internal stuff black hole may opportunity escape least far lagrange point even able view measure way giving u glimpse come risk emerges longer effected terminal gravity well may change back state compatible external space time may truly reflect internal state sure would offer worthwhile hint,0.8591,positive
music evocative rush song cygnus x actually wonder intentional,0.0,neutral
largest black hole discovered actually found mother,0.0,neutral
would possible black hole convert information bunch particle reconstructed pas information somehow like matter reacting dark matter,0.4019,positive
best big think video year thank,0.7717,positive
part escape velocity exceeding speed light explained well black hole suck everything,-0.0258,neutral
many question exhausting,-0.3612,negative
anyone else heard electric universe theory,0.0,neutral
always said disperse atomsparticles invented identity particle contain part u like contain part something else unrecognisable new billion thing death isnt scary necessary life nurture v nature reproduce recreate nature behaviour discourse collective minuscule way,0.3875,positive
man absolute legend,0.0,neutral
brian cox look like keanu reef acting like brain cox,0.6124,positive
process described cox supposedly resulting hawing radiation process take place outside inside event horizon consequently process cancel result hawking radiation probability doesnt exist true solution socalled black hole information paradox cox mention,-0.6902,negative
brian cox gorgeous plus he intelligent intelligence sexy wish could meet,0.9451,positive
thank attenborough astrology,0.3612,positive
bought black hole book wish one full time student thank heaven youtube front row seat,0.8176,positive
mass thing toward spacetime flowing kind spacetime flow ie curvature produced given black hole must terminal point given black hole albeit immense distance infinite correct spacetime flow faster speed light suggested since thing without mass spacetime pure energy dark energy since black hole convert mass energy gravitational wave massmatter lost black hole lost universe converted form energy ie gravitation wave black hole may extremely cold near absolute zero u outside gravity black hole swallow matter energy know mass energy inside escape event horizon trapped inside fact extremely hot inside know temperature inside event horizon astrophysical jet come black hole black hole convert mass energy article ligo discovery state percentage mass black hole merger converted energy resulting black hole smaller sum original merger found two black hole solar mass merging together create new black hole solar mass solar mass total system mass go energy gravitational wave isnt black hole losing mass total amount energy spacetime transforming one form two wellseparated unbound mass another form single tightly bound mass plus gravitational radiation process happen last second merger energy released form gravitational wave gravitational wave pure energy particle kind accepted nothing escape black hole energy radiated black hole merger gravitational wave able escape black hole,0.9834,positive
ah yes dark star philosophy transcends empirical science,0.4019,positive
designer hidden,0.0,neutral
overly friendly keanu reef explains mysterious black hole title,0.4939,positive
video like bring tear eye make realize small irrelevant daily life large mysterious world black dot space place moment time crazy think,0.0258,neutral
dude need quantum computer,0.0,neutral
escape velocity explanation increased understanding topic b physic reading learning cosmology decade alone make time spent watching worth tally,0.4019,positive
damn love brian cox,0.3612,positive
por dios qu craneo donde se dirigira la humanidad quizas algun dia controlar la realidad,0.0,neutral
conventional science expert say,0.0,neutral
stop dying hair look like alien,0.0772,positive
ah people use mile sure ignore remaining b ouch science channel,-0.0516,negative
truth much fascinating fiction,0.7003,positive
dr cox behind year current research video made may really old video may lot catching current research understanding black hole current view bh event horizon firewall made planckarea sized tile tile describes quantum information particle fell firewall penetrated ie interior bh nonspace closed rest universe information perfectly conserved,0.6369,positive
okay hear watching black hole sim inadvertently realistic sim date like pay attention sim black hole operating standard think doesd shape matter around would uniform matter seems random shaping irregular structure im thinking black hole dimension outside rd foreign u simming black hole unknowingly came closest simming reality projection,0.4939,positive
two thing dont understand black hole loses energy one particleantiparticle pair appears nothing one piece fall giving mass black hole another fly space information would someone reconstruct book destroyed particle black hole doesnt,-0.25,negative
black hole dark matter nit physically verified,0.0258,neutral
behind every door unlocked opened another locked door,0.0,neutral
could see,0.0,neutral
matter densified orbit black hole even neutron star pulverized shred lose density black hole created inside solar core collapse matter crushed spaghettified thing stay dense another black hole everything else acquire density black hole falling doesnt make sense dust dont schwarzschild radius yes,-0.854,negative
fascinating speech,0.5423,positive
bend glass whirl water black hole similarity term absorbing light,0.0,neutral
hmmm reconstruction decimated lot theory little proof think book example simplic describe happens regarding quantum particle dont think example could ever proven continuing process thats impossible test,0.0,neutral
black hole explain mystery universe black hole theyve described exist mainstream astrophysicist continue confused phenomenon centre galaxy despite explanation already provided plasma physicist lab tested verified,-0.3182,negative
black hole database,0.0,neutral
dilution,0.0,neutral
hypothetically speaking there entire new universe beyond every blackhole eventhorizon fundamental question beginning time arises came first star blackhole,0.0,neutral
crazy blackholes produce power support entire galaxy,0.0772,positive
physicist center black hole isnt place space feel like joke get real science still cant help feeling part cosmic prank,0.2668,positive
amazing indeed professor brian,0.5859,positive
hit blunt black hole visible gravity,0.0,neutral
get idea hawking radiation least believe since black hole odd universe physic sure work believe universe closed system,0.0,neutral
theory space ship go away speed light earth time go faster earth relation space ship happens go opposite direction speed light big bang everything go different direction faster speed light time frame use relation,0.0,neutral
half time see title like im like guy succession talking physic,0.7003,positive
isnt burning book bad example information conservation isnt better use table chair something people going conflate human information text physical information physical law,0.1139,positive
hyperintelligent keanu reef,0.0,neutral
god need desperately establish communication humanity life happening believe life believe hear see unbelievable like miracle nature impossible understand comprehend existence infinitude poet writes prose understood better work poetry talk god atheist wanted want know want want prove god existence ending religion atheism war world news love money god addiction mother every person half man half woman impossibility possible miracle god mother protect beautiful innocent vulnerable child even mother father even would trying better waste effort say greatest knowledge time atheism logical fallacy assumes god religious idea creator creation conclude wrongly creator exists particular idea god doesnt exist repetition help memorization,0.9884,positive
matter converted back space hawking radiation doesnt work principle particle popping existence one falling black hole escaping would particle escape event horizon light big bang show mass conversion energy matter point space could process reverse mechanism,0.3818,positive
please solve black hole missed somethings schwartzchild particle mapping time slice kerr gflows hyper surface quantum boundary cern particle zoo mapping r solution set qcd matter part degeneracy neutron star showing one boundary layer one prime candidate particle particle zoo r caught specific state time doesnt fully stop mutch distortion factor proportional universe another cutoff virtual infinity black hole finite system solution set getting stuff missed filled help big bang solving right also tell big bang could radiation first everyone missing particle mapping black hole energy density regime padicity lol quantum tunneling lower energy state backing hawking radiation also say area hawking radiation show predictable energy information conserved nothing broke solution perception r could virtual particle r could real particle particle zoo caught could calabi yau splitting specific way could also virtual boundary light freeze missing time dilation factor relating mass giving scaling operator missing spegetification also smear make wonder many missed straight einstein work qm little harder help solve black hole right predictability probability particle production quantum foam gravitational wave energy density regime something future experiment look universe decayed photon size time loss meaning double put sister universe next rewind current time frame get big distance probabilistic universe overout calculating boltzmann time bomb using universe natural cutoff good luck wonderland snark graph theory color theory qcd qed lattice tweedle set particle zoo alice string alice ring quantum cat boojums cern alice detector superfluidity white rabbit timing tof root o tree memetic wonderland mad hatter anagram mathed art,0.9445,positive
case book burned destroyed every conceivable way reconstruction succeeds intelligent make effort must information shape physical quality former book need equally complete description content available perhaps form coding must complete case case reconstruction succeed succeed case independent back winding scattered information original form coding prevented second law thermodynamics okay maybe ultimate certainty would violation probability religious soul would immediately come creator moreover irreversible physical process,0.8658,positive
support rich believe grave free selling money,0.7906,positive
dr cox good telling u regular people complex stuff,0.4404,positive
brian know heart possible destroy information black hole precisely tool job principle info reconstructed would take second predicted life universe balance nature earth based ability destroy creates universe closed system must closed system obviously bigger fish fry,-0.5574,negative
im really high right mind keep getting blown actually nut mom walked,0.0,neutral
he good storyteller man vague,0.3612,positive
keep going thing anything new,0.0,neutral
flat earth truth,0.3182,positive
finally enough energymass lost hawking radiation black hole explode genesis big bang,-0.3182,negative
theoratically speaking find hawking radiation somewhere universe blackholes around would sign blackhole longer particle shot incredible velocity could far away blackhole,0.0,neutral
brian cox brilliant teacher love hearing speak tell genuinely understands big small picture cutting edge theorizing interact cool think time stop inside black hole point space time thing intrigue happens matter singularity especially super massive black hole,0.9168,positive
seems anything dragged black hole bad choice naming probably exit dimensional plane whatever might maybe black hole simply toilet bowl vacuuming one form reality another dimension universe whatever human mind extremely limited end einstein really speculation likely may never know sure human time limited,-0.8421,negative
brians understanding please,0.3182,positive
amazing video brian cox amazing always talented explaining thing clearly sexy british accent,0.9517,positive
food soul well produced prof always delivers knowledge,0.2732,positive
wait minute wait minute black hole insinuator insinuate everything put together dont think,0.0,neutral
time stop black hole black hole milky way center billion year old take minute light travel sun earth time stop c billion year minute scope time one time universal galileo relative lorentz transformation relationship trtkxv rsqrtvc speed light black hole r mathematically stop go usual thats say black hole center milky way byold saying time stop black hole moving c time moving object time running faster slower thats spacetime curved also people think called time physical time thats nonsense manmade actually base time v c defined physical also physical relationship one thing sure gravity due spacetime fabric mathematical,-0.802,negative
black hole totally evaporate matter continues fall time,0.0972,positive
keanu reef escape matrix,0.1779,positive
brian cox really make science feel magical,0.0,neutral
anytime get new brian cox video akin getting intellectual orgasm,0.5106,positive
theory proven,0.0,neutral
quantum theory general relativity related maybe univers set different law related size thing know could sound dull question need unified univers cant described unified theory,0.3612,positive
sound like black hole singularity recycles space time similar life tree forest,0.3612,positive
brian cox often,0.0,neutral
mechanism hawking radiation doesnt make sense come escaping particle take away energy mass black hole since particle never inside hole first place mention particle fall inside actually add mass black hole,0.3182,positive
like think gravity like everything falling havent hit ground yet ground also think time arrow epistemological trick intelligent thing categorized remembers thing palliatively constantly also think human suck,0.5106,positive
look like kenau reef,0.3612,positive
still better commercialised tyson,0.4404,positive
talking ufo uap,0.0,neutral
wonderful content thank,0.7351,positive
whyhow noether theorem implies conservation information,0.0,neutral
appreciate brian cox intelligent mind explain thing clearly enjoy fascinating concept loved video thank,0.9661,positive
fundamental principle existence exist exist,0.0,neutral
einstein feynman hawking penrose tried explain quantum gravity sweat,0.0,neutral
black hole based mathematical misconception people dont know einstein said singularity possible journal annals mathematics wrote essential result investigation clear understanding schwarzchild singularity schwarzchild first raise issue general relativity predicting singularity exist physical reality although theory given treat cluster star cluster whose particle move along circular path seem subject reasonable doubt general case analogous result schwarzchild singularity appear reason matter concentrated arbitrarily due fact otherwise constituting particle would reach velocity light referring phenomenon dilation sometimes called gamma mass dilated smeared spacetime relative outside observer phenomenon behind phrase mass becomes infinite speed light even mass exists light speed partially dilated time dilation one aspect dilation general relativity predict singularity factor dilation einstein known repeatedly spoken nobody believed black hole alive reason dilation occur wherever astronomical quantity mass high mass mean high momentum place universe mass concentrated center galaxy shown mathematically mass center galaxy must dilated word mass around u explanation abnormally high rotation rate star spiral galaxy missing mass dilated mass according einstein math would dilation galaxy low mass enough mass center achieve relativistic velocity recently confirmed low mass galaxy show sign dark matter black hole popularized television movie belief gradually came despite fact einstein said exist evidence see modern astronomy evidence dilation known fundamental property universe,0.4939,positive
simplest explanation ever heard goal really meet person please video,0.3744,positive
universe dy last star snuffed sea darkness big freeze universe approach absolute zero there hawking radiation within everything nothing within scrap galactic paper shredded information something new something old happen something new quantum foam reality everything dead old black eachother crunch together invisible information crunch boom new big bang,-0.7269,negative
get rid ad interrupt content better right youre ruining world asset,0.25,positive
yes indeed,0.4019,positive
love brian cox explains thing,0.6369,positive
selfaware ai simulation fun life story tell reality real understand know filtered lens consciousness think therefore,0.5106,positive
einstein said look nature really carefully keep pulling intellectual thread keep going keep delving nature seems trying tell u youre lucky persistent catch glimpse something deeply hidden,0.7841,positive
physicist help closefar away one another quantum tangled particle coming existence,0.4019,positive
ive encountered many black hole life talking face minute please dont take seriously,0.4249,positive
singularity universe singularity one singularity,0.0,neutral
thats brilliant,0.5859,positive
illusionary stuff space exist beyond nasa propaganda,-0.25,negative
anyone come video dj dikkat heijan dis hit like button,0.3612,positive
pas black hole journey u earth saw sky roll like scroll must transfigure make entrance new heaven new earth love,0.875,positive
look nature really carefully keep pulling intellectual thread keep going keep delving nature seems trying tell u lucky persistent catch glimpse something deeply hidden,0.7841,positive
come one talking brown hole,0.0,neutral
glimpse something deeply hidden fascinating magnificent video thank brian big think putting together beautifully,0.9342,positive
could listen brian talk forever,0.0,neutral
researching double slit experiment come split conclusion find single instance time took electron travel electron wave dimensional would demonstrated arch time take travel second option interfered something either particle detect another undiscovered unknown,0.0,neutral
guy look professor,0.0,neutral
brian cox pleaseee,0.0,neutral
glimpse something deeply hidden lvoe listening talk favorite episode yet,0.4588,positive
center black hole end time mean black hole singularity linked together shared point time suggest share point space,0.5574,positive
dr bcox amazing,0.5859,positive
always used think two side everything day night fire water side importance like fire water day night black hole could anti star like star emit light black hole absorb light exist balance role star star eventually die future black hole may everything turn singular dense mass zillion year dense mass explodes energy released big star planet next zillion year cycle continues,-0.34,negative
big think brian cox dream combo need,0.25,positive
leonard suskind,0.0,neutral
best explanation black hole ever heard believe brian cox able explain well really understands concept reminded feynman great editing,0.886,positive
unified theory gravity basically amount interference universe one universe displaces particle universe however little room left universe behind gravity flow back place forced believe dimension one water hence channel name hydroverse,-0.1027,negative
wish alive work least little bit question much known little time live,0.6486,positive
mean kinda weird native american believed always said cycle life pattern chine said connected life string sort understanding like spiderweb witch would include one like space time gravity interline like line space way travel pinpoint,0.5563,positive
physicist sure unique understanding information,0.3182,positive
singularity whole new universe created creating new space within,0.4939,positive
depect being helping u master craft life thus information bieng saved history layout changed lost history,0.4019,positive
probably one best bigthink video ive watched long time thank pbcbbc,0.7717,positive
kinda like went black hole life would end time expand space reaper evelotion begans,0.5434,positive
witch explains endless expansion space time time reaper necessarily azzactly alongs basic fundamental inside implosion create life like u explaining alot history finding fundamental thus time keep going forward time would appear kinda like looking god eye seeing life bieng reborn ending thus meaning actually fallow fundamental thought fallow help understand expansion life time,0.7984,positive
video keep guy,0.0,neutral
life space time merges wieght speed gravitational force outwords inwards,0.0,neutral
honestly belive apart cycle life merges recreate expansion space creating implosion molucaul atom bieng shredded merge speed emptieness thus sucking full actually reapering star life kinda like newborn star milkyway,0.7512,positive
actually always study univese,0.0,neutral
called scientific study bologna first scientist understand whats causing gravity let along accurately predict happens near example take observation hst large spherically shaped gas cloud g heading straight supermassive black hole center galaxy scientist using equation newton einstein determined cloud gas would stretched like spaghetti noodle termed spaghettification predicted gas would fall black hole produce light show gas go nuclear reaching speed light gas doesnt much mass cant produce angular momentum would able orbit black hole instead head right straight beeline year later witnessed gas cloud exit behind black hole barely affected retained spherical shape wasnt spaghettified none gas stretched like noodle passed black hole trying stay away didnt produce light show none gas fell every one prediction made expert studying g back wrong gas cloud unaffected gravity black hole assumed much mass gas cloud imagined else would able pas black hole close without torn apart reported gas cloud must contained small star unable see hidden gas began studying infrared telescope data black hole unable find star hiding know infrared telescope detect heat star hiding gas cloud would produce massive hot spot cold gas went data star hiding gas still day cant explain within reason prediction made expert field study completely wrong day idea g gas cloud spaghettified didnt fall black hole simply put expert claim understand happens near black hole equation cant predict observation,-0.1394,negative
video love everything well done,0.743,positive
im simple man see video black hole double tap,0.0,neutral
silencing voice biggest mistake,-0.4404,negative
keep deleting comment im retired professional know people planet im theoretical astrophysicist found mistake einstein field equation completed accurately predicted impossible early galaxy paradox many year jwst discovered think delete comment,-0.4215,negative
black hole bogus supposely enough gravity trap light yet see light coming event horizon crush everything enters yet retain information think concept mostly woo physicist spin wheel ad nauseum,0.0516,positive
alma radio telescope released doppler image sagittarius star october science daily website posted article explaining doppler image indicated gas dust close black hole orbiting gas moving directly away every direction theyve come refer high velocity dispersion matter galaxy one astronomer proposed black hole white hole disguise much energy matter flowing rapidly away,0.0772,positive
black hole erase information universe creator information throughout universe black hole paradox arises assuming nothing escape theory model nature wrong supermassive black hole god like creator thing massive infinitely dense produce gravity energy information reason scientist came information paradox nothing able escape gravity black hole would considered eternal god eternal hawking proposed maybe gravity black hole producing virtual particle outside event horizon allowing particle escape black hole would appear eternal always existing nothing fall black hole destroyed would nature answer theory everything start overunity energy explanation nature universe beginning right today,-0.1911,negative
youtube deleted comment could add notation gone kiss violated st amendment unalienable right speak freely human cant stop attorney sue billion youtube save everything write youre busted,0.7497,positive
information fell mass energegy given emc hawking radiation emit enough nutrionos whatever add two star swallowed important da f information conserved thought thermodynamyte said energy created destroyed therefore mass,0.1779,positive
ok missing hawking radiation observed stephen hawking said get nobel prize ever observed didnt im wondering everyone certain exists yes math sure seems check without direct observation like black hole say truly exists,0.8804,positive
feel like black hole basically recycle center universe side theoretical white hole thats creating constant universe big bang moment idk something like,0.7003,positive
amazing well commented explained illustrated thanks big think brian cox,0.8316,positive
mile per second kmh right also would happen go kmh wouldnt eventually make fuel issue aside,0.0,neutral
dated black hole wouldnt believe attractive,-0.3412,negative
usual brian cox much prose little substance,0.0,neutral
black hole devoid bubble thermaldynamics absolute cold resistance space two force clockwise counterclockwise resistance motion cold resistance space thermaldynamics mass decay heat therefore mass degree cold accumulation thermaldynamics resistance live past event interaction infinite motion point space repeated exactly alpha omega magnetic field show repulsion forward propulsion repulsion propulsion space forward maximum momentum velocity resistance thermaldynamics pressure equalization pressure redirected trajectory cycling circulation pattern mass hydrogen extreme pressure expands helium density cant exceed resistance within cold resistance space occupational space mass occupies space neutralized resistance within proximity mass repelled towards mass least resistance conservation maximum momentum velocity resistance star lose heat wave light present resistance mass repelled light absorbed heat physic work,-0.8625,negative
ive read book black hole key understanding universe impressive professor cox,0.5106,positive
fascinating video explained mystery smoothly,0.5423,positive
black hole like vinyl record universe hold encoded information waiting retrieved appears work context quantum information hypothesis qih theory let imagine black hole massive vinyl record delve deeper holographic screen akin speaker record player holographic screen represents mysterious boundary black hole like speaker record player produce sound holographic screen contains encoded information black hole property here work holographic screen speaker analogy consider holographic screen surrounding black hole analogous speaker record player play vinyl record sound produced vibration record groove similarly holographic screen store information encoded black hole boundary photon sphere form probability wave function stored information thought sound context analogy information retrieval hfmc lock key qih framework famous equation emc take new meaning energy e hawking radiation photon proportional frequency f energy related information encoded holographic screen much like lock key mechanism photon frequency key act tool unlock encoded information lock holographic screen way equation hfmc play crucial role retrieving encoded information photon sphere interaction decoding hawking radiation interacts bumpy surface photon sphere read encoded information stored holographic screen radiation act like needle record player picking subtle detail pattern imprinted groove photon sphere information read holographic screen contains probability finding particle specific property velocity acceleration characteristic inferring probability velocity acceleration interaction hawking radiation photon sphere allows scientist infer probability finding particle different property probability akin quantum information theory representing likelihood particular particle specific property additionally information gathered holographic screen provides insight velocity acceleration characteristic particle fallen black hole understanding black hole content gravity studying information read holographic screen scientist gain deeper understanding lie within black hole holographic screen serf repository data particle entered black hole effectively playing back history property particle moreover information gathered hfmc interaction holographic screen contributes understanding gravity manifest within black hole summary holographic screen like speaker record player act speaker encoded information black hole boundary application hfmc akin lock key mechanism allows scientist retrieve information photon sphere give insight probability velocity acceleration gravity within black hole innovative approach researcher uncovering profound connection quantum mechanic gravity information theory paving way deeper insight nature black hole universe,0.9776,positive
thought going say god origin space time absorb thing oneness could remanifest every piece new heaven earth long finally recognize synthesize theology science,0.6597,positive
book anyone recommends pick,0.2263,positive
