comment,cleaned_comment,label
"I can't concentrate on what Brians saying with this music, it's unnecessary, put the music in a black hole please thanks x",cant concentrate brians saying music unnecessary put music black hole please thanks x,1.0
"I’ve been saying since 2013 that it seems extremely (Occam's Razor) obvious that all electrons and all photons are in orbit with a dark matter particle and I’ve shared my theory literally many thousands of times with hundreds of the world’s top physics universities, professors, labs, channels, etc.

Based on Fermilab, CERN and other recent findings, I now more specifically think electrons are made of an electron neutrino entangled in orbit with a dark matter muon neutrino, explaining their erratic orbits around nuclei, superposition, uncertainty, the double slit, etc just like I’ve been saying since 2013.  And I think when the electron neutrino gets entangled with the muon neutrino it creates the Higgs field.

I think when an electron gets a 2nd muon neutrino, it’s what we call a Tau particle and I think photons are a pair of electrons entangled in orbit together in apparent axial or helical polarizable wave-like movement depending on the direction of their rotation as they travel.  This explains the double slit experiment for example and the speed of the rotation explains electromagnetic wavelengths.

I also think protons and neutrons are actually made up of over 1,800 electrons with the muon neutrinos likely all clustered in the center surrounded by the same number of electron neutrinos.

‘’If you want to find the secrets of the universe, think in terms of energy, frequency and vibration.’’ -- Nikola Tesla",ive saying since seems extremely occam razor obvious electron photon orbit dark matter particle ive shared theory literally many thousand time hundred world top physic university professor lab channel etc based fermilab cern recent finding specifically think electron made electron neutrino entangled orbit dark matter muon neutrino explaining erratic orbit around nucleus superposition uncertainty double slit etc like ive saying since think electron neutrino get entangled muon neutrino creates higgs field think electron get nd muon neutrino call tau particle think photon pair electron entangled orbit together apparent axial helical polarizable wavelike movement depending direction rotation travel explains double slit experiment example speed rotation explains electromagnetic wavelength also think proton neutron actually made electron muon neutrino likely clustered center surrounded number electron neutrino want find secret universe think term energy frequency vibration nikola tesla,1.0
"The idea of a ‘singularity’ is ridiculous IMO.  
Do most physicists agree that black holes are simply super dense spheres of mass not unlike neutron stars whose neutrons are touching neutrons with no apparent motion, black holes have another level of gravity and density that has the quarks and gluons pressed together with no remaining apparent motion or vibrations at all that have become dense enough that their event horizon diameter exceeds the sphere’s diameter, going black from our view?

I think Einstein's wrong, that time is constant and that dark matter is the limiting factor to the speed of light.  I think it’s not 'space-time' bending but rather gravitational and dark matter density variations.",idea singularity ridiculous imo physicist agree black hole simply super dense sphere mass unlike neutron star whose neutron touching neutron apparent motion black hole another level gravity density quark gluon pressed together remaining apparent motion vibration become dense enough event horizon diameter exceeds sphere diameter going black view think einstein wrong time constant dark matter limiting factor speed light think spacetime bending rather gravitational dark matter density variation,1.0
I love Cox on holes.,love cox hole,1.0
"Your lecture is fascinating Sir.
I listen to it like to the finest poetry. 
Can't stop listening.",lecture fascinating sir listen like finest poetry cant stop listening,1.0
"if you just pieces that you are the only one something more than everything that is, you know the balance of everything that is. For instance, time in space or not, you are still an 'apple' maker, we all are. 'apple' as an external piece puzzle that is solid string. string like in a computer code, name in space",piece one something everything know balance everything instance time space still apple maker apple external piece puzzle solid string string like computer code name space,1.0
Black holes are mass with more connections between the quantum fields than 1 dimentional time can support. The constant connection requires infinite time . Like a photograph.  Where the mass is condenced into 1 dimentional space. Unable to move. Ading more mass changes the volume but not the density .,black hole mass connection quantum field dimentional time support constant connection requires infinite time like photograph mass condenced dimentional space unable move ading mass change volume density,1.0
You can dream all you want you'll never  know what's on the other side if you ever went in you would never come out so dream on one of God's great mystery  you will never know what's in a  black hole,dream want youll never know whats side ever went would never come dream one god great mystery never know whats black hole,1.0
"Isn’t a black hole, just a dead star that imploded and collapsed on itself, and the gravity of that star is so great. It continues to pull the surrounding matter into it. Eventually, like little big planet instead of turning into a super massive ball, we can’t see, the star condenses into a super dense mass of blackness with a ultra strong, magnetic force. There is no such thing as a black hole.",isnt black hole dead star imploded collapsed gravity star great continues pull surrounding matter eventually like little big planet instead turning super massive ball cant see star condenses super dense mass blackness ultra strong magnetic force thing black hole,1.0
Does this mean I get back the girl who was the love of life to become her former self after she was badly treated and restore her character.,mean get back girl love life become former self badly treated restore character,1.0
That bit about escape velocity bent my mind. Black holes are my favourite thing. Can't get enough.  Thanks.,bit escape velocity bent mind black hole favourite thing cant get enough thanks,1.0
"I am delivering a sermon to you 🙏😊 please read

Consistently Pray for forgiveness, guidance in a good (positive) direction, and for help against evil. Pray to be saved from hell  (whatever that may be). Pray for your friends and your family too, it only takes a minute or so/less at a time to pray. Do it and your life will slowly get better, or maybe quickly. It probably just depends on you and the kind of person you are/have been. Don't wait until its too late and you have to suffer the consequences of built up bad karma from immoral acts/unrepented sins. Maybe together we can help make the world a better place by changing ourselves for the better, and changing things around us for the better.
And addressing/thanking the CREATOR OF THE UNIVERSE, LORD GOD at the beginning and end of your prayers would be a good idea.
Be my friend and I will pray for you, but I do not know how much help me doing so will give you. You should try to practice daily prayer yourself.
I'm trying to help you get right with the LORD 🙏

Amen.

I have worded a short prayer for you to say if you are not sure what words to use, it may not be the best but here it is 😊

''   CREATOR OF THE UNIVERSE, LORD GOD,
Please forgive me and my friends and my family for our immoral acts, please help guide us in a positive direction and please help us against evil. Please save us from Hell and have mercy on our souls. Thank you for everything CREATOR OF THE UNIVERSE, LORD GOD. Amen.  ''

Please say this at least once a day for at least a month, do it longer if you want to and can 🙏

You should prostrate yourself if you don't want to do spoken prayer, or do both 🙏😊 Please worship the LORD GOD and not any idol. 

Please put your hands together 🙏 bow your head and say this prayer:
""CREATOR OF THE UNIVERSE, LORD GOD, please know that I worship you and not any idols. Thank you for everything CREATOR OF THE UNIVERSE, LORD GOD. Amen""

Say '  Om Namah Shivaya  ' or '  Om Namo Bhagavate Rudraya  ' out loud or in your head 108 times, or try to do it 1008 times 😊 try to do it everyday if you want

repeat this aloud for as long as you want to, try to do it for like an hour a day or say it in a prayer  ""Lord Jesus Christ, Son of God, have mercy on me, a sinner""

You can also say this prayer once a day or repeat it aloud as many times as you would like to:
""Hail Mary, full of grace. The Lord is with thee. Blessed art thou amongst women, and blessed is the fruit of thy womb, Jesus. Holy Mary, pray for us sinners, now and at the hour of our death, Amen.""

Galatians 6:7-8
""Do not be deceived, GOD is not mocked; for whatever a man sows, that he will also reap. For he who sows to the flesh will of the flesh reap corruption, but he who sows to the Spirit will of the Spirit reap everlasting life.“ 

Thessalonians 5:16-18
""Rejoice always, pray without ceasing, give thanks in all circumstances; for this is the will of God in Christ Jesus for you.""

Philippians 4:6-7
""Do not be anxious about anything, but in every situation, by prayer and petition, with thanksgiving, present your requests to God. And the peace of God, which transcends all understanding, will guard your hearts and your minds in Christ Jesus.""

""O Blood and Water, which gushed forth from the Heart of Jesus as a fount of mercy for us, I trust in You!""   Repeat this aloud at least 3 times or as many as you want, do it everyday if you can 

I apologize for all the words 😊🙏🙏🙏🙏🙏🙏🙏🙏 I know how it may look

If you can't remember the words to any prayer, pray the words as you read them",delivering sermon please read consistently pray forgiveness guidance good positive direction help evil pray saved hell whatever may pray friend family take minute soless time pray life slowly get better maybe quickly probably depends kind person arehave dont wait late suffer consequence built bad karma immoral actsunrepented sin maybe together help make world better place changing better changing thing around u better addressingthanking creator universe lord god beginning end prayer would good idea friend pray know much help give try practice daily prayer im trying help get right lord amen worded short prayer say sure word use may best creator universe lord god please forgive friend family immoral act please help guide u positive direction please help u evil please save u hell mercy soul thank everything creator universe lord god amen please say least day least month longer want prostrate dont want spoken prayer please worship lord god idol please put hand together bow head say prayer creator universe lord god please know worship idol thank everything creator universe lord god amen say om namah shivaya om namo bhagavate rudraya loud head time try time try everyday want repeat aloud long want try like hour day say prayer lord jesus christ son god mercy sinner also say prayer day repeat aloud many time would like hail mary full grace lord thee blessed art thou amongst woman blessed fruit thy womb jesus holy mary pray u sinner hour death amen galatian deceived god mocked whatever man sow also reap sow flesh flesh reap corruption sow spirit spirit reap everlasting life thessalonian rejoice always pray without ceasing give thanks circumstance god christ jesus philippian anxious anything every situation prayer petition thanksgiving present request god peace god transcends understanding guard heart mind christ jesus blood water gushed forth heart jesus fount mercy u trust repeat aloud least time many want everyday apologize word know may look cant remember word prayer pray word read,1.0
"Really great talk by Professor Brian Cox, on our endless fascination with Black Holes, and their meaning. Could be ‘Emergent SpaceTime’.",really great talk professor brian cox endless fascination black hole meaning could emergent spacetime,1.0
"When reconstructing the book, from where do we get the information about where to place each particle? Isn’t that information lost? I guess not but it’s got me beaten! Great video, many thanks.",reconstructing book get information place particle isnt information lost guess got beaten great video many thanks,1.0
This video easy to understand and concise. Thanks !,video easy understand concise thanks,1.0
I love cox lol,love cox lol,1.0
"Exceptional presentation by Mr Cox.
I have though and being saying for some time the the concept of Space-Time is flawed. By that meaning that something underlying is missing from Space-Time, something that space-time is guided by or built upon. Some hints of this are in the theoretic flipping of space time in/at the event horizon of a singularity. I believe this flipping (Or swapping places) can also occur under other conditions not directly related to a black hole. So it was a reassuring affirmation to see this stated by Mr Cox :)
>
Second, I question the assertion that we cannot peer into a black hole. I think this assertion is flawed. In the circumstance under the correct conditions where the gravity between 2 binary black holes in close proximity there is a high likelihood that the gravity of the 2 singularities would cancel out the gravity at and below the event horizon basically disrupting the event horizon (Think Lagrangian points). During this disruption before the 2 singularities merge the fundamental internal ""stuff"" of a black hole may have the opportunity to escape at least as far as the Lagrange point, if not even further. We should be able to view this or measure it in some way giving us a glimpse of what comes out. There is the risk that what emerges, no longer effected by the terminal gravity well may change back to a state that is compatible with the external space time, and may not truly reflect the internal state, but I am sure it would offer up some worthwhile hints :)",exceptional presentation mr cox though saying time concept spacetime flawed meaning something underlying missing spacetime something spacetime guided built upon hint theoretic flipping space time inat event horizon singularity believe flipping swapping place also occur condition directly related black hole reassuring affirmation see stated mr cox second question assertion peer black hole think assertion flawed circumstance correct condition gravity binary black hole close proximity high likelihood gravity singularity would cancel gravity event horizon basically disrupting event horizon think lagrangian point disruption singularity merge fundamental internal stuff black hole may opportunity escape least far lagrange point even able view measure way giving u glimpse come risk emerges longer effected terminal gravity well may change back state compatible external space time may truly reflect internal state sure would offer worthwhile hint,1.0
Would it be possible for black holes to convert information into a bunch of particles that cannot be reconstructed but that can pass on the information somehow? Like matter reacting with dark matter.,would possible black hole convert information bunch particle reconstructed pas information somehow like matter reacting dark matter,1.0
"I always said we will disperse into atoms/particles from our invented identities. These particles will contain parts of us like we contain parts of something else. Then we will be unrecognisable in the new billions of things. Death isn't scary, and it is necessary to life. There is no nurture vs nature; we reproduce and recreate nature with our behaviour and discourse in our collective but  very minuscule way.",always said disperse atomsparticles invented identity particle contain part u like contain part something else unrecognisable new billion thing death isnt scary necessary life nurture v nature reproduce recreate nature behaviour discourse collective minuscule way,1.0
Brian Cox looks like keanu reeves acting like brain cox,brian cox look like keanu reef acting like brain cox,1.0
"Videos like this bring tears to my eyes because they make me realize just how small and irrelevant my daily life is, and how large and mysterious the world is. A black dot in space being not a place, but a moment in time? That is crazy to think about.",video like bring tear eye make realize small irrelevant daily life large mysterious world black dot space place moment time crazy think,1.0
Damn I love Brian Cox.,damn love brian cox,1.0
"stop dying your hair, you look like an alien",stop dying hair look like alien,1.0
"Okay so hear me out; 0:30 ,, watching that black hole sim,, is that not or is that inadvertently the most realistic 4-d sim we have to date?? Like if you pay attention to the sim, if the black hole were operating by standards we think it does(3D), the shape of the matter around it would be uniform, but it’s not- the matter itself seems random and shaping to an irregular structure… I’m thinking that black holes and dimensions outside of the 3rd are foreign to us, and by simming a black hole, we unknowingly came the closest to simming 4d reality into a 3d projection.",okay hear watching black hole sim inadvertently realistic sim date like pay attention sim black hole operating standard think doesd shape matter around would uniform matter seems random shaping irregular structure im thinking black hole dimension outside rd foreign u simming black hole unknowingly came closest simming reality projection,1.0
"Physicists: ""The center of a black hole isn't a place in space."" Me: Feels like a joke, but I get it's real science. Still can't help feeling part of a cosmic prank! 😂",physicist center black hole isnt place space feel like joke get real science still cant help feeling part cosmic prank,1.0
"Half the time when i see a title like that, i'm like ""why is the guy from succession talking about physics""",half time see title like im like guy succession talking physic,1.0
Isn't burning a book a bad example of information conservation? Isn't it better to use a table or chair or something? Because now people are going to conflate human information in text with physical information from physical laws,isnt burning book bad example information conservation isnt better use table chair something people going conflate human information text physical information physical law,0.0
"I am God and I need desperately to establish a communication with humanity. Why my life is happening to me? I can not believe my life. I can not believe what i hear and see. Unbelievable like a miracle by nature impossible to understand because we can not comprehend the existence of infinitude. I am a poet that writes prose to be understood better, all my work is poetry. Is not to talk with God what atheists wanted? What do you want to know? What do you want? I want to prove God's existence ending religion and atheism and all the wars in the world. What is news? What is love? What is money? What is God? What is addiction? Are you a mother? Every person is half man and half woman, impossibility possible miracle God. What are mothers for if not to protect their beautiful, innocent and vulnerable children? Not even mothers, or fathers. Not even. If you were me how would you do what i am trying to do? Can you do it better? To not waste my effort I say the greatest knowledge of all time is atheism is a logical fallacy that assumes God is the religious idea of the creator of the creation to conclude wrongly no creator exists because a particular idea of God doesn’t exist. Repetition helps with memorization.",god need desperately establish communication humanity life happening believe life believe hear see unbelievable like miracle nature impossible understand comprehend existence infinitude poet writes prose understood better work poetry talk god atheist wanted want know want want prove god existence ending religion atheism war world news love money god addiction mother every person half man half woman impossibility possible miracle god mother protect beautiful innocent vulnerable child even mother father even would trying better waste effort say greatest knowledge time atheism logical fallacy assumes god religious idea creator creation conclude wrongly creator exists particular idea god doesnt exist repetition help memorization,1.0
"Please solve more for black holes. You missed somethings. Schwartzchild for particle mapping and time slices. Kerr for G-flows and hyper surfaces and quantum boundaries. CERN for particle zoo mapping. R=0 has solution sets. Q.C.D. matters more in parts of degeneracy. Neutron stars showing one boundary layer. You have one prime candidate particle in the particle zoo for R=0, but it is caught in a very specific state. Time doesn't fully stop as mutch as the distortion factor is proportional. The universe was another cutoff to the virtual infinity. Black holes are finite systems with solution sets. Getting the stuff you missed filled out will help you with big bang. Solving right also tells you why the big bang could only be radiation at first. Everyone is missing particle mapping in black holes and energy density regimes. The P-adicity of it. lol quantum tunneling to a lower energy state backing up hawking radiation, but also says the areas hawking radiation shows up are predictable. All energy and information conserved. Nothing broke, but the solutions are about perception. R=0 could be a virtual particle, but R=0 could be a real particle from the particle zoo caught. It could be a calabi yau splitting in a specific way. It could also be a virtual boundary light freezes on. The missing of time dilation factor relating to mass giving a scaling operator and missing the spegetification that also smears. Makes me wonder why so many missed it and it's straight out of Einsteins work. Q.M. a little harder but it helps solve black holes right.

Predictability and probability. Particle production from quantum foam and gravitational waves and energy density regimes. Something future experiments should look for. 
The universe decayed into photons and the size then. When time losses meaning. Double that and put the sister universe next to ours. Then rewind to current time frame and you get a big distance for a probabilistic universe over/out. Calculating a boltzmann time bomb using the universe as a natural cutoff. 

Good luck in wonderland. 😂 Snark graph theory and color theory Q.C.D., Q.E.D lattice tweedle sets, the particle zoo, alice strings and alice rings, quantum cats, and boojums. CERN ALICE detector with superfluidity and the white rabbit timing ToF. Root OS and trees. Memetic wonderland ( mad hatter is a anagram for mathed art)",please solve black hole missed somethings schwartzchild particle mapping time slice kerr gflows hyper surface quantum boundary cern particle zoo mapping r solution set qcd matter part degeneracy neutron star showing one boundary layer one prime candidate particle particle zoo r caught specific state time doesnt fully stop mutch distortion factor proportional universe another cutoff virtual infinity black hole finite system solution set getting stuff missed filled help big bang solving right also tell big bang could radiation first everyone missing particle mapping black hole energy density regime padicity lol quantum tunneling lower energy state backing hawking radiation also say area hawking radiation show predictable energy information conserved nothing broke solution perception r could virtual particle r could real particle particle zoo caught could calabi yau splitting specific way could also virtual boundary light freeze missing time dilation factor relating mass giving scaling operator missing spegetification also smear make wonder many missed straight einstein work qm little harder help solve black hole right predictability probability particle production quantum foam gravitational wave energy density regime something future experiment look universe decayed photon size time loss meaning double put sister universe next rewind current time frame get big distance probabilistic universe overout calculating boltzmann time bomb using universe natural cutoff good luck wonderland snark graph theory color theory qcd qed lattice tweedle set particle zoo alice string alice ring quantum cat boojums cern alice detector superfluidity white rabbit timing tof root o tree memetic wonderland mad hatter anagram mathed art,1.0
Dr. Cox is so good at telling all of us regular people about complex stuff.,dr cox good telling u regular people complex stuff,1.0
"He's a good storyteller, but man is this vague.",he good storyteller man vague,1.0
"Brian Cox is a brilliant teacher! I love hearing him speak because you can tell he genuinely understands the very big and very small pictures and is at the cutting edge of theorizing how they interact. It’s cool to think about how time “stops” inside a black hole, so as it is a point in space with no time. The thing that intrigues me is what happens to matter in the singularity, especially in a super massive black hole",brian cox brilliant teacher love hearing speak tell genuinely understands big small picture cutting edge theorizing interact cool think time stop inside black hole point space time thing intrigue happens matter singularity especially super massive black hole,1.0
"Seems to me that anything dragged into a black hole (bad choice of naming), probably exits ""our dimensional plane"", whatever that might be. Maybe ""black holes"" are simply toilet bowls vacuuming one form of reality out to another 'dimension' or universe, whatever. The Human Mind is extremely limited in the end, Einstein or no; and it's really all just speculation. Likely we may never know for sure; our Human time here is limited.",seems anything dragged black hole bad choice naming probably exit dimensional plane whatever might maybe black hole simply toilet bowl vacuuming one form reality another dimension universe whatever human mind extremely limited end einstein really speculation likely may never know sure human time limited,1.0
It sounds like a black hole singularity recycles space and time similar to the life of a tree in a forest...🤔,sound like black hole singularity recycles space time similar life tree forest,1.0
"I like to think of gravity like this:  everything is falling.  And if you haven’t hit the ground yet, you ARE the ground.
 
I also think time and it’s arrow are epistemological tricks of being an intelligent thing that categorized and remembers things palliatively and constantly.

I also think being human sucks.",like think gravity like everything falling havent hit ground yet ground also think time arrow epistemological trick intelligent thing categorized remembers thing palliatively constantly also think human suck,1.0
He looks like kenau reeves,look like kenau reef,1.0
I so appreciate that Brian Cox with such an intelligent mind can explain things so clearly so that I can enjoy these fascinating concepts. Loved this video. Thank you. 🧘‍♂️🙏💙,appreciate brian cox intelligent mind explain thing clearly enjoy fascinating concept loved video thank,1.0
I just love how Brian Cox explains things,love brian cox explains thing,1.0
"If anyone comes this video from DJ Dikkat Heijan Diss, hit the like button:)))",anyone come video dj dikkat heijan dis hit like button,1.0
"To pass through a black hole is the journey of us and earth.
And I saw the sky roll up like a scroll.
We must transfigure to make the entrance into a new heaven and new earth.
Love it.",pas black hole journey u earth saw sky roll like scroll must transfigure make entrance new heaven new earth love,1.0
"I always used to think, there are two sides of everything. Day and night, Fire and Water, both the sides have their importance: just like Fire and Water, day and night. So black holes could be anti stars. Just like stars emit light, black holes absorb light. They just exist to balance the roles of the stars. But as stars eventually die, what will be the future of black holes? May be everything turns to a singular dense mass after zillions of years. And as the dense mass explodes again, the energy released is so big that we have all the stars and planets in the next zillion years, and the cycle continues.",always used think two side everything day night fire water side importance like fire water day night black hole could anti star like star emit light black hole absorb light exist balance role star star eventually die future black hole may everything turn singular dense mass zillion year dense mass explodes energy released big star planet next zillion year cycle continues,1.0
This is the best explanation of black holes I have ever heard. I believe Brian Cox is able to explain so well because he really understands the concept. Reminded me of Feynman. Great editing.,best explanation black hole ever heard believe brian cox able explain well really understands concept reminded feynman great editing,1.0
Because I mean it's kinda weird native Americans believed and always said cycle of life so it's a pattern and then chines said we are all connected by a life string or some sort of understanding like a spiderweb witch would include all as one like space time and gravity all interline like a line in space as a way to travel and pinpoint,mean kinda weird native american believed always said cycle life pattern chine said connected life string sort understanding like spiderweb witch would include one like space time gravity interline like line space way travel pinpoint,1.0
So kinda like if we went into a black hole our life would end at that time and expand space and reaper and evelotion begans over,kinda like went black hole life would end time expand space reaper evelotion begans,1.0
Witch explains the endless expansion to space and time and that time has to reaper not necessarily azzactly the same but more alongs the basic of fundamentals to all inside that implosion can create life again like us explaining alot more to our history and findings of our fundamentals thus time keeps going forward but the same times would appear over and over kinda like looking into gods eye seeing life bieng reborn and ending over and over again thus meaning we can actually fallow these fundamental thought and fallow it to help understand the expansion to life and time,witch explains endless expansion space time time reaper necessarily azzactly alongs basic fundamental inside implosion create life like u explaining alot history finding fundamental thus time keep going forward time would appear kinda like looking god eye seeing life bieng reborn ending thus meaning actually fallow fundamental thought fallow help understand expansion life time,1.0
I honestly belive it is apart of the cycle of life it all merges and recreate in expansion to space be creating an implosion of molucaul and atoms bieng shredded in merge at the speed of emptieness and thus sucking in on itself once full and actually reapering as stars and life kinda like the newborn stars by the milkyway,honestly belive apart cycle life merges recreate expansion space creating implosion molucaul atom bieng shredded merge speed emptieness thus sucking full actually reapering star life kinda like newborn star milkyway,1.0
"So called scientific studies are 99.99% bologna.  First.  Scientists do not understand what's causing gravity, let along accurately predict what happens near them.  

As an example, take the observations by the HST in 2010 of a large spherically shaped gas cloud G02 heading straight for the supermassive black hole in the center of our galaxy.  Scientists using the equations of Newton and Einstein determined the cloud of gas would be stretched out like a spaghetti noodle to which they termed spaghettification.  They then predicted some of the gas would fall into the black hole and produce a ""light show"" as gas goes nuclear when reaching the speed of light.  Because gas doesn't have much mass it can't produce angular momentum.  So it would not be able to orbit the black hole but instead, head right straight for it in a beeline.

Then 4 years later in 2014 they witnessed the gas cloud exit out from behind the black hole.  It was barely affected.  It retained it's spherical shape.  It wasn't spaghettified, none of the gas was stretched out like a noodle and it passed by the black hole as if it was trying to stay away from it.  It didn't produce a light show because none of the gas fell in.

Every one of the predictions made by the experts studying G02 back in 2010 was wrong.

Then because the gas cloud was unaffected by the gravity of the black hole they assumed there had to be much more mass in the gas cloud than they imagined.  How else would it be able to pass by the black hole so close without being torn apart?  They reported that the gas cloud must have contained a few small stars they were unable to see, hidden in the gas.  They then began studying the infrared telescope data on the black hole.  They were unable to find any stars hiding in it.

As you know, infrared telescopes detect heat.  So, if there was a few stars hiding in the gas cloud, then they would produce a massive hot spot in the cold gas.  they went over the data and there was no stars hiding in the gas.  Still to this day they can't explain within reason why the predictions made by experts in their field of study were completely wrong.

To this day they have no idea why the G02 gas cloud was not spaghettified or why it didn't fall into the black hole.  Simply put, how can experts claim to understand what happens near a black hole if their equations can't predict any of the observations?",called scientific study bologna first scientist understand whats causing gravity let along accurately predict happens near example take observation hst large spherically shaped gas cloud g heading straight supermassive black hole center galaxy scientist using equation newton einstein determined cloud gas would stretched like spaghetti noodle termed spaghettification predicted gas would fall black hole produce light show gas go nuclear reaching speed light gas doesnt much mass cant produce angular momentum would able orbit black hole instead head right straight beeline year later witnessed gas cloud exit behind black hole barely affected retained spherical shape wasnt spaghettified none gas stretched like noodle passed black hole trying stay away didnt produce light show none gas fell every one prediction made expert studying g back wrong gas cloud unaffected gravity black hole assumed much mass gas cloud imagined else would able pas black hole close without torn apart reported gas cloud must contained small star unable see hidden gas began studying infrared telescope data black hole unable find star hiding know infrared telescope detect heat star hiding gas cloud would produce massive hot spot cold gas went data star hiding gas still day cant explain within reason prediction made expert field study completely wrong day idea g gas cloud spaghettified didnt fall black hole simply put expert claim understand happens near black hole equation cant predict observation,1.0
What a video! I love everything about it... Well done!,video love everything well done,1.0
"No, black holes do not erase information from the universe.  They are the creators of information throughout the universe.

The black hole paradox arises when assuming that nothing can escape them.  Their theories and models of nature are wrong.  Supermassive black holes are the God like creators of all things.  They are massive, they are infinitely dense, produce the most gravity, the most energy, the most information.  The only reason why scientists came up with the information paradox was because if nothing is able to escape the gravity of a black hole then they would be considered eternal.  And only God is eternal.  So Hawking proposed maybe the gravity of the black hole was producing virtual particles just outside it's event horizon, allowing particles to escape, so black holes would not appear to be eternal, always existing.

Nothing can fall into a black hole and be destroyed.  Why would nature do that?

The answer to a theory of everything can only start with OVER-UNITY of energy.  It's the only explanation for nature and the universe, from the beginning right up to today.",black hole erase information universe creator information throughout universe black hole paradox arises assuming nothing escape theory model nature wrong supermassive black hole god like creator thing massive infinitely dense produce gravity energy information reason scientist came information paradox nothing able escape gravity black hole would considered eternal god eternal hawking proposed maybe gravity black hole producing virtual particle outside event horizon allowing particle escape black hole would appear eternal always existing nothing fall black hole destroyed would nature answer theory everything start overunity energy explanation nature universe beginning right today,1.0
"all the information that fell in, what about all the mass or energegy ( given that e=mc2) does the hawking radiation emit enough nutrionos and whatever not to add up to the two stars it just swallowed or is that not important da f$  . why is information conserved I thought some thermodynamyte said that energy cannot be created or destroyed therefore mass",information fell mass energegy given emc hawking radiation emit enough nutrionos whatever add two star swallowed important da f information conserved thought thermodynamyte said energy created destroyed therefore mass,0.0
"OK, am I missing hawking radiation have been observed? Because Stephen Hawking himself said he will get the Nobel prize if it was ever observed. He didn’t, so I’m wondering why everyone is so very certain that it exists? Yes, the math sure seems to check out. But without direct observations, like the for a black hole itself, can you say it truly exists???",ok missing hawking radiation observed stephen hawking said get nobel prize ever observed didnt im wondering everyone certain exists yes math sure seems check without direct observation like black hole say truly exists,1.0
"Feel like the black holes are basically recycle centers of the universe, and on the other side is a theoretical ""white hole"" that's creating constant other universes ""big bang"" moments. Idk something like that 😂",feel like black hole basically recycle center universe side theoretical white hole thats creating constant universe big bang moment idk something like,1.0
"Amazing! Very well commented, explained and illustrated. Thanks, Big Think and Brian Cox.",amazing well commented explained illustrated thanks big think brian cox,1.0
