comment,cleaned_comment
"After 1.15 min, I made my choice",min made choice
This is the single best video I have ever watched on Youtube. And I like to watch it again every now and then.,single best video ever watched youtube like watch every
"Dr. Chang, this talk is a your gift to the world, and I thank you for so beautifully delivering it to us. I watch this every time I need to make a difficult choice. Thank you so much.",dr chang talk gift world thank beautifully delivering u watch every time need make difficult choice thank much
Enlightening! I watch this each time I have a hard decision to make.,enlightening watch time hard decision make
this video is just mental masturbation. hard choices allow us to pick our future. the end.,video mental masturbation hard choice allow u pick future end
I watched this and in my opinion truly I did not learn anything from it. Most of it are common sense and explaining the common sense did not open up anything for me. It was just a nice and forgettable presentation,watched opinion truly learn anything common sense explaining common sense open anything nice forgettable presentation
This isn't helpful at all if you're even moderately self aware and trying to make a difficult decision.,isnt helpful youre even moderately self aware trying make difficult decision
Really useful! Thank You.,really useful thank
Great. Simply great.,great simply great
"Does that suggest that people who are on a fence about voting for Donald Trump as a president should just go and vote for him if they ""feel like it"" instead of seeking for more information and better ways to reason until the the choice becomes more clear?",suggest people fence voting donald trump president go vote feel like instead seeking information better way reason choice becomes clear
JUST DO IT! Dont let dreams be dreams. DO IT! Yesterday u said tomorrow JUST DO IT!,dont let dream dream yesterday u said tomorrow
Being a reason-creator or a drifter is itself a hard choice.,reasoncreator drifter hard choice
*claps* I can now choose better. Thanks,clap choose better thanks
"Yeah, it's an interesting approach, but I got bewildered...Should listen to it one more time more attentively.",yeah interesting approach got bewilderedshould listen one time attentively
Shout out to Mrs Burnett,shout mr burnett
She just explained the major methodological problems with use of the scientific method in Social Sciences; such as Economics. is unequal to ought and the problem with quantification of values.,explained major methodological problem use scientific method social science economics unequal ought problem quantification value
"The overall message of ""Hard choices are good."" was alright, but she fumbled it when she talked about choices both being unequal and also having neither be better than the other. Those are two mutually exclusive attributes... one or the other must be false. It sounds more like it's the case that since our reasons for choosing one over the other is subjective, then there's no ""better"" option. That's fair. But when you use language like that you muddy objectivity with subjectivity and it just sounds murky and contradictory.",overall message hard choice good alright fumbled talked choice unequal also neither better two mutually exclusive attribute one must false sound like case since reason choosing one subjective there better option thats fair use language like muddy objectivity subjectivity sound murky contradictory
this helped me somewhat... brain twister .. but I liked it a lot..,helped somewhat brain twister liked lot
"How do i choose between something i want horribly bad but probably wont end up shaping me into the person i hope to be, or staying somewhere i hate but it has 2 huge factors that has kept me there for the past 2 years. if it wasn't for the relationships i've formed with these 2 factors (they arent people), there's no doubt in my mind id be doing exactly what i want... but now i'm stuck between not knowing whether or not it will be better for me in the end.",choose something want horribly bad probably wont end shaping person hope staying somewhere hate huge factor kept past year wasnt relationship ive formed factor arent people there doubt mind id exactly want im stuck knowing whether better end
Now I understand why I reject college: I must fight the institutionalization and systematization of human learning.,understand reject college must fight institutionalization systematization human learning
this was very good.,good
"Should I make Tea, Coffee or Juice?",make tea coffee juice
"This video reminded me of the movie ""Mr. Nobody""...",video reminded movie mr nobody
Profoundly insightful,profoundly insightful
"Here is my choice. I can start the second American Revolution v for vendetta style, or become an animal trainer and do what I love in a crappy country. Wtf do I do",choice start second american revolution v vendetta style become animal trainer love crappy country wtf
naturally bubbly bought me here..,naturally bubbly bought
follow your passions.,follow passion
"sheeple laughing for no reason is stupid, they are so desperate to laugh, wtf?",sheeple laughing reason stupid desperate laugh wtf
It's videos like these which betray the ignorance of people like Lawrence Krauss who insist that philosophy no longer contributes anything to humanity.,video like betray ignorance people like lawrence krauss insist philosophy longer contributes anything humanity
Very Nice video!!,nice video
inspirational some how,inspirational
"To bring back the is-ought-gap in order to underline the power of our individual constructivism in life is a good starting point, but I don't see how this can truly help anyone. The trouble arises only once one has already understood that one has to be the author of one's life, and upon realization that there are paths that might not only be worse for one's own life than others, but that might even be deeply regretted later on in life. All these considerations come from individual experience, not from an illegitimate resort to science. There are better and worse alternatives for every life story, and ignorance about both the development of the self in each scenario and the scenario itself make choices hard. 'I did it my way' surely is not a great song if the melody is bad.",bring back isoughtgap order underline power individual constructivism life good starting point dont see truly help anyone trouble arises one already understood one author one life upon realization path might worse one life others might even deeply regretted later life consideration come individual experience illegitimate resort science better worse alternative every life story ignorance development self scenario scenario make choice hard way surely great song melody bad
Not a nihilist then.,nihilist
Thank you SO MUCH. I received this talk as a wonderful gift today. It has helped me.,thank much received talk wonderful gift today helped
"That was a wonderful talk!! Absolutely loved it, thank you for sharing!",wonderful talk absolutely loved thank sharing
"yes, and yes...",yes yes
"How to make hard choices?
Make your choice and create reason for your choice.",make hard choice make choice create reason choice
I have to make a difficult decision and after watching this video it has given me a better perspective; however I am still unsure of my decision. I would like to attend Nevada State high school which is a school where I would be able to get college credit and even graduate with an associates degree before even getting my High School Diploma. The school is Free and I would be saving a lot of money. The problem is that I'm not sure if I should leave my current magnet school East Tech. The main reason I wouldn't want to leave this school is because of what I was going to experience in the Medical Program. I'm just not quite sure which decision I should make:/,make difficult decision watching video given better perspective however still unsure decision would like attend nevada state high school school would able get college credit even graduate associate degree even getting high school diploma school free would saving lot money problem im sure leave current magnet school east tech main reason wouldnt want leave school going experience medical program im quite sure decision make
This actually helped alot i have now i big discusion to make: learn about robots or learn Chemics and physics im not rly sure What to do but i do have another thinking position so.... THANK YOU ,actually helped alot big discusion make learn robot learn chemics physic im rly sure another thinking position thank
Wasted 15 minutes of my life!,wasted minute life
"I go by another choice. when different things arise, be creative. find a way to make the best out of the two or three things. if you want a career in art but also think of going for banking. then find your passion on your free time and work your day at work at the bank which can ge a lesser passion, to say so. how about asking the bank to do a mural outside the building, and surround your office with art work and some artistic books?",go another choice different thing arise creative find way make best two three thing want career art also think going banking find passion free time work day work bank ge lesser passion say asking bank mural outside building surround office art work artistic book
"What if there were someone who could guide you into making the right decisions? Better yet, what if there were someone who could make the hard decisions for you based in logic and common sense?
There is! The best part is you won't have to shell out 100's of dollars like you would a usual life coach. 
Check it out! Or don't. It's your decision: 
https://www.fiverr.com/rf8709/make-a-difficult-decision-for-you?context=advanced_search&context_type=new&pos=3&funnel=8771ecfb-4981-4e52-b9f6-3c51b9b3369c
http://www.fiverr.com/s/83qsxo",someone could guide making right decision better yet someone could make hard decision based logic common sense best part wont shell dollar like would usual life coach check dont decision
I agree that it's too long but I love the point she makes. ,agree long love point make
This just helped me make a really hard decision. Thank you.,helped make really hard decision thank
Worst ted talk I have seen so far...,worst ted talk seen far
New vision!,new vision
"I don't know what to do, I want to buy a game but I also want to spend my money on making a Five Nights At Freddy's mask can anyone in the comments help me? (Thumbs up for me to buy a game) (thumbs down for me to make Five nights at Freddy's mask)",dont know want buy game also want spend money making five night freddys mask anyone comment help thumb buy game thumb make five night freddys mask
"I don't necessarily agree. It's always best to make decisions based on as much research as possible - this helps us see the choices for as much as they actually are. She's making out most life decisions are on a par - which they are not. For example, I love art and I love maths. I love art a bit more. But in the current job market where I live and bearing in mind my family and not so privileged background, it's VERY difficult to get a graphic design job and very easy to get a banking job. I don't ""see myself"" as a banker, at all, but ultimately, it's the better choice for me as I'll be OK financially.

I find it notoriously difficult to make choices (paralysis by analysis), but one thing that helped me to become better was:

- Research, find the answers then make the decision (let it make itself)

DON'T

- Make the decision based on feelings and then find the answers to justify it

When you do the second option, it rarely ""sits"" well.",dont necessarily agree always best make decision based much research possible help u see choice much actually shes making life decision par example love art love math love art bit current job market live bearing mind family privileged background difficult get graphic design job easy get banking job dont see banker ultimately better choice ill ok financially find notoriously difficult make choice paralysis analysis one thing helped become better research find answer make decision let make dont make decision based feeling find answer justify second option rarely sits well
"This was very insightful, thank you. However, I still cannot seem to make my decision. The two things I've been looking forward to the most this year. The last musical my school will hold in this auditorium, because they're going to tear it down, or being able to have fun in a huge mall and stay at a hotel somewhere before presenting my science fair project. Today I've been informed that both of these are on the same day, and I can't make my decision. I'm also considering asking the musical director to reschedule the musical so I can still be able to preform in it and experience both opportunities, but I'm too shy and the answer will probably a no. :(",insightful thank however still seem make decision two thing ive looking forward year last musical school hold auditorium theyre going tear able fun huge mall stay hotel somewhere presenting science fair project today ive informed day cant make decision im also considering asking musical director reschedule musical still able preform experience opportunity im shy answer probably
very very enlightening,enlightening
"Executive summary: after exhausting all sources of information that might help to promote one choice over another, and the outcomes of both choices still seem to be equivalent, then go with your gut (since this choice will inherently represent you as an individual). Freewill FTW.",executive summary exhausting source information might help promote one choice another outcome choice still seem equivalent go gut since choice inherently represent individual freewill ftw
Practical yet philosophical...,practical yet philosophical
"Enlightening talk!
We are shaped by our choices.
No reasoning behind important choices. ",enlightening talk shaped choice reasoning behind important choice
"In a world ruled by 'drifters', its so hard to exercise choices given our socialisation that binds us to the notions of success and rewards. Indeed putting your agency behind one choice knowingly and owning it is called living. how can that be implanted in young minds require much needed changes in curriculums, especially in third world. ",world ruled drifter hard exercise choice given socialisation bind u notion success reward indeed putting agency behind one choice knowingly owning called living implanted young mind require much needed change curriculum especially third world
"There are no hard choices - but sometimes humans don't act courageous enough to make them, and then say they are ""hard"".",hard choice sometimes human dont act courageous enough make say hard
i dare say that was the best ted talk ive ever seen,dare say best ted talk ive ever seen
This was (indeed) insightful.,indeed insightful
Thank you Ruth Chang . Great lesson  ,thank ruth chang great lesson
Bold and Brilliant. BRAVO,bold brilliant bravo
"lol after reading the comments before i watched the vid, i feel like i shouldnt watch it...but i'll watch it anyways",lol reading comment watched vid feel like shouldnt watch itbut ill watch anyways
The only part worth listening to is the last 60 seconds or so....If you're actually looking to hear something that is more mature about decisions then listen to Osho on the concept of choiceless awareness. That will make these Ted Talks look like kid's play. ,part worth listening last second soif youre actually looking hear something mature decision listen osho concept choiceless awareness make ted talk look like kid play
how does one become a 'philosopher'?,one become philosopher
"i knew someone that chose to be a lawyer, then they died.  ",knew someone chose lawyer died
I have to choose either to go to an open house in my school or going to a birthday part... Help me youtube friends!,choose either go open house school going birthday part help youtube friend
This helped me a bit. About to graduate from a degree in psychology and I'm stuck between medicine and clinical psychology as a career. It's a decision that bothers me all the time because I am terrified of making a mistake. ,helped bit graduate degree psychology im stuck medicine clinical psychology career decision bother time terrified making mistake
One of the best TED talk for sure. Thank you!,one best ted talk sure thank
"The problem with most philosophy is that often there's too much thinking and not enough insight.  Thinking by nature is drawn out and convoluted.  Insight is clear, simple and concise.  Insight is mainly gained through experience, not sitting in an armchair. ",problem philosophy often there much thinking enough insight thinking nature drawn convoluted insight clear simple concise insight mainly gained experience sitting armchair
"I read some bad comments on the video above and was about to make the choice of clicking away when I decided to hear what she had to say for myself. Don't let the world dictate your choices, whether it be hard or easy. Those who didn't get the full message should re-watch the video...",read bad comment video make choice clicking away decided hear say dont let world dictate choice whether hard easy didnt get full message rewatch video
"what i only understood that there is no hard choice, the one which seems hard compare to other one, the hard is best one.. and one more ;-) the option we leave will always seem to us better than taken one ;-) can any one explain me in one line how to make hard choice. help",understood hard choice one seems hard compare one hard best one one option leave always seem u better taken one one explain one line make hard choice help
"subjectivity versus objectivity , good thinking",subjectivity versus objectivity good thinking
"Thank you #Ruth . It helped me a lot in choosing a right option between the two which were ""On the par""
Great to hear to you",thank ruth helped lot choosing right option two par great hear
"This didn't help AT ALL :( I came here to see how can I make taking a decision easier , not to feel that it's a bless -_- I'm dissapointed",didnt help came see make taking decision easier feel bless im dissapointed
This doesnt help at all to make a hard choice,doesnt help make hard choice
"should be titled ""Why Hard Choices Are Not A Curse""... cause clearly, this doesn't teach you how to make hard choices... ;)",titled hard choice curse cause clearly doesnt teach make hard choice
Damn this talk has so few views for its insightfulness...,damn talk view insightfulness
Did she say anything interesting in the last three minutes?  I got too bored to carry on watching!,say anything interesting last three minute got bored carry watching
She's Remarkable,shes remarkable
Being with the end in mind. Fear is what got us into making hard choices. Measure the consequences and probably we'll be able to make better choices and not doing it out of impulse. ,end mind fear got u making hard choice measure consequence probably well able make better choice impulse
Did not understand anything,understand anything
Thank you for making this talk and saving my life.,thank making talk saving life
"I feel like the talk is rather misnamed - she didn't tell us 'how' to make hard choices but rather to appreciate the ones that were there which help make us a person with better insight. Rather off-topic, I was expecting something more helpful and tangible.",feel like talk rather misnamed didnt tell u make hard choice rather appreciate one help make u person better insight rather offtopic expecting something helpful tangible
We really didn't know that we have the power to create reasons....come on.,really didnt know power create reasonscome
why comments are not moderate?,comment moderate
great talk Ms chang gives new dimension  how we can make our hard choices correctly.,great talk m chang give new dimension make hard choice correctly
So I got nothing from that lol gonna rewatch...she didnt really discribe how? But why choices are hard and to look within yourself to see what your values are and if they match with the choices you make....blah blah. Basicaly I think she saying you already know the answer internally.,got nothing lol gon na rewatchshe didnt really discribe choice hard look within see value match choice makeblah blah basicaly think saying already know answer internally
"I think her sentiment is interesting. If I understand correctly, sometimes we cannot make our decision by compare which choice is better (may be by social norm), if it can be compared and you can choose by this method.OK, it greats.

But sometime choice are on par or cannot be compare because they are providing with different value. That's a time we make our own reason by asking which one do I really want. That's like a free will that we can choose choice by ourselves and not be slave by reasons by choosing somethings even with no one is better. Instead we create reason by our free will.

It may quite simplifies decision process and you may not feel you learn anything new. Sometimes we do this unconsciously. This lecture does not give an answer that which hard choice is ""better"" because that is not possible to do by itself.",think sentiment interesting understand correctly sometimes make decision compare choice better may social norm compared choose methodok great sometime choice par compare providing different value thats time make reason asking one really want thats like free choose choice slave reason choosing somethings even one better instead create reason free may quite simplifies decision process may feel learn anything new sometimes unconsciously lecture give answer hard choice better possible
"The alternatives for hard choices are neither better than the other, nor are they equally good. When making hard choices, we should go for one of the alternatives for the reasons created by ourselves rather than those given. Hard choices are precious opportunities for us to explore and develop our human conditions which were buried deeply in subconsciousness. Forget about ""for""s and ""against""s, it's our heart that is speaking to ourselves. Remarkable speech.",alternative hard choice neither better equally good making hard choice go one alternative reason created rather given hard choice precious opportunity u explore develop human condition buried deeply subconsciousness forget fors againsts heart speaking remarkable speech
"I believe she failed to address that choices can be set up with weighting of all the factors in a choice, which should make it a lot clearer as well as expose the person's self-definition. However, I thought she was a bit manipulative by calling people ""drifters"" in their choices. This was to put a negative light on people that are perceived to do those type of choices. This way people would want to be included in here little non-drifting club and subsequently would have to like her talk because if they didn't then they would be not liking themselves. She's just reiterating a point made in a writing by Herb Sheppard - A PATH WITH A HEART:
THE CULTURAL CONTEXT OF LEARNING ABOUT CAREERS. Go back to law because philosophy is dead.",believe failed address choice set weighting factor choice make lot clearer well expose person selfdefinition however thought bit manipulative calling people drifter choice put negative light people perceived type choice way people would want included little nondrifting club subsequently would like talk didnt would liking shes reiterating point made writing herb sheppard path heart cultural context learning career go back law philosophy dead
I think that you must compare what you actually use to compare like: What is more important? Being healthy or having amazing 3 minutes while eating a dunnut? people would have very different responses.,think must compare actually use compare like important healthy amazing minute eating dunnut people would different response
"Choose according to reasons you create yourself rather than according to reasons given is path to liberty!? It is a good idea but only a first step. If the reasons you create are your impulses you'll be slave of them. When you want to choose, be first sure of not being slaves of you bad impulses: laziness, eagerness, selfishness....",choose according reason create rather according reason given path liberty good idea first step reason create impulse youll slave want choose first sure slave bad impulse laziness eagerness selfishness
"""We unwittingly assume that values like beauty and kindness are akin to scientific quantities like length, mass and weight."" This sounds so much like an argument against cost-benefit analysis - we cannot do CBA because we cannot put everything into monetary values.",unwittingly assume value like beauty kindness akin scientific quantity like length mass weight sound much like argument costbenefit analysis cba put everything monetary value
"In other words, watch Simon Sinek, ""Start with WHY"".",word watch simon sinek start
"Overly itemizing and then littering the stage with an unnecessary amount of possible options, just to show how well she can deftly tip toe through the mess she's created? How else are you going to get people to follow your lead?",overly itemizing littering stage unnecessary amount possible option show well deftly tip toe mess shes created else going get people follow lead
"i don't agree with most of what is said. I think she knows to little of 'science' to say that chosing for something is not like comparing numbers.

it is only ignorance which makes choices hard. They are hard because they are unclear and they are unclear because of lack of knowledge.  

only chosing between 2 actually equal things seems hard. i guess you'd have to use the random function to solving that equation.",dont agree said think know little science say chosing something like comparing number ignorance make choice hard hard unclear unclear lack knowledge chosing actually equal thing seems hard guess youd use random function solving equation
This is actively used by marketers to manipulate people. Cognitive Dissonance. People make up all sorts of stuff/reasons to justify their choices. ,actively used marketer manipulate people cognitive dissonance people make sort stuffreasons justify choice
She should read Ayn Rand,read ayn rand
"Way too abstract no psychology. Typical modern philosophy student, trying to apply philosophy to solve a cognitive problem. She made the wrong choice of studying philosophy instead of psychology. ",way abstract psychology typical modern philosophy student trying apply philosophy solve cognitive problem made wrong choice studying philosophy instead psychology
"I enjoyed this talk, as it could relate to our religious choices, whether we stay the way we are, or reach out and take on the new.  Whether to continue our life as we are, or to change to become a better person. ",enjoyed talk could relate religious choice whether stay way reach take new whether continue life change become better person
"Another excellent TED Talk, indeed.
The most difficult part of making a 'hard choice' is immediately overcome when you have a mission statement. Write one for yourself. Now.",another excellent ted talk indeed difficult part making hard choice immediately overcome mission statement write one
"You should watch "" WTF Bending A Mans Mind "" Such a good movie.",watch wtf bending man mind good movie
"Should have been named: ""Why the hard choices are hard"" or ""Why the hard choices are not the easy choices"". I think I actually heard something about ""How to make hard choices"", one short phrase in the last three minutes of the video... But I'm not sure.",named hard choice hard hard choice easy choice think actually heard something make hard choice one short phrase last three minute video im sure
"There is no reason to believe that there does not exist a quantitatively better option in any given decision. More likely, you are just too ignorant to make a 100% perfect choice. In that case you'd rely on emotion, or gut feelings, to guide you. It's just another cognitive tool, it is no way a superior way to define you nor does it make you more free.",reason believe exist quantitatively better option given decision likely ignorant make perfect choice case youd rely emotion gut feeling guide another cognitive tool way superior way define make free
"Darn... I've always wanted to be a bum and do nothing with my life.... But society dictates that I have to get a job and pay taxes.... It's such a hard choice, that's why I'm letting society decides for me. ",darn ive always wanted bum nothing life society dictate get job pay tax hard choice thats im letting society decides
This assumes we have the 'free will' to really choose anything.  ,assumes free really choose anything
"I like this way of making choices. ""Remembering that I'll be dead soon is the most important tool I've ever encountered to help me make the big choices in life.  Almost everything--all external expectations, all pride, all fear of embarrassment or failure--these things just fall away in the face of death, leaving only what is truly important."" - Steve Jobs",like way making choice remembering ill dead soon important tool ive ever encountered help make big choice life almost everythingall external expectation pride fear embarrassment failurethese thing fall away face death leaving truly important steve job
"Hard choices need not be dependent solely on one's wishes. After all, we owe something to the society as well...",hard choice need dependent solely one wish owe something society well
I honestly thank all the comments that summarized this talk up into less than a paragraph.,honestly thank comment summarized talk less paragraph
"Lets just remember that choice does not take place in a power vacuum shall we. Lets just remember that all people do not face hard choices on similar terms. In my mind is the image of a fat american tourist telling a handicapped indian child beggar that regardless of your situation a positive outlook is really always preferable. This ""making ourselves"" is hardly a risk free exercise, and no, tossers, the universe does not actively reward courage, and persistence, sacrifice and dedication does not automatically win the day, and nor does picking up the pieces and getting back on the horse. Life is real. Its not about the choice of which flavour of ice cream. Beyond choice - there is what is just actually possible. If you find you disagree you go start up a local paper called ""critical political review"" in north Korea while feeding a family of five. The world is not primarily decided by individual choice. You have it - but its mostly severely limited by factors beyond your control and its not free. Enough with this boy scout TED up-beatness. If things were simple we would not be troubled by them, and the difficulty of choice is not an illusion. ""Should i become an artist or a banker"" thats a first world problem if I ever saw one.",let remember choice take place power vacuum shall let remember people face hard choice similar term mind image fat american tourist telling handicapped indian child beggar regardless situation positive outlook really always preferable making hardly risk free exercise tosser universe actively reward courage persistence sacrifice dedication automatically win day picking piece getting back horse life real choice flavour ice cream beyond choice actually possible find disagree go start local paper called critical political review north korea feeding family five world primarily decided individual choice mostly severely limited factor beyond control free enough boy scout ted upbeatness thing simple would troubled difficulty choice illusion become artist banker thats first world problem ever saw one
Another thing about drifters is that they are never truly happy. They don't know what they want and they're annoyed about other people choosing for them.,another thing drifter never truly happy dont know want theyre annoyed people choosing
Very interesting talk.,interesting talk
Constructive criticism: Her conclusion could have been reached far quicker. Overall message (as I understood it to be): We make our own realities. Descent TED talk.,constructive criticism conclusion could reached far quicker overall message understood make reality descent ted talk
"It reminded me that although I can think and support the scientific way, I also have to know who I am and based on experience or trail and error I can know what is best for me and the people around me.",reminded although think support scientific way also know based experience trail error know best people around
"she put questions, but could not deliver proper answers",put question could deliver proper answer
"How to make hard choices?  The lawyer in me says... ""it depends.....""",make hard choice lawyer say depends
"So... now that I'm informed on why choices are hard... HOW AM I SUPPOSED TO MAKE HARD CHOICES? She barely even touched on what was supposed to be the thesis for her talk....
*disappointed*",im informed choice hard supposed make hard choice barely even touched supposed thesis talk disappointed
"She's talking about the difference between what we value and what we think we should value. So it's not too long a stretch (for me) to say she's talking about conflict & confusion that arise when we're caught between what we value and what those around us value, or what we think they value. 'Drifters' who let the world decide for them are simply the people most cut off (perhaps by a domineering upbringing or bullying... or even advertising) from what they value. Without being aware of it, they don't see that as enough reason to choose something.",shes talking difference value think value long stretch say shes talking conflict confusion arise caught value around u value think value drifter let world decide simply people cut perhaps domineering upbringing bullying even advertising value without aware dont see enough reason choose something
@10:39. grrr show the slide.,grrr show slide
But I don't know who I am nor who I want to become.,dont know want become
"Oh wow 
I watched this just at the right time.
It's important to examine and understand motives behind the choices we make. And sometimes the choice isn't hard to ourselves, but based on external factors (finances, convenience, the opinion of others) the fear outweighs the original conviction of the choice. Basically the message here is - don't make choices on these transient factors. They won't be a constant in your life, but YOU will. And you will live with your choices, always.",oh wow watched right time important examine understand motif behind choice make sometimes choice isnt hard based external factor finance convenience opinion others fear outweighs original conviction choice basically message dont make choice transient factor wont constant life live choice always
Very Timely,timely
"I think hard choices come from being incomparable to us, even if they are completely comparable given total information. We can only compare our expectations, and I for one really really distrust. And so I've got effectively 0 information, but I feel like I'm still responsible for the result. Sure I can convince myself option A is best, but if I'm wrong in retrospect I can only blame me making the wrong reasons.

So I beat my head against a wall, because I've got 0 reason to believe I actually have a hard decision before me.",think hard choice come incomparable u even completely comparable given total information compare expectation one really really distrust ive got effectively information feel like im still responsible result sure convince option best im wrong retrospect blame making wrong reason beat head wall ive got reason believe actually hard decision
"BEST QUOTES...SPARK NOTES!
""the world of value is different from the world of science, the stuff of one world can be quantified by real numbers, the stuff of the the other world can't""
""it is here in the space of hard choices that we get to exercise our normative power...the power to make yourself into the person [you will become]""
""this response in hard choices is a rational response, but it is not dictated by reasons given to us, rather reasons created by us...we become the authors of our own lives""
""people who don't exercise their normative choices are drifters...they allow the world to dictate the direction of their lives. The lesson of hard choices: REFLECT ON WHAT YOU CAN PUT YOUR AGENCY BEHIND AND WHAT YOU CAN BE FOR, AND THROUGH HARD CHOICES, BECOME THAT PERSON!""

Overall thoughts...Great moments with a lot of filler! Like a good tasting beer with a lot of empty calories. ",best quotesspark note world value different world science stuff one world quantified real number stuff world cant space hard choice get exercise normative powerthe power make person become response hard choice rational response dictated reason given u rather reason created uswe become author life people dont exercise normative choice driftersthey allow world dictate direction life lesson hard choice reflect put agency behind hard choice become person overall thoughtsgreat moment lot filler like good tasting beer lot empty calorie
"I could summarize in a few words:
Study the choices thoroughly, then follow your intuition.
Intuition is that distinction she talks about.
Your welcome in advance!",could summarize word study choice thoroughly follow intuition intuition distinction talk welcome advance
"Just make a choice, then make so that it turns out to be a good one.",make choice make turn good one
"marry Betty or Veronica, that's the real dilemma. Lollita isn't even in the picture.",marry betty veronica thats real dilemma lollita isnt even picture
TED is becoming a stage for so called experts to promote their pseudoscience.  She ain't even provided evidence/statistical analysis.  TED's quality is diminishing over time. ,ted becoming stage called expert promote pseudoscience aint even provided evidencestatistical analysis ted quality diminishing time
"Many years ago I read the book Smart Choices, by Hammond, Keeney, and Raiffa. It was good, but I always felt it was missing something, and this video finally showed me what it was. Thanks so very much!",many year ago read book smart choice hammond keeney raiffa good always felt missing something video finally showed thanks much
"Very well done.  Understanding choice as an infinite power that produces variable outcomes. The lesson s are many. Choosing from insight vs choosing from cultural, family influences. The closing sets the right tone, seeing choice as a gift vs a curse. Taking this perception changes the road you will choose and the way you will ""reason"" your way into making a decision. Hidden message, there is risk in every choice.",well done understanding choice infinite power produce variable outcome lesson many choosing insight v choosing cultural family influence closing set right tone seeing choice gift v curse taking perception change road choose way reason way making decision hidden message risk every choice
"I disagree with this talk, there *is* such a thing as the better alternative. The problem is that you don't have all the information when making the choice. If you would know that the banking job will leave you miserable and unfulfilled and the arts job would leave you a little poorer but happy, you'd know what to choose.
And of course the choice would be different for different people. Of course you need to take your personality into consideration. That doesn't mean you can say: ""Oh, it's different for everyone, so it's incomparable"".",disagree talk thing better alternative problem dont information making choice would know banking job leave miserable unfulfilled art job would leave little poorer happy youd know choose course choice would different different people course need take personality consideration doesnt mean say oh different everyone incomparable
Tieng   viet,tieng viet
"Wow mind blowing
Now I have many reasons to be me :')",wow mind blowing many reason
"I can't decide if I liked this or not, hmm.",cant decide liked hmm
In a perfect world there should be no hard choices. ,perfect world hard choice
12:00 - 12:05. I'm for chocolate donuts. That laugh after makes me giggle more than joke.,im chocolate donut laugh make giggle joke
Talking in circles....,talking circle
"I've always gone Science-mode on these things.
Amazing! Thought evoking and insightful that she CHOSE to see hard choices this way, and shared it.
I'M the one writing this Book!",ive always gone sciencemode thing amazing thought evoking insightful chose see hard choice way shared im one writing book
"""Hard choices give us the power to create reasons for ourselves?"" Her assumption is flawed in 2 ways.
(1) By saying above, she is assuming that in making so call ""easy"" choices, everyone will make the same choice. We all know it is not true.
(2) Greater flaw in her logic is that, based on her definition of ""hard"" choices, every choice we make is a ""Hard"" choice because every choice we make, there is underlying values and preferences. Even so called ""drifter"" she mentioned, made a  choice to let their environment influenced their choice and reasons can be made to justify anything we do.

Real waste of time watching this. The worst Ted talk I have watched ever.",hard choice give u power create reason assumption flawed way saying assuming making call easy choice everyone make choice know true greater flaw logic based definition hard choice every choice make hard choice every choice make underlying value preference even called drifter mentioned made choice let environment influenced choice reason made justify anything real waste time watching worst ted talk watched ever
"Interesting talk.  It's pretty congruent with how value-based decision making works as an ordinal ranking system rather than a quantitative value system.  In the end, it requires self-knowledge to determine correct choices, difficult or easy.",interesting talk pretty congruent valuebased decision making work ordinal ranking system rather quantitative value system end requires selfknowledge determine correct choice difficult easy
"here is a way to view this: you have a choice to make between becoming a banker and an artist. the way i see one should make a choice is not what any of these alternatives offer, but what you would expect from a choice. in this case, what you would expect from a job. maybe you would expect to be active and work with children. that qualifies you as a kindergarten teacher. all in all, what i am saying is that you should not look at the first alternatives when making a choice, but know what you want from making that choice and look somewhere else in case you are not satisfied",way view choice make becoming banker artist way see one make choice alternative offer would expect choice case would expect job maybe would expect active work child qualifies kindergarten teacher saying look first alternative making choice know want making choice look somewhere else case satisfied
"It depends on individuals that we think whether our choices are good or bad, however, most important thing she wants to say is that we just need to have encourages to struggle with hard choices which we can't choice easily.",depends individual think whether choice good bad however important thing want say need encourages struggle hard choice cant choice easily
Good presentation. It could be done in 10 minutes with the same information but less tiring.,good presentation could done minute information less tiring
Or both suitcases  have no weight at all a figment of imagination ,suitcase weight figment imagination
"I like her argument, but I want to make a small correction.


In the second to the end leg of the speech she said that the world of science is different from the world of value. That people want to quantify the value of choice A numerically, and it simply doesn't work that way.


I think everything is numerically quantifiable, but a scientific approach is not always the most efficient. I really do believe if you spent enough time you could make the right choice scientifically, using all the information at your disposal. This would take waay too long and you're better off just 'feeling' what's best for you.


Her last point was 'making reasons'. She said that hard choices allow you the opportunity to recreate yourself in your decision. This is an excellent thought, probably more important than the choice itself is your own perseverance in it. More often than not I've failed in a decision and reverted to the alternative, not because the alternative was better but simply because I reevaluated at the first hardship. After all alternatives were exhausted and I was on the last good choice, I realized that each choice would have been equally hard and equally rewarding, stumbling on the decision did nothing but waste time.",like argument want make small correction second end leg speech said world science different world value people want quantify value choice numerically simply doesnt work way think everything numerically quantifiable scientific approach always efficient really believe spent enough time could make right choice scientifically using information disposal would take waay long youre better feeling whats best last point making reason said hard choice allow opportunity recreate decision excellent thought probably important choice perseverance often ive failed decision reverted alternative alternative better simply reevaluated first hardship alternative exhausted last good choice realized choice would equally hard equally rewarding stumbling decision nothing waste time
