cleaned_comment,sentiment_score,sentiment
wake even alien could build structure time bigger jupiter would get raw material even manage use raw material solar system would enough technology find somewhere else wont need solar energy anymore,-0.2057,negative
guy practical may housefly front telescope,0.0,neutral
science fiction based nothing pure imagination put spin suggest real,0.0,neutral
thing made alien planet solar system block solar radiation sun blastwat ever u call scientific languagewhich damaging electronic system n atmosphere,-0.7351,negative
could asymmetrical dip brightness slower onset dimming faster returning original brightness possibly due massdensity transiting planet transiting planet sufficient mass wouldnt cause host star also orbit slightly around planet common center gravitygravitational tug planet pass slight orbital shift star could conceivably cause slowing initial transit phase acceleration exit transit phase point view yes,0.8481,positive
hmm star weird reverse solar flaring one side star rotating anomaly observed side spun toward telescope would also explain result uniform,-0.1779,negative
arrogant say law physic say think anywhere near complete understanding physic anywhere near understanding alien civilization might ha,-0.2023,negative
know something closer u blocking light instead somethings orbiting star way object pas front star light dont big may couple object drifting space something relation star,-0.3818,negative
could binary star system dark star orbiting larger brighter star,0.3818,positive
dont remember heard civilization advanced u minute g,0.25,positive
dont know happening huge irresponsibility give talk weird working hypothesis,-0.3944,negative
probably swarm co orbiting asteroid process coagulation,0.0,neutral
maybe dark spot sun,0.0,neutral
huge gas cloud infused heavy element light able pas,0.3182,positive
birkeland current decreasing star dims current increase brightens,0.5859,positive
find funny video simple easy understand yet many people comment section seem disagree,0.4939,positive
blame vogons,-0.34,negative
nothing moron totally unique never replaced move away mother earth hoping extend life man destroyed mankind exists deserve another planet one could support life,0.6836,positive
wonder,0.0,neutral
ask come talk crowd assumption solid evidence especially crowd probably cant understand talking haha,-0.2216,negative
dislike amount pseudoscientists comment overwhelming,-0.3818,negative
everything nasa contrived,0.0,neutral
know data real day everything scientific need evidence talk careful people,0.1531,positive
ok boy run home tell mommy kid field dont play fair haha,-0.507,negative
know blast mathematical equation binary embedded radio wave cruising outer space speed light there anything else triangulate position oh thats right already lol best idea history,0.7906,positive
rogue red dwarf star crashing another planetdwarf star,0.0,neutral
interesting data conclusion possible,0.4019,positive
mention carl sagan quoteand show computer generated image hahaha,0.5574,positive
ik wil een ruimte geschut maken dat van planetoide naar plantoide kan schiet maar zichzelf dus ook dat het zichzelf een zet geeft naar de volgende stuk en dat steed verder totdat de brokstuk klein gemaakt en hij zich weer verder verplaatst en dan steed dat wat die brokstuk kleiner en kleiner dus maakt maar ik zeg steed dicht bij iets brengt van bronkstuk naar brokstuk totdat bijvoorbeeld mar een dikke laag dikker geworden zoiets zit ik mij voor ogen te halen een hele reek ruimtegeschut dat gewoon de hele tijd met electriciteit de stukje puin ergens heen schieten van puin naar puin en wellicht van geschuit naar geschut ik weet alleen niet daar een belang het kan mij alleen gefantaseerd worden dat wat ik graag doe,-0.8074,negative
lot mumbo jumbo,0.0,neutral
wouldnt wonderfully refreshing one two scientist two intelligent everyday bloke earth say idea may causing unusual pattern dimmed light transit around sun hope one day knowledge advanced enough know mean,0.5795,positive
please picture earth thats real thank,0.5859,positive
everyone assume old alien race would exaust natural resourses maby wanted try somthing else energy maby,0.5574,positive
bout large planet many large moon orbiting could easily explain finding surprised nobody mentioned first idea,0.5106,positive
interesting topic hate woman,-0.25,negative
dense gas cloud,0.0,neutral
explore like satellite leave ship alone oh wait thats right flat earthers claim satellite space dont exist nothing worry relief ok crew keep collecting energy star go milkyway extract gold earth,-0.4736,negative
get radio telescope check star proposal,0.0,neutral
good imagination gross misinterpretation data,-0.0516,negative
im scientist think momma,0.0,neutral
non sense get work dumb scientist may many planet said star might circle star rate different orbit cross star set time hence opaque time elongates see great dip light imaginary american always alien alien,0.2023,positive
black hole mentioned would appreciate comment,0.4019,positive
somehow megastructure made sentient being would need power dont think computation something regard thing become fairly efficient even lowtech civ thing could think powering something able travel another star perhaps beaming power ship transit something purposely built like beacon observed would fairly bold id curious civ tech level hivemind type society might much bigger thing lower tech wed expect resource wouldnt wasted squabble war whole planet entirely unified effort could instead spent expansion certain thing wed automate might separated purposebred caste something like society really foreign thing way tech developed,0.9599,positive
imagine group planet forming rocky belt clumping together,0.0,neutral
giant starbeast farting coke bubble banana jacuzzi,0.0,neutral
new life form already long time,0.0,neutral
alien explanation would natural explanation whatever happens universe universe unfolding,0.3612,positive
planet x size sun,0.0,neutral
well sure alien life unfortunately probably never meet alien due fact life span short universe alive time another alien life form life form interested u capacity reach u,0.7506,positive
wait said scientist meant publish result start listen star faulty electrical connection need tightening good go sooner scientist realize universe everything electrical sooner find proper correct answer mystery get bucket load stupid theory resulting ridiculous imagination,-0.6486,negative
crack,0.0,neutral
monitoring kic wtf star detected nothing could even misconstrued intelligence dyson sphere hypothetical structure completely encompassing star presumably comfort zone star quite bit larger sun think moment think seti trying produce imaginary alien u like imaginary sky fairy since understandably find real one,0.5106,positive
ort cloud analog figure seeing diffraction fringe,0.0,neutral
nope alien invasion star system,0.0,neutral
could really huge sun spot,0.3804,positive
pointing radio telescope anything alien spice gone interstellar would using radio anything would take far long communicate anything time would take u get thy made past would take far longer light sun getting thy would using quantum entanglement spooky action distance create quantum entangled network bridge would secure line communication would also instantaneous entangling qbits could make quantum entangled network bridge would lag data transfer could communicate across distance know even unknown universe without delay transition dont know wasting time quantum cpu working quantum network bridge simpler make practical application,0.6508,positive
rocket science mini fluctuating black hole move around star like planet flux space junk pull,0.3612,positive
ok youre straying little fine youre brushing little easily oh come get stoned kinda freestyle end ok back earth,0.7522,positive
massive enough cause star wobble captured black hole would omit lot em,0.0,neutral
hey thought rogue planet asteroid somewhere middle star u nearer u interstellar space causing dip block sunlight hand thats falling depends point coordinate collected data maybe observed star another star system really far place dip may appear weird shape may asteroid size shadow depends also depends distance source light object also distance object observer might get dip blocking something closer u blocking light star,-0.7351,negative
could santa clause,0.0,neutral
hmm interesting planet ring like saturn moon well ring faced towards u system bigger jupiter could another explanation,0.743,positive
get energy build dyson sphere youre energy couldnt make giant magnifying glass capture direct energy without big space thingy alien get dyson plan past right winger alien aka denier many question,0.4215,positive
awe didnt want,-0.0572,negative
kent brockman one welcome new alien overlord seriously exciting ill bet anything natural wait minute ive got seeing may two massive planet orbiting sun maybe retinue large satellite combine light dip possible influence planet system traversing primary time sure another dim star perhaps planet cause,0.7579,positive
someone clean sensor please lol,0.7783,positive
comet feel little contrived alien,0.0,neutral
ohh wait dont like structure like would produce lot heat argument yeah youre stupid race called human produce efficient machine alien civilization produce dyson sphere make efficient machine least,-0.3226,negative
data good hate english,-0.2023,negative
anybody explain couldnt something closer earth might passed front star like something oort cloud,0.3612,positive
ooooothe death star may th always xd,-0.0258,neutral
disliked video,-0.4019,negative
ted talk getting shitier seriously brought alien table first place squeak know dyson sphere didnt could hundred explanation without involving alien could donut shaped planet maybe star tidal locking binary system brown dwarf,-0.1779,negative
one thought object local u causing dip brightness seems like plausible explanation,0.6249,positive
superman,0.0,neutral
anyone wondering star lightyears away pretty close actually galaxy estimated k lightyears across since got checked star gamma ray two different team checked radio signal nothing also spectroscopy spectral energy distribution analysis solar system also nothing one would imagine megastructures would leave form detectable trace pick shadow detect guess comet form form gigantic natural phenomenon still pretty exciting hope find may next dimming expected oh btw consider k lightyears away everything observed last year observe future system actually happened th century,0.9423,positive
sound like kic serious asteroid belt anyone care plan route autopilot seems unable jovenian space,0.6597,positive
wondering researcher like tabetha find distant telemetry information based primitive mean scientific speculation never greater shes standing explaining planet pas u light source interruption line graph way knowing exist astronomy decade old considering alien civilization solely object large retired physicist wanted pursue einstein relative field theory source propulsion space race wondering technology still rocketbased claim men living today completed einstein equation one know stephen hawking funding billiondollar project look radio signal,-0.2755,negative
flat earthers comment im totally shockedthey always put two cent inconsider lucky,0.4215,positive
still cant wait day find astonishing irrefutable evidence alien another solar system,0.0,neutral
actuality like idea trinary star system two brown dwarf orbit whith hugely elliptical rotating orbit around star weve observing,0.3612,positive
really admire scientist citizen scientist patience perseverance great story presentation complaint short lol,0.8439,positive
billion light year across intelligent life existence,0.4588,positive
alien donal trump must building wall southern border star system explanation work,0.0,neutral
presupposition way light star fluctuate something blocking light rather questioning theory stellar mechanic wed rather speculate alien friend science load crap time folk wake refuse kind lazy research demand real science,-0.4939,negative
much bullshit conjecture first half interesting latter half much,-0.2732,negative
feel like watching science year old science really explain star gravity black hole galaxy virtually everything know astronomy guess quote beginning say extraordinary claim require zero proof guess watch light sky flicker assume planet sudden light fluctuating erratically must alien race blasting planet death ray harvesting debris recycling purpose course also zero evidence existence extraterrestrial life lolor maybe giant green martian holding hand front star joke video isa big joke people believe educated yepwell educated lie guess,0.6369,positive
planet huge ring system,0.3182,positive
gamma wave,0.0,neutral
recent news remember announced early year wondering new information,0.0,neutral
wtf ted let old talk day,-0.5859,negative
talk star tech want tedbut dont mention poor,0.4318,positive
witnessing star dying,0.0,neutral
shouldnt even bring alien star brown dwarf twin one companion star thats visible light could many small medium sized planet associated brown dwarf big enough cause brightness irregularity observed large brown dwarf come earth bright star deep dip brightness might occur,0.7964,positive
dont know anything outer space wanted share pov dip caused star planet revolving really really slow around particular star please reply ignorance matter,0.2732,positive
however could send small drone speed fast would realize maybe nothing light see many year light away absolute moment place look different time take go transmit video earth even light speed would take many year extra actually distance time machine place far away earth light time jesus christ starting arrive good telescope could zoom see real motion jesus move earth time dinosaur mater distance earth light year away way light time machine past jusy need move right xyz space dimension also imply aproach object fast many year away would stack time would appear speed scene event light carry stacking light year proportionality speed distance observed position,0.4404,positive
nobody actually think planet couple hundred moon,0.0,neutral
per usualits guessworkand definitely relevant way life earthpity dont passionate people protecting planet instead stargazing andwondering whats going helpful pondering belly button,0.4067,positive
problem solved cromulons watching rick morty getting schwifty blocking star light,-0.4939,negative
seeing debris field planet broken still following orbit,-0.4767,negative
ted talk theyll let fly dont mention graham hancock rupert sheldrake also could alien use dyson sphere theyve never come earth met dyson huh check mate atheist,0.0,neutral
sound like star dimming something getting way possible perhaps start end star anyone know life stage start,0.3612,positive
people died endured torture defend scientific ideal would early scientist lived brutal time think today scientist scared death even merely enumerating plausible explanation kic,-0.9432,negative
shes astronomer doesnt know moon older earth yikes shes obviously good one,0.4404,positive
bunch planet lined specific formation result kind data,0.5267,positive
wonder star actually orbiting black hole,0.0,neutral
could alien mother ship travelling towards earth kic periodically make course correction make line home star inferred heat deep space look big due perspective omg run hill coming,0.0,neutral
give amateur astronomer data omitting key information ask examine draw conclusion based important primary missing key believe ball see ball u believe spiral see spiral never seen curve eye looking physical earth see curve looking image also believe computer data collected written research flat earth dont give cognitive dissonance question official narrative remember nasa branch u military division military one thing make weapon weapon physical others psychological,-0.5859,negative
bet huge piece matter floating space star kepler data capturing instrument,0.34,positive
close finding lifeforms,0.0,neutral
could something simple large sunspot crop star,0.0,neutral
commenters actually space believe people money bullshit,-0.5859,negative
asymmetrical dip reminds slightly asymmetrical look faraway galaxy finite speed light maybe apparent asymmetry explained supermassive object maybe small black hole moving relativistic speed euclidean approximation spacetime doesnt apply bit similar air pressure peak caused fast spinning ball going past asymmetrical wrt time spectral peak remain constant luminance dip,-0.296,negative
sooo much bullshit,-0.5859,negative
fell asleep,0.0,neutral
several planet orbiting star kepler happened observe star rare moment planet alignment,0.0,neutral
planet moon going around passing front star thats get multiple variable dip light,0.0,neutral
cosmic mirage,0.0,neutral
maybe ring system like one wasp j b,0.3612,positive
mention possible plasma cosmological effect could taking place oh forgetful electricity absolutely role play astronomy massgravity like birkeland current act galactic scale play small role solar system little effect,0.6962,positive
black hole black hole star could dying forming btw star one could weird difficult explain knowledge,-0.4939,negative
star kic many many light year behind planet closer kepler return appearing large larger star kepler point view,0.0,neutral
small star big planet big moon rotating around big planet,0.0,neutral
contamination astromagicians dark mages keep counterfeit universe still growing growingwe life flat earth,0.1779,positive
would trust didnt even say beloved planet heart earth inbetween love venus war mar,0.2259,positive
dont get alien always considered extraordinary claim human intelligent life entire observable universe much extraordinary claim might alien megastructure around star alien earth extraordinary claim alien elsewhere universe thats extraordinary foregone conclusion reason havent found yet there much universe search,0.4588,positive
oprah bought spacex took space walk,0.0,neutral
sad see many people duped science fiction lie call science believe mind control powerful thing,-0.4767,negative
moon like death star without weapon moon doesnt appear natural,-0.3863,negative
dyson dont vacuum cleaner,-0.1326,negative
immediate thought something small much closer image sensor bug become ghost fairly regularly controlling right,-0.3182,negative
dont understand knew going thats pick wear,0.0,neutral
see electric universe theory simple explanation would star electrical connection galaxy temporarily interrupted hence sudden drastic dimming,-0.296,negative
test,0.0,neutral
prob huge planet strange orbit know fun video,0.5859,positive
bet rocky planet highly elliptical orbit getting tidally torn apart parent star time make closest approach,-0.25,negative
pa de soustitre en franais mme si certains comprennent il est important dans se ca de sujet que ce soit compris par tous,0.2023,positive
civilisation would advanced present civilisation cause advanced would use energy vacuum zero point energy technology severely suppressed earth well maybe going planet arround star,0.6486,positive
data needed humanity eternal tshirt motto,0.0,neutral
planet bunch moon unmysterious would,0.0,neutral
science publish observation,0.0,neutral
lol alien built structure bigger jupiter okay science believe told science,0.5719,positive
could planet massive orbital path making light dim big star thought look jupiter blocking light sun camera jupiter nearer camera wouldnt block light,-0.05,neutral
might try getting feedback people thunderbolt project studying electromagnetic discharge planetary body,0.0,neutral
twenty buck say giorgio tsoukalos hosting next ted talk damn loon,-0.4019,negative
let work acronym remove content screen showing acronym,0.0,neutral
took long shes like one clickbait page facebook taken page one sentence go another page finally reach st page anticlimatic want smack person responsible making bullshit,0.1779,positive
basically star forge bloody infinite empire back fleet building,-0.4404,negative
want alien please,0.3818,positive
death star death star,-0.8316,negative
name star,0.0,neutral
one planet transiting past star anyone link detailed data kic,0.0,neutral
natural explanation could alien could alien think life rather natural,0.6124,positive
god damn sg blow another planet piece,-0.1531,negative
hahahaha last hypothesis alien structure surrounding star sciencefiction heard ever expect star trek movie cmon people stop projecting desire finding extraterrestrial life others name science push others believe want believe using science way think emotion feeling swarming woman team real science,0.3182,positive
need milk,0.0,neutral
interstellar dust cloud happens pas star u mean closer u star doesnt huge orbit around star,-0.2411,negative
giant alien race hand shadow,0.4939,positive
one planet systemwhere planet seem alligned time viewing,0.0,neutral
well wasted minute,-0.2732,negative
like discovered venus shrouded fog thus assumed jungle dinosaur underneathwe human compelled jump conclusion say tabetha boyajian jumping towards one sound like shes tasted koolaid,0.6369,positive
first two data dip easily explained two planet orbiting speed overlapping slightly perspective earth smaller planet slightly ahead larger one,0.34,positive
nah u would felt great disturbance force,0.2732,positive
force awaken,0.0,neutral
whole superstructure theory bunk alien would use several planet part make structure scale theory moth projector theory asteroid asymmetrical kepler looking asteroid belt distant u close comparison star would explain phenomenon,0.0,neutral
paper titled wtf lmao,0.0258,neutral
pretend astro physicist youtube giving lame explanation big huge planet moon limit beyond planet grow size think astro physicist spend whole life observing celestial object wont consider option,0.128,positive
think get google deepmind look data see come might find thing missed,-0.296,negative
alien cant admit,-0.1511,negative
could double star system creating star isnt one place time,0.296,positive
used super dragonballs guy duhhh,0.5994,positive
im glad clarified lean towards natural explanation credibility would toilet hilarious every time cant explain something people want attribute alien,0.8176,positive
obvious whats causing thisits either swampgas weather balloon orbiting star personaly think weather balloon filled swampgas could light venus cancelling lightwaves deflected swampgas,-0.2023,negative
please leave alien closet,0.2732,positive
ive always wondered people keep saying dyson sphere would detectable heat produced impossible avoid due law physic assuming understanding law physic correct first place civilization built structure figured way release heat instead capture understanding law physic still relatively immature compared race capable building dyson sphere appreciated mentioned excess heat could released direction though gratuitous space battle would favorite explanation,0.6249,positive
bullshit last thought neutron star alien message,-0.5859,negative
yes talk worth watching,0.5574,positive
expecting explanation due alignment giant planet like jupiter combination planet may explain smaller dip enlighten missed something,0.5574,positive
giant alien spacecraft route giant craft flying front star,0.0,neutral
weve found supposedly advanced far u would found u first,0.25,positive
number large planet aligning transit could explain data,0.0772,positive
would close becoming tier civilization thats pretty neat,0.7351,positive
shouldnt call mysterious star known universe asking,0.0,neutral
odds organic being surviving gravity generated mass structure doesnt quite stack,0.296,positive
thing doesnt make sense actually alien theyre within view u there doubt would also know seeing theyre much advanced u assume ability travel u wouldnt come u,0.2023,positive
hypothesis alien megastructure around kic rapidly crumbling apart study author douglas vakoch president seti international said statement found evidence advanced civilization beaming intentional laser signal toward earth,0.25,positive
basically saying witnessed space battle epic proportion right,-0.3818,negative
steve jurvetson interested chewing gum,0.4019,positive
bah bunch b sorry ted always smart wont find something intelligent star massive fluctuation anything really sound like serious storm happening nothing nice presume know much space cosmic phenomenon even foresee assume advanced civilization would need massive energy exactly wouldnt need zero energy live perfect harmony habitat,0.8861,positive
look instance three consecutive point standard deviation sample mean would least crude way mean computer find pattern,0.4585,positive
alien million year ahead human likely universe time line close however alien wasted time religion government b come along human could million year ahead assumed alien million year ahead human,-0.4939,negative
could fragment something like kepler belt planet maybe moon might multiple plant different orbit happen position many explanation talking alien,0.3612,positive
couldnt multiple planet orbital period closely coincide others dont observed star year solar system planet take many earth year complete trip around sun,0.0,neutral
giant comet cluster orbiting star large planet orbiting multiple large moon two collided never mind totally alien,0.0,neutral
woman actually phd language sound informal like someone hasnt spent lot time graduate school,0.3612,positive
star sun starter large distant told nasa research nasa fraud,-0.5859,negative
asteroid belt asteroid varying size,0.0,neutral
awesome interesting stuff hope live see day discover intelligent life government finally give u disclosure,0.9136,positive
dumb measurement something getting way light path receiver,-0.5106,negative
since black hole pull light wonder there something else stranger way cant fathom,0.0,neutral
good video nice,0.6908,positive
several large planet orbit around star also around unevenly distributed asteroid belt trailed large clump loosely aggregated rock,0.0,neutral
year behind time venutians since commander val thor lived pentagon remained ever since except trip home venus inhabited planet many many cosmic race reside also also alluding planet x talked many year,0.0,neutral
wowwhat learn,0.0,neutral
love science,0.6369,positive
ted talk speaker must go ted talk school learn ted talk,0.0,neutral
got dimmer star,0.0,neutral
object blocking starlight star system maybe coincidence object different object happen month still totally unrelated happen pas star kepler,-0.3818,negative
boring ted speaker ever,-0.3182,negative
nothing cause everything happen creates gravity gravity creates planet star star concentrate release energy matter thus everything physical come created nothing find life work st time ever big picture life explained explains life work every facet google truthcontest read present,0.7506,positive
stupid man xd something cant explain must alien,0.1027,positive
smell contrivance,0.0,neutral
coolest thing ive ever heard,0.0,neutral
said find way rule alien scientific shouldnt information eventually draw conclusion,0.0,neutral
thought occam razor said solution requires make least assumption likely dysan sphere requires assume alien advanced technology dysan sphere possible dysan sphere effective mean gathering energy race used energy reserve meteorite option requires believe big cloud meteor fault measuring procedure requires believe measurng procedure faiulty seen outside realm star trek,0.7845,positive
melmac,0.0,neutral
ahh shut go back lab job whole lot hype virtually nothing,0.0,neutral
even alien civilisation cover star super advanced panel would create huge resource problem one planet alone solve problem planet solar system solve problem also consume much resource leave solar system simply resource problem would created completion project even alien civilisation certainly planning stay completion,0.5106,positive
braggadocio changing inner tone would give word weight,0.0,neutral
maybe simply type huge sun spot solar flare occurring could potentially create strange disparity light might say dont data substantiate sun spot big okay far guess else dont data substantiate alien seem hypothesize fine,0.6486,positive
dyson sphere laughably ludicrous idea,-0.0772,negative
shadow causing object orbit around target star two object orbit around adjacent star stray would give one shadow profile entry different profile exit object even eclipse since measure total light star,0.0,neutral
black holethats capturing light,0.0,neutral
wouldnt something getting closer block light,-0.4404,negative
pure nonsense hope fool paid tax havent wasted minute life watched dont,-0.0186,neutral
seems asteroid belt least mentioned possible explanation data,0.0,neutral
ah yes type civilization,0.4019,positive
there mention distance star planet whatever greater separation distance give bigger spike graph ummmmm sound bit like keep citizen scientist distracted wont notice going nasa fully aware alien dont ask,0.3818,positive
couldnt explained star somehow unstable im scientist maybe thats total rubbish first thought would talk whether thats possible explanation,-0.3612,negative
lame marketing ad zooniverse like human genome project give u time keep good result went saying comet meteorite unbelievable like dont solar system kuiper belt etc saying alien structure million mile wide realistic nothing else get material make structure,0.7096,positive
method identifying orbiting planet limited see planet passing star earth look solar system model top see method fails since planet go around star never make shadow,-0.4404,negative
joke seriously people fucking stupid believe cgi nasa give u people pay deceiving mass maybe earth hide god take place like woman get away forever would love publicly debate best brightest nasafucken liar,0.791,positive
reading line sight wouldnt small object block light right distance away way small moon block sun eclipse even though far smaller earth maybe line sight system many orbiting body happens block distant star signal,0.7366,positive
astronomer graph show slight dip major transit could second planet partially blocked larger plannet,-0.2732,negative
planet looking planet smaller orbit solar system variable size dip line caused one many planet,0.0,neutral
see problem structure capture energy using existing energy planet would gradual affair increasing technology using less energy gradually getting directly sun energy depletion would slowing time,0.5719,positive
anything come nasa taken grain salt,0.0,neutral
two different supersized planet one many planetsized moon,0.0,neutral
building xwing prototype right follow excellent theory blow alien death star smoke kipper ill back breakfast c ya,-0.4588,negative
model incorrect space glad talk show clearly psyence nothing giant heap speculation built one upon,0.6908,positive
binary star system one brown dwarf several large planet around star data good,0.4404,positive
awesome thought provoking stuff,0.5106,positive
could passing asteroid cluster comet else another irregardless distance region blocked light doesnt mean orbit,-0.2732,negative
maybe really something wrong star maybe doesnt function properly like normal star reason radiation produced delayed reduced core produce radiation obviosly star would colapse gravity different reason radiation cant escape properly,-0.7849,negative
civilisation looking thing place galaxy,0.0,neutral
aaaaahh watched thinking would answer end werent,0.0,neutral
tedx make low quality sci fi mankind run idea,-0.2732,negative
star dust field like kuiper belt rotates kind weird offset,0.6369,positive
pity cant get past firmament,-0.296,negative
vvgvgvgvgvvbavbvja translation earthling hello come peace,0.5423,positive
bold statement bullshit people aww human wander made far far got lost empty space view,-0.6486,negative
many planet right front u unseen era outside visual light spectrum,0.0,neutral
one statement video article energy collector dyson sphere would produce waste heat instrument could detect however think civilization advanced enough build structure would obviously also advanced enough put waste heat produced way work become necessary build structure like maximize amount energy collected stand reason would want capture energy put use thereby preventing kind waste tiny fraction percent precedence theory case right earth right developing technology take waste heat energy usage put back system increase efficiency energy use stretch imagination consider might happening definitely interesting star truth would seem even plausible comet cloud asteroid cloud theory cloud orbiting star would want reach equilibrium would form ring like asteroid belt solar system ring gas giant planet solar system chance cloud would formed time period allows kepler telescope detect say billion trillion one dyson sphere truth chance existence time kepler mission would actually far greater would hazard guess chance say structure would likely remain existence much longer period time comet asteroid cloud act like plus type cloud would giving detectable heat form reradiated energy warmed star significantly detectable heat must something else im saying dyson sphere actually count may looking best evidence extrasolar life ever found avenue abandoned time proof positive could every test develop may help u learn whether evidence must implemented order see outcome,0.9919,positive
either star dimming much seems star cant there problem space telescope need go answer require least amount craziness throw away first assuming somebody tested result correctly lead trouble didnt test result correctly calculator always give wrong answer except check give correct answer ill using faulty information think correct,-0.8818,negative
wow super unicorn institution science establishment politicalpersonal cant think past theory gravity god universe must invent stuff explains nearsightedness attempt explain everything limited human viewpoint variable star new cant explained gravity except invent impossible something explain neutronium puck correct fool mortal,0.7184,positive
alien attempt communication barcoding basic law quantum gravity civilization busy trying destroy would already worked replying moment relatively speaking,-0.5423,negative
even alien megastructures defy law physic anything us lot energy going produce heat weve established youre expert alien technology let imply actually know everything law physic im calling bullshit,-0.4019,negative
couldnt something much closer earth earth kic,0.0,neutral
anyone may concern aware fact computer main target find regular dip able give sensical data ie orbiting planet however wouldnt huge interest also mark irregular dip different size abnormal curvefeatures one star produce wasnt implemented andor come computer able miss interesting datapoints anyone also know validated data please tell itd really interesting know,0.5511,positive
sun spot must say star spot making sense,0.0,neutral
sure star output constant,0.3182,positive
variable star,0.0,neutral
even alien think nasa tell nooo,0.0,neutral
whats sad scientist youre limited thinking turn alien mega structure rule empirical research need tweaked however time think taught shut calculate dont think,-0.6124,negative
alien earth flat plane,0.0,neutral
itsyepaliens,0.0,neutral
scientific remove possibility without evidence instead dogmatic belief,0.0,neutral
extraordinary b extraordinary sheep waiting join someone team think called borg,0.296,positive
maybe hughe spaceship passingby,0.0,neutral
star thats mysterious mystery object passing star u yes object plural singular multiple object multiple explanation could observing multiple incident big universe lot stuff happening transition phase actually two factor determine size pause size object speed object orbit object elliptical looking one aphelion end object would spend time u star orbit shooting straight across moving perfect circular orbit furthermore celestial body orbiting star affect orbit first causing orbit never exactly pluto discovered noticing effect uranus neptune would account different pattern moving pause recent flurry activity could celestial object involved clustering u star similarly planet lined recently large object flying space id bet former remember planet plane close doesnt mean must hold true solar system celestial object different plane might evidence orbiting star cluster u star,0.8779,positive
there multiple planet crossing past star different period wouldnt reproduce light curve,0.0,neutral
find way rule alien dont find way prove alien argument ignorance finest,-0.6124,negative
exciting well,0.6486,positive
may rest solar system aligning together one planet,0.0,neutral
human good pattern recognition exceptional detriment sometimes socalled ghost hunter hear speech listening evps amongst nonsense helped u hundred thousand year ago get eaten predator able find food fresh water nice see used real science opposed fodder ghost story,0.1779,positive
giant morse code,0.0,neutral
type ii civilization dyson sphere convincing theory cant assume emitting left heat radiation away earth,0.4019,positive
couldnt two planet different orbital period align every often,0.0,neutral
bored current paradigm really,-0.2732,negative
forgot option like object crossing path observer star arent near star could first see actual planet orbiting star something else somewhere path observer star passing since closer observer star blocked light would closer star,0.1027,positive
amazing someone go stage tell fairy tale computer generated image,0.5859,positive
planet x,0.0,neutral
guy alien,0.0,neutral
typical ogame battle send first recyclers slower arrive battle,-0.6369,negative
put red circle thumbnail almost missed video,-0.228,negative
star weird close orbit,-0.1779,negative
wonder theyve changed algorithm responsible bringing phenomenon attention rather relying human hope there much work people find everything,0.6369,positive
thank much video absofuckalutly loved,0.7506,positive
know thats exactly type dip star destroyer would make,-0.4588,negative
ted always far behind time,0.0,neutral
discovered th death star,-0.5994,negative
bound human imagination confabulate limitless send money purveyor pie sky hollywood never compete scenario grist seemingly impossible await next fantastic tall tale,0.6124,positive
oops lens cap still,0.0,neutral
would bet money natural explanation phenomenon rather kind alien activity,0.7096,positive
perhaps planet planet orbiting another star happens pas u star mean thing nearly light year away there quite possibility may causing disturbance,-0.3818,negative
dip result massive planet ring like saturn closer u think orbit around star question far enuf dip exist,0.3612,positive
actual topic start,0.0,neutral
attitude cant see dont know wait ill tell fantasy look rest crapjust report fact,0.3252,positive
well wouldnt awesome discover aggressor winner extraterrestrial war,-0.1783,negative
maybe black hole rotating far around star,0.0,neutral
dont know one important scientific principle,-0.1511,negative
strange hubble look,-0.2023,negative
even though dont believe alien way shape form enjoyed video alot,0.5106,positive
couldnt flipping far away star light getting u subject whoknowswhat kind interference occam razor meh,0.4767,positive
idea far large variance light object extremely large far light source far major fluctuation clue,0.0,neutral
ramen,0.0,neutral
propose icy moon eaten larger planet turning ring like saturn please call need new telescope,0.5859,positive
large planet several moon would cause irregular readout moon behind planet would block starlight swung right left planet would block sunlight causing irregular read several moon circling planet would create even irregular readout dipped shadow large planet,-0.5719,negative
im surprised black hole wasnt included one explanation,0.2263,positive
nasa bullshit,-0.5859,negative
ridiculous speculation based almost data,-0.3612,negative
could binary star system mistake one dip seen one star pass behind,-0.34,negative
reminds leslie big bang theory,0.0,neutral
idea many exoplanets discovered even close,0.0,neutral
end solar system planet slowly going sunk star,0.0,neutral
due kessler syndrome space debris flew kepler telescope,0.0,neutral
alien civilization capable dyson sphere truly terrifying,0.2023,positive
anything us lot energy going produce heat unless arent using energy could storing survive heatdeath universe long possible,0.4939,positive
graphic incorrect orbiting object go behind star perspective star apparent brightness increase due object reflecting star light towards viewer u mean post dip brightness surge small still relevant,0.7579,positive
hitting dislike button vid seriously internet,-0.5106,negative
wow fascinating presentation whatevers going system demonstrably interesting therefore worthy study,0.9169,positive
outside edge observable universe dyson sphere sucking everything dark energy solved big bang solved pre big bang solved science ez,0.836,positive
climate change obviously,0.0,neutral
planet far away star wouldnt also block light idk like finger blocking moon,0.2278,positive
triple planet system orbiting star could get weird light curve depending planet orbiting pas infront star,-0.1779,negative
huge alien spaceship doom headed right planet solar system might explain blocking light star im scared,-0.7096,negative
let get straight there star could potential life near big mystery could crazy new info give start searching new star give break humongous amount b,-0.128,negative
damn ted learn difference galaxy universe clearly said galaxy,0.0,neutral
simple answer artificial structure kepler monitor cycle complete compare data cycle similar pattern cycle structure fixed artificially created,0.25,positive
