comment,cleaned_comment,label
That was good.,good,1.0
It turns out the most likely cause is just dust,turn likely cause dust,1.0
Boring! Please get to the point!,boring please get point,0.0
Just a thought - elliptical orbits and system of planets.  Huh? kind of like our own solar system...,thought elliptical orbit system planet huh kind like solar system,1.0
"ugh, worst TED ever......... Said Comic book man....",ugh worst ted ever said comic book man,0.0
Man Cooks up an idea then finds something to justify their pretext. Dyson sphere. That is basing the reasoning for such a construct on human ideas. Thus those aliens must be human and think like us. We can't even figure out what's on a cat's mind when we call it and it just stares at us. Figure that out and just maybe we could consider why an alien would make a craft 1iu across. Make them like us so they don't seem soooo alien.,man cook idea find something justify pretext dyson sphere basing reasoning construct human idea thus alien must human think like u cant even figure whats cat mind call stare u figure maybe could consider alien would make craft iu across make like u dont seem soooo alien,1.0
Something in space was blocking starlight - I know - ancient space liberals.Her lecture is pretty good though.,something space blocking starlight know ancient space liberalsher lecture pretty good though,1.0
"Nice piece of information, thanks.",nice piece information thanks,1.0
"Looks like the ""object"" is a set of objects clumped together in orbit.",look like object set object clumped together orbit,1.0
"Accretion. 
Sounds like shes fishing for funding.",accretion sound like shes fishing funding,1.0
A swarm of material seems the most likely.,swarm material seems likely,1.0
Couldn't a super massive planet in a highly eccentric orbit do this if the line of apsides of the orbit was orthogonal  to the observer? It would move slower at the start of the transit and as it got towards periapse would speed up. It seems like that would at least explain the non-symmetrical light curve.,couldnt super massive planet highly eccentric orbit line apsis orbit orthogonal observer would move slower start transit got towards periapse would speed seems like would least explain nonsymmetrical light curve,1.0
"I gotta say, it does look like a giant spaceship that can move by itself and looks like this c> and rotated on its X-axis or something.
I think an advanced Dyson sphere would create a lot more irregular patterns.",got ta say look like giant spaceship move look like c rotated xaxis something think advanced dyson sphere would create lot irregular pattern,1.0
"There's something ""catchy"" right there AT THE VERY BEGINNING of this ""talk"" - the first or second phrase she says sounds kinda WEIRD! On ONE SIDE she states that (quote): ""ALIEN HYPOTHESES SHOULD ALWAYS BE A ""LAST RESORT"" (in other words - the ""natural causes"" are always a more suitable explanation for anything ""out of the ordinary"" that we do observe in the Universe), while ON THE OTHER SIDE...I got the feeling she almost wants to say exactly the opposite - just like she's been ""preparing the stage"" for ""breaking into pieces"" the same thesis she thrown at you at the beginning. :) This is one of the reasons I LOVE these ""talks"" or ""speeches"" (however you wanna call them!). These people aren't just brilliant in Sciences, but they are AWESOME in the WAY THEY PRESENT SCIENCE. :) :)",there something catchy right beginning talk first second phrase say sound kinda weird one side state quote alien hypothesis always last resort word natural cause always suitable explanation anything ordinary observe universe sidei got feeling almost want say exactly opposite like shes preparing stage breaking piece thesis thrown beginning one reason love talk speech however wan na call people arent brilliant science awesome way present science,1.0
Amazing.  Thanks.,amazing thanks,1.0
Scientist like you dont even know where stars come from and it right before your eyes,scientist like dont even know star come right eye,1.0
Probably something like J1407B with massive rings.,probably something like jb massive ring,1.0
8:17 good one lool.......scine do never seams to stop to amaze me :D,good one loolscine never seam stop amaze,1.0
Just absolutely awesome You Take My Breath Away,absolutely awesome take breath away,1.0
"She seemed like a credible scientist.. until she said ""Ginormous"".",seemed like credible scientist said ginormous,1.0
maybe its just an unusual orbital pattern of a cluster of planets tapering in size ? id be modelling the star on computer with different hypothetical planet configurations to see if some type of harmonic relationship could recreate the same dip.. then start throwing out the least likely of any possibilities.. I think initially you have to assume its planets and/or dust in a weird structure..,maybe unusual orbital pattern cluster planet tapering size id modelling star computer different hypothetical planet configuration see type harmonic relationship could recreate dip start throwing least likely possibility think initially assume planet andor dust weird structure,1.0
A dip in light... there’s your damn proof of life for some of you. Sounds like a funding campaign to me.,dip light there damn proof life sound like funding campaign,1.0
"Why don't you just calculate the shape of the hypothetical (single) object, that would have to pass the star to create these curves? It would have a small tip, getting thicker until a certain point where it gets tremendously large for some time, just to have a quite steep/blunt back end without slopes like the front. It's not hard to tell that this would not look like a comet or a dyson sphere...",dont calculate shape hypothetical single object would pas star create curve would small tip getting thicker certain point get tremendously large time quite steepblunt back end without slope like front hard tell would look like comet dyson sphere,1.0
"Awesome!  Tabby's star explained by Tabby!  So cool.  Well done presentation Ms. Tabetha, thank you.",awesome tabby star explained tabby cool well done presentation m tabetha thank,1.0
"One of the better TED talks- loved her direct approach, and how she managed to take the lay audience on a journey through some very specialized data!",one better ted talk loved direct approach managed take lay audience journey specialized data,1.0
"KIC 846 28 52

Nashas new planet hoax




KIC 846 28 52 = 0,05347170531966


GA-5347 = (tax money back)but a wise man ones said “Give to everyone who begs from you; and of him who takes away your goods do not ask them again. And as you wish that men would do to you, do so to them.

ISS030-E-5374 = hoax
STS107-E-5347 = hoax

5347 neqêbâh… 

5347 Beaumaris Lodge


5347  rosh Hashanah

Next year 2018  rosh Hashanah is 9/11

9/11 was a hoax 


1705  isaac Newton knighted


Isaac newton = gravity

Isaac takes a bite of Eva's apple

Gravity = hoax


31 1966 first moon landing ( Luna 9)

total  99kg I 6 days

Eva's 



Decoding 
KIC 846 28 52 to letters
=KICHDFBHEB
Convert letters to binary
=01001011 01001001 01000011 01001000 01000100 01000110 01000010 01001000 01000101 01000010 00001101 00001010
Binary to decimal
=3.56121557429
Devide by 666.       (÷666!)


=0.05347170531966


Peace and love


Don't hate


I am like you.. human 

I don't live on a ball

I matter

Mother earth matters to me as I am of the same matter

God is the father in heaven and heaven is all air around us

We are of mother and father, Jin and Jang, plus and minus.. Zero and one

He and she. 

We are fractals, half something and half nothing

We are 

Life is


1+1=3

¦    -     | -      ¦ -

    -                -    =1

     -                -    =1

             -             =0

             -             =0


0+0=1       - +-  =+ (+=1)


Zero is something


Earth is infinite 

We are in cosmos not chaos



Free your mind",kic nashas new planet hoax kic ga tax money backbut wise man one said give everyone begs take away good ask wish men would isse hoax stse hoax neqbh beaumaris lodge rosh hashanah next year rosh hashanah hoax isaac newton knighted isaac newton gravity isaac take bite evas apple gravity hoax first moon landing luna total kg day evas decoding kic letter kichdfbheb convert letter binary binary decimal devide peace love dont hate like human dont live ball matter mother earth matter matter god father heaven heaven air around u mother father jin jang plus minus zero one fractal half something half nothing life zero something earth infinite cosmos chaos free mind,1.0
"01hh AM daily say it<aldobaranc a thousand& each has it's own crossbut be a friendly like there aldobaranc no 1<""such a narrow way leads to life""""from this all it's goes""""those thing there made by cleaver humans""' ""went it''thereisaldobarancno1022A&1026Bthereishisaldomarijacno1aldobaranc",hh daily say italdobaranc thousand crossbut friendly like aldobaranc narrow way lead lifefrom goesthose thing made cleaver human went itthereisaldobarancnoabthereishisaldomarijacnoaldobaranc,1.0
"Well Tabetha, may I call you Tabby? Why is it Tabby that you suspect the star is only the size of our sun? and you use the size of our earth (X 1,000) to compare what was observed (perhaps both were larger or both smaller)?  We also KNOW that collisions ""cannot defy the laws of physics"" so there is no possible crash event in the past that caused our moon to form in a perfect size and orbit with us (and with no rotation!).  We also know that marine life cannot survive without the moon. . . This certainly kills the opening pages of the ""Theory of Evolution"" concocted by Charles Lyle and Charles Darwin and misinterpreted by everyone since.   Why would you even expect to see anything in only four years?   Is NASA crazy?!  How many of our larger planets actually orbit our average size sun multiple times in four years?  DUH@#%&?  I like the alien stuff - but it will be hard to document.  NASA should send a journalist.  One last question:  We know that sun light is destructive to all objects, living or not, on our planet except one:  CHLOROPHYLL.  Why would brilliant aliens want more of this dangerous form of energy?",well tabetha may call tabby tabby suspect star size sun use size earth x compare observed perhaps larger smaller also know collision defy law physic possible crash event past caused moon form perfect size orbit u rotation also know marine life survive without moon certainly kill opening page theory evolution concocted charles lyle charles darwin misinterpreted everyone since would even expect see anything four year nasa crazy many larger planet actually orbit average size sun multiple time four year duh like alien stuff hard document nasa send journalist one last question know sun light destructive object living planet except one chlorophyll would brilliant alien want dangerous form energy,1.0
"how do they differentiate between objects like asteroids, space debris, and even objects within our own solar system from blocking this light??",differentiate object like asteroid space debris even object within solar system blocking light,1.0
How can we take the script of this conference? Thanks.,take script conference thanks,1.0
A planet with a ring structure like Saturn could cause this! Where's my noble prize please?!? :),planet ring structure like saturn could cause wheres noble prize please,1.0
"harvesting a stars energy by using a so called Dyson Sphere seems to me unlikely. An alternative energy source that doesnt require unimaginably large technological structures would be far more likely to supply the vast energy requirements of an advanced civilization. a much more likely hypothesis is that a still massive but far more basic structure was created in an attempt to communicate with ET civilizations. what im envisioning is huge, simple, opaque objects that would be oriented around the host star. these would then be manipulated to control the amount of light broadcasted. logically, these would be at purposefully random intervals to distinguish from natural rhythmic astrophysical processes. could this be an interstellar beacon, from a spectacularly exotic and pleadingly lonely life form dwelling in a distant solar system light years away? only time will tell...",harvesting star energy using called dyson sphere seems unlikely alternative energy source doesnt require unimaginably large technological structure would far likely supply vast energy requirement advanced civilization much likely hypothesis still massive far basic structure created attempt communicate et civilization im envisioning huge simple opaque object would oriented around host star would manipulated control amount light broadcasted logically would purposefully random interval distinguish natural rhythmic astrophysical process could interstellar beacon spectacularly exotic pleadingly lonely life form dwelling distant solar system light year away time tell,1.0
"So the data sticks out at you because its irregular, then its adopted to be a megastructure around the star? Forgive me but that would still present in a regular pattern. So now were talking about a shapeshifing megastructure which blasts out undetectable waste heat. Gimme a break. Great example on how true science has devolved. A few years from now this will be called fact and countless other theories will use this case study as source material. what a joke.",data stick irregular adopted megastructure around star forgive would still present regular pattern talking shapeshifing megastructure blast undetectable waste heat gim break great example true science devolved year called fact countless theory use case study source material joke,1.0
why cant we assume that the cloud dust existing around the star is rotating about it that is like observing a plate rotating about its x or y axis,cant assume cloud dust existing around star rotating like observing plate rotating x axis,1.0
"@01:57 
*""...the human brain has an amazing ability for pattern recognition""*
lol lol lol >>> I laugh because one pattern is so obvious to me.
now why can we link ideas like achiral and chiral to the fact holograms of photons resemble a square achiral cross and what turns out to be a chiral solution to the Pythagorean theorem.

eh?",human brain amazing ability pattern recognition lol lol lol laugh one pattern obvious link idea like achiral chiral fact hologram photon resemble square achiral cross turn chiral solution pythagorean theorem eh,1.0
"Last I heard we are still debating the merits of an electric sun/space filled with plasma vs. nuclear sun/empty space [no ether] evolving to a nuclear sun with plasma and ether has today become a grid. ... and the theories are still evolving ... but 1480 light years away the aLIEns are planning an invasion?
The light from our Sun to reach us in light years amounts to 8 minutes?
This is what TED Talks has become, compost/medium for science fiction?

The most amazing thing about this information is how amazed 'sheeple' can be about something 1,480 light years away as having some fantastic influence over our lives [aLIEns]  but continue to ignore the surprises yet to come about the SUN and the MOON? 

Also why is it ye sheeple can not get along with your neighbors?
Are the aLIEns 1480 light years away friendlier than your current neighbors?

*Why don't the 'sheeple' get excited about why the hologram of a photon resembles a flattened Great Pyramid and crusader crosses ...'let there be light' is now worth reinvestigating?*
How about getting excited about this theory closer to home?

*The MASS-ive Great Pyramid is a model of the mass-LESS photon*

you heard it hear first...maybe we can use this info to heal the world of the heels? 
yes the two worlds quantum and relativity just collided and it wentd 'chirp'

2 thumbs down before TED Talks and the brave new world dumbs us down ...",last heard still debating merit electric sunspace filled plasma v nuclear sunempty space ether evolving nuclear sun plasma ether today become grid theory still evolving light year away alien planning invasion light sun reach u light year amount minute ted talk become compostmedium science fiction amazing thing information amazed sheeple something light year away fantastic influence life alien continue ignore surprise yet come sun moon also ye sheeple get along neighbor alien light year away friendlier current neighbor dont sheeple get excited hologram photon resembles flattened great pyramid crusader cross let light worth reinvestigating getting excited theory closer home massive great pyramid model massless photon heard hear firstmaybe use info heal world heel yes two world quantum relativity collided wentd chirp thumb ted talk brave new world dumbs u,1.0
"You make a pretty profound suggestion with basically no logical arguments to why or how, yet you keep reminding us of your supposedly doubtful scientifical approach to avoid aliens as part of a explanation.

If you want to believe that is nothing to be coy about, trying to convince others that you don't jump to conclusions about aliens while you jump to conclusions about aliens is not empowering your perceived theory with scientifical confidence, simplicity or stastitical probability which indeed is helpful to any scientifical theory but even more so for a partially religious theory as this. 

Religious in the sense that your pursuit and enthusiasm about a purely fictional though logical speculation.

Isn't is just a good argument to say it's based on miniature black holes, gravitational bending of futons, corrupted data due to unforeseen and temporary bugs or disturbance from electrodynamic or radiation irregularities which could deeply effect the equipment without causing permanent damage thus hard to detect? There's more theories based on probability of human error or inability to perceive natural phenomenon than stastitical based observed suggestion of a type 2 civilization of aliens.",make pretty profound suggestion basically logical argument yet keep reminding u supposedly doubtful scientifical approach avoid alien part explanation want believe nothing coy trying convince others dont jump conclusion alien jump conclusion alien empowering perceived theory scientifical confidence simplicity stastitical probability indeed helpful scientifical theory even partially religious theory religious sense pursuit enthusiasm purely fictional though logical speculation isnt good argument say based miniature black hole gravitational bending futon corrupted data due unforeseen temporary bug disturbance electrodynamic radiation irregularity could deeply effect equipment without causing permanent damage thus hard detect there theory based probability human error inability perceive natural phenomenon stastitical based observed suggestion type civilization alien,1.0
She looks like little older version of Tove Lo.,look like little older version tove lo,1.0
"Maybe it was just an ultra-unlikely transit of a rogue planet that's significantly closer?
Doesn't explain how it happens twice though.",maybe ultraunlikely transit rogue planet thats significantly closer doesnt explain happens twice though,1.0
"As much as I like it to be aliens, did they ever stop to think that it might be several if not dozens of planets that orbit this star that just happen to have a longer orbit around this star?  What if the anomaly is really just a long orbit for many planets/space debris and the most recent event of fluxes are just them sort of going in front of each other in an overlapping orbit that happens in that large of an orbit?
Is this a plausible theory to have?",much like alien ever stop think might several dozen planet orbit star happen longer orbit around star anomaly really long orbit many planetsspace debris recent event flux sort going front overlapping orbit happens large orbit plausible theory,1.0
"The most simple and therefore most likely answer is the Star simply passed through a weak Plasma field and flickered. As we exist in a Plasma Universe, an Electrical phenomenon would very easily explain this anomoly. We have all seen a light bulb flicker when the power source is disturbed. Likewise all stars are Electrical by Nature, made purely of Plasma and are variable in nature, being powered by the universal plasma fields that permeate the entire universe... Please see the work of Nobel Laureate for Physics Hannes Alfvén for a more detailed explanation into the Electric Universe",simple therefore likely answer star simply passed weak plasma field flickered exist plasma universe electrical phenomenon would easily explain anomoly seen light bulb flicker power source disturbed likewise star electrical nature made purely plasma variable nature powered universal plasma field permeate entire universe please see work nobel laureate physic hannes alfvn detailed explanation electric universe,1.0
"Keppler isn't conclusive for finding transits. It requires 3-d thinking. Imagine we're looking at the Sun from a top - down view. In that way we will miss all transits as it will be like looking at a clock. So there could be hundreds of planets missed simply because their orbits will never pass the line of sight from their parent star towards Earth. There could be planets orbitting a star within 15 lightyears without us knowing anything about it simply because the planets will never block the incoming light as they orbit their parent star not on the same plane as we are orbitting our star. Not so hard to come up with that in a 3 dimensional universe, very hard to considder if you think in 2-d.",keppler isnt conclusive finding transit requires thinking imagine looking sun top view way miss transit like looking clock could hundred planet missed simply orbit never pas line sight parent star towards earth could planet orbitting star within lightyears without u knowing anything simply planet never block incoming light orbit parent star plane orbitting star hard come dimensional universe hard considder think,1.0
It sounds like a massive object  (like a small black hole) has an elliptical orbit around the star. I guess objects which come from outside of the star formation should have elliptical orbits.,sound like massive object like small black hole elliptical orbit around star guess object come outside star formation elliptical orbit,1.0
"Going back to the comet explanation, what about a Kuiper belt object like Pluto getting too close to the parent star and breaking up? It seems more likely than just a whole bunch of comets somehow being in front of the star art the same time.",going back comet explanation kuiper belt object like pluto getting close parent star breaking seems likely whole bunch comet somehow front star art time,1.0
"As a back yard mechanic, I would say that the star itself needs a tune-up...air filter, fuel filter and a set of spark plugs.  Has anyone given any thought to the dip in light energy to that, or water in the fuel of the star itself?  Tainted fuel and bad plugs will do it all the time.  Just saying.",back yard mechanic would say star need tuneupair filter fuel filter set spark plug anyone given thought dip light energy water fuel star tainted fuel bad plug time saying,0.0
"This is a bit 'dumbed down' for the airheads. You can see the audience is full of geek men who like to tell their friends they understand physics, when the reality is few of them even understand basics. She could have delivered this entire talk in less than a minute.",bit dumbed airhead see audience full geek men like tell friend understand physic reality even understand basic could delivered entire talk less minute,1.0
"Could it be a giant cluster of black dwarves orbiting a super massive star or galactic cloud, like some sort of stellar graveyard? Or a binary system containing a black dwarf and a red dwarf being orbited by several planets? I mean, I'm no astronomer, but these solutions seem out-of-the-box enough for this exceptional problem.",could giant cluster black dwarf orbiting super massive star galactic cloud like sort stellar graveyard binary system containing black dwarf red dwarf orbited several planet mean im astronomer solution seem outofthebox enough exceptional problem,1.0
"The Moon: An Unexplained Phenomenon ""It seems much easier to explain the nonexistence of the moon than its existence."" Dr. Robin Brett, NASA Scientist Here is a collection of interesting quotes from scientists, authors, researchers, NASA insiders and star-gazers relating to the enigmatic and often inexplicable nature of the moon: Isaac Asimov, American author and professor of biochemistry at Boston University and Science Fiction writer. Asimov was one of the most prolific writers of all time. ""We cannot help but come to the conclusion that the Moon by rights ought not to be there. The fact that it is, is one of the strokes of luck almost too good to accept… Small planets, such as Earth, with weak gravitational fields, might well lack satellites… … In general then, when a planet does have satellites, those satellites are much smaller than the planet itself. Therefore, even if the Earth has a satellite, there would be every reason to suspect… that at best it would be a tiny world, perhaps 30 miles in diameter. But that is not so. Earth not only has a satellite, but it is a giant satellite, 2160 miles in diameter. How is it then, that tiny Earth has one? Amazing."" ""The Moon, which has no atmosphere and no magnetic field, is basically a freak of nature"" Irwin Shapiro, Harvard-Smithsonian Center for Astrophysics “The best possible explanation for the Moon is observational error – the Moon doesn’t exist.’ ""The Moon is bigger than it should be, apparently older than it should be and much lighter in mass than it should be. It occupies an unlikely orbit and is so extraordinary that all existing explanations for its presence are fraught with difficulties are none of them could be considered remotely watertight."" Christopher Knight and Alan Bulter Book: Who Built the Moon? The Moon has astonishing synchronicity with the Sun. When the Sun is at its lowest and weakest in mid-winter, the Moon is at its highest and brightest, and the reverse occurs in mid-summer. Both set at the same point on the horizon at the equinoxes and at the opposite point at the solstices. What are the chances that the Moon would naturally find an orbit so perfect that it would cover the Sun at an eclipse and appear from Earth to be the same size? What are chances that the alignments would be so perfect at the equinoxes and solstices? Farouk El Baz, NASA ""If water vapour is coming from the Moon’s interior is this serious. It means that there is a drastic distinction between the different phases of the lunar interior – that the interior is quite different from what we have seen on the surface."" Mikhail Vasin, Alexander Shcherbakov, Societ Academy of Sciences, 1970. ""Is the moon a creation of an alien intelligence?"" Dr Harold Urey, Nobel Prize for Chemistry ""I’m terribly puzzled by the rocks from the Moon and in particular of their titanium content."" Dr S Ross Taylor, Geochemist of lunar chemical analysis, Said the problem was that maria plains the size of Texas had to be covered with melted rock containing fluid titanium. He said you would not expect titanium ever to be hot enough to do that, even on Earth, and no one has ever suggested that the Moon was hotter than the Earth. ""What could distribute titanium in this way? Highly advanced technology developed and operated by entities that are immensely more technologically advance than humans."" Dr. Gordon MacDonald, NASA ""it would seem that the Moon is more like a hollow than a homogenous sphere’. He surmised that the data must have been wrong – but it wasn’t."" Carl Sagan, Cosmologist, ""A natural satellite cannot be a hollow object."" Dr. Sean C Solomon, Massachusetts Institute of Technology ""The Lunar Orbiter experiments had vastly improved knowledge of the Moon’s gravitational field and indicated the frightening possibility that the Moon might be hollow."" University of Arizona Lon Hood ""We knew that the Moon’s core was small, but we didn’t know it was this small… This really does add weight to the idea that the Moon’s origin is unique, unlike any other terrestrial body."" NASA scientists The Apollo 12 mission to the Moon in November 1969 set up seismometers and then intentionally crashed the Lunar Module causing an impact equivalent to one ton of TNT. The shockwaves built up for eight minutes, and NASA scientists said the Moon ‘rang like a bell. Maurice Ewing, American geophysicist and oceanographer ""As for the meaning of it, I’d rather not make an interpretation right now, but it is as though someone had struck a bell, say, in the belfry of the a church a single blow and found that the reverberation from it continued for 30 minutes."" Ken Johnson, Supervisor of the Data and Photo Control department during the Apollo missions ""The Moon not only rang like a bell, but the whole Moon wobbled in such a precise way that it was almost as though it had gigantic hydraulic damper struts inside it."" Moon rocks have been found to contain processed metals, including brass and mica, and the elements Uranium 236 and Neptunium 237 that have never been found to occur naturally. Dr. D L Anderson, Professor of geophysics and director of the seismological laboratory, California Institute of Technology ""The Moon is made inside out and that its inner and outer compositions should be the other way around."" Dr. Robin Brett, NASA Scientist ""It seems much easier to explain the nonexistence of the moon than its existence.""",moon unexplained phenomenon seems much easier explain nonexistence moon existence dr robin brett nasa scientist collection interesting quote scientist author researcher nasa insider stargazer relating enigmatic often inexplicable nature moon isaac asimov american author professor biochemistry boston university science fiction writer asimov one prolific writer time help come conclusion moon right ought fact one stroke luck almost good accept small planet earth weak gravitational field might well lack satellite general planet satellite satellite much smaller planet therefore even earth satellite would every reason suspect best would tiny world perhaps mile diameter earth satellite giant satellite mile diameter tiny earth one amazing moon atmosphere magnetic field basically freak nature irwin shapiro harvardsmithsonian center astrophysics best possible explanation moon observational error moon doesnt exist moon bigger apparently older much lighter mass occupies unlikely orbit extraordinary existing explanation presence fraught difficulty none could considered remotely watertight christopher knight alan bulter book built moon moon astonishing synchronicity sun sun lowest weakest midwinter moon highest brightest reverse occurs midsummer set point horizon equinox opposite point solstice chance moon would naturally find orbit perfect would cover sun eclipse appear earth size chance alignment would perfect equinox solstice farouk el baz nasa water vapour coming moon interior serious mean drastic distinction different phase lunar interior interior quite different seen surface mikhail vasin alexander shcherbakov societ academy science moon creation alien intelligence dr harold urey nobel prize chemistry im terribly puzzled rock moon particular titanium content dr ross taylor geochemist lunar chemical analysis said problem maria plain size texas covered melted rock containing fluid titanium said would expect titanium ever hot enough even earth one ever suggested moon hotter earth could distribute titanium way highly advanced technology developed operated entity immensely technologically advance human dr gordon macdonald nasa would seem moon like hollow homogenous sphere surmised data must wrong wasnt carl sagan cosmologist natural satellite hollow object dr sean c solomon massachusetts institute technology lunar orbiter experiment vastly improved knowledge moon gravitational field indicated frightening possibility moon might hollow university arizona lon hood knew moon core small didnt know small really add weight idea moon origin unique unlike terrestrial body nasa scientist apollo mission moon november set seismometers intentionally crashed lunar module causing impact equivalent one ton tnt shockwaves built eight minute nasa scientist said moon rang like bell maurice ewing american geophysicist oceanographer meaning id rather make interpretation right though someone struck bell say belfry church single blow found reverberation continued minute ken johnson supervisor data photo control department apollo mission moon rang like bell whole moon wobbled precise way almost though gigantic hydraulic damper strut inside moon rock found contain processed metal including brass mica element uranium neptunium never found occur naturally dr l anderson professor geophysics director seismological laboratory california institute technology moon made inside inner outer composition way around dr robin brett nasa scientist seems much easier explain nonexistence moon existence,1.0
"A scientist who sugest aliens as an explaination when there is no other explaination. Uh where came the aliens from? I know! God created them. But using aliens as an explaination means that God can be exluded because it dosent fit in the evolution. So bright to digg in some unexpainable things when they cant explain basics of universe, like: why are some planets spinning in wrong direction, how did the moon end up utside the earth? I have olny heard some tricky explainations, tricky things every time ? Sounds more like exuse for something that cant be explained.",scientist sugest alien explaination explaination uh came alien know god created using alien explaination mean god exluded dosent fit evolution bright digg unexpainable thing cant explain basic universe like planet spinning wrong direction moon end utside earth olny heard tricky explainations tricky thing every time sound like exuse something cant explained,1.0
The fan art of the mega structures are all symmetrical like planets so it can’t be that (shape wise),fan art mega structure symmetrical like planet cant shape wise,1.0
What a waste of taxpayer money. Why don't they put these scientists working on the EARTH and it's problems. What has all of their knowledge done for mankind?  Teflon pans? that poison us?  All of the money spent since Galileo has done what? GPS?  Great.,waste taxpayer money dont put scientist working earth problem knowledge done mankind teflon pan poison u money spent since galileo done gps great,1.0
"Alien Megastructures? Ok but what about the mass and the gravity of these structures? Any object that size will, like moons and planets gravitationally collapse. Any aggregtion of matter that size will planetize or prehaps even stellarize.",alien megastructures ok mass gravity structure object size like moon planet gravitationally collapse aggregtion matter size planetize prehaps even stellarize,1.0
Limited information and limited imagination are a far more likely explanation.,limited information limited imagination far likely explanation,1.0
"What are the odds that we would choose one tiny spot, in a vast universe, and hit upon signs of an alien civilization on our 1st attempt. If that were the case, then it would be likely that there is advanced alien life all over the universe. While I do believe that lesser complex life is frequent in the universe, I think the odds of finding advanced intelligent life will be found to be quite small. So this star mystery is most likely to have a natural explanation. Either that or the universe is teaming with life, and it's difficult to look at a section that is devoid of intelligent life. By intelligent, I mean they have to ability to create anything that can be detected over these vast distances.",odds would choose one tiny spot vast universe hit upon sign alien civilization st attempt case would likely advanced alien life universe believe lesser complex life frequent universe think odds finding advanced intelligent life found quite small star mystery likely natural explanation either universe teaming life difficult look section devoid intelligent life intelligent mean ability create anything detected vast distance,1.0
"What if 2 small black holes are orbiting the star in an eliptical orbit? that cancel out each others gravaty so the star won't wobbel. Or what if 2 of 3 very larges objects, like jupiters align there orbit so into one direction you get a massive solar flair (because of the combined gravity), causing the rest of the star to dim? While the whole solar system is tilted in some way, so we do not see the large object causing this? or what if the start is rotating very fast because it was hit on the side by a smaller star and having another object orbiting the star in the opposid direction, causing fluctuations in the corona? could this explain the data?",small black hole orbiting star eliptical orbit cancel others gravaty star wont wobbel large object like jupiter align orbit one direction get massive solar flair combined gravity causing rest star dim whole solar system tilted way see large object causing start rotating fast hit side smaller star another object orbiting star opposid direction causing fluctuation corona could explain data,1.0
"11:28 well technically, it would fit with the a long time ago. Not so much with the in a galaxy far far away, but whatever...",well technically would fit long time ago much galaxy far far away whatever,0.0
"Like the computer in the Crichton novel ""Jurassic Park,"" that only counted the number of dinosaurs it was programmed to expect...",like computer crichton novel jurassic park counted number dinosaur programmed expect,1.0
12:17 her baby kicks. Awesome.,baby kick awesome,1.0
"It's nice she quoted Carl Sagan's famous words first. That she understands it is extremely unlikely. That there are probably hundreds of 'more plausible' theories. However, all you really need to do is look at the hubble deep field image, go out side and look towards the sky through a straw and realize that small amount of space is what contains what you see in the deep field image to understand just how extremely unlikely it is that life does not exist outside of this planet. From single cell organisms to 'advanced civilizations'. However rare or uncommon it may be, there is no fkg way it's not out there.",nice quoted carl sagans famous word first understands extremely unlikely probably hundred plausible theory however really need look hubble deep field image go side look towards sky straw realize small amount space contains see deep field image understand extremely unlikely life exist outside planet single cell organism advanced civilization however rare uncommon may fkg way,1.0
